date,instrument,weight
2021-03-05,ZN_FRONT_VOLUME,-0.55993454
2021-03-05,ZT_FRONT_VOLUME,-0.12582858
2021-03-12,6B_FRONT_CALENDAR,0.26478815
2021-03-12,6E_FRONT_CALENDAR,-0.06109404
2021-03-12,6J_FRONT_CALENDAR,-0.33135068
2021-03-12,CL_FRONT_VOLUME,0.08479500
2021-03-12,ES_FRONT_CALENDAR_2D,0.09265460
2021-03-12,GC_FRONT_VOLUME,-0.12154700
2021-03-12,NQ_FRONT_CALENDAR_2D,0.02455932
2021-03-12,RTY_FRONT_CALENDAR_2D,0.12951924
2021-03-12,SR3_FRONT_CALENDAR,0.24261120
2021-03-12,UB_FRONT_VOLUME,-0.20100378
2021-03-12,ZF_FRONT_VOLUME,-0.43810878
2021-03-12,ZN_FRONT_VOLUME,-0.46957870
2021-03-12,ZT_FRONT_VOLUME,-0.17305045
2021-03-19,6B_FRONT_CALENDAR,0.26781638
2021-03-19,6E_FRONT_CALENDAR,-0.09289999
2021-03-19,6J_FRONT_CALENDAR,-0.37361028
2021-03-19,CL_FRONT_VOLUME,0.08333330
2021-03-19,ES_FRONT_CALENDAR_2D,0.09766307
2021-03-19,GC_FRONT_VOLUME,-0.10628285
2021-03-19,NQ_FRONT_CALENDAR_2D,0.01588374
2021-03-19,RTY_FRONT_CALENDAR_2D,0.13540921
2021-03-19,SR3_FRONT_CALENDAR,0.32394452
2021-03-19,UB_FRONT_VOLUME,-0.19143874
2021-03-19,ZF_FRONT_VOLUME,-0.45355813
2021-03-19,ZN_FRONT_VOLUME,-0.45778557
2021-03-19,ZT_FRONT_VOLUME,-0.22278649
2021-03-26,6B_FRONT_CALENDAR,0.24430012
2021-03-26,6E_FRONT_CALENDAR,-0.16317783
2021-03-26,6J_FRONT_CALENDAR,-0.41557308
2021-03-26,CL_FRONT_VOLUME,0.07723572
2021-03-26,ES_FRONT_CALENDAR_2D,0.10720146
2021-03-26,GC_FRONT_VOLUME,-0.09092724
2021-03-26,NQ_FRONT_CALENDAR_2D,0.01306505
2021-03-26,RTY_FRONT_CALENDAR_2D,0.14197858
2021-03-26,SR3_FRONT_CALENDAR,0.37164849
2021-03-26,UB_FRONT_VOLUME,-0.16831541
2021-03-26,ZF_FRONT_VOLUME,-0.45023963
2021-03-26,ZN_FRONT_VOLUME,-0.43477935
2021-03-26,ZT_FRONT_VOLUME,-0.23316845
2021-04-02,6B_FRONT_CALENDAR,0.23886369
2021-04-02,6E_FRONT_CALENDAR,-0.25144040
2021-04-02,6J_FRONT_CALENDAR,-0.47953295
2021-04-02,CL_FRONT_VOLUME,0.07103534
2021-04-02,ES_FRONT_CALENDAR_2D,0.12751626
2021-04-02,GC_FRONT_VOLUME,-0.04451261
2021-04-02,NQ_FRONT_CALENDAR_2D,0.02134195
2021-04-02,RTY_FRONT_CALENDAR_2D,0.14515308
2021-04-02,SR3_FRONT_CALENDAR,0.41351891
2021-04-02,UB_FRONT_VOLUME,-0.15781156
2021-04-02,ZF_FRONT_VOLUME,-0.47457897
2021-04-02,ZN_FRONT_VOLUME,-0.43525510
2021-04-02,ZT_FRONT_VOLUME,-0.30034539
2021-04-09,6B_FRONT_CALENDAR,0.17491620
2021-04-09,6E_FRONT_CALENDAR,-0.28109792
2021-04-09,6J_FRONT_CALENDAR,-0.46718349
2021-04-09,CL_FRONT_VOLUME,0.06107968
2021-04-09,ES_FRONT_CALENDAR_2D,0.13715960
2021-04-09,GC_FRONT_VOLUME,-0.03939847
2021-04-09,NQ_FRONT_CALENDAR_2D,0.03937838
2021-04-09,RTY_FRONT_CALENDAR_2D,0.12931106
2021-04-09,SR3_FRONT_CALENDAR,0.41495022
2021-04-09,UB_FRONT_VOLUME,-0.13183409
2021-04-09,ZF_FRONT_VOLUME,-0.42509060
2021-04-09,ZN_FRONT_VOLUME,-0.37273483
2021-04-09,ZT_FRONT_VOLUME,-0.32190015
2021-04-16,6B_FRONT_CALENDAR,0.14313719
2021-04-16,6E_FRONT_CALENDAR,-0.27963941
2021-04-16,6J_FRONT_CALENDAR,-0.43437628
2021-04-16,CL_FRONT_VOLUME,0.05732270
2021-04-16,ES_FRONT_CALENDAR_2D,0.16991105
2021-04-16,GC_FRONT_VOLUME,-0.04140743
2021-04-16,NQ_FRONT_CALENDAR_2D,0.06146750
2021-04-16,RTY_FRONT_CALENDAR_2D,0.11808511
2021-04-16,SR3_FRONT_CALENDAR,0.37526292
2021-04-16,UB_FRONT_VOLUME,-0.12204954
2021-04-16,ZF_FRONT_VOLUME,-0.44713685
2021-04-16,ZN_FRONT_VOLUME,-0.30791100
2021-04-16,ZT_FRONT_VOLUME,-0.44292065
2021-04-23,6B_FRONT_CALENDAR,0.13300693
2021-04-23,6E_FRONT_CALENDAR,-0.23511076
2021-04-23,6J_FRONT_CALENDAR,-0.40882386
2021-04-23,CL_FRONT_VOLUME,0.05844666
2021-04-23,ES_FRONT_CALENDAR_2D,0.21078639
2021-04-23,GC_FRONT_VOLUME,-0.07038206
2021-04-23,NQ_FRONT_CALENDAR_2D,0.06952270
2021-04-23,RTY_FRONT_CALENDAR_2D,0.10954067
2021-04-23,SR3_FRONT_CALENDAR,0.39782629
2021-04-23,UB_FRONT_VOLUME,-0.12254578
2021-04-23,ZF_FRONT_VOLUME,-0.47081961
2021-04-23,ZN_FRONT_VOLUME,-0.32616802
2021-04-23,ZT_FRONT_VOLUME,-0.51523305
2021-04-30,6B_FRONT_CALENDAR,0.10734714
2021-04-30,6E_FRONT_CALENDAR,-0.20830040
2021-04-30,6J_FRONT_CALENDAR,-0.43331342
2021-04-30,CL_FRONT_VOLUME,0.05927121
2021-04-30,ES_FRONT_CALENDAR_2D,0.24650806
2021-04-30,GC_FRONT_VOLUME,-0.08460244
2021-04-30,NQ_FRONT_CALENDAR_2D,0.06888985
2021-04-30,RTY_FRONT_CALENDAR_2D,0.11798395
2021-04-30,SR3_FRONT_CALENDAR,0.33986133
2021-04-30,UB_FRONT_VOLUME,-0.11912527
2021-04-30,ZF_FRONT_VOLUME,-0.44798384
2021-04-30,ZN_FRONT_VOLUME,-0.32514060
2021-04-30,ZT_FRONT_VOLUME,-0.54265067
2021-05-07,6B_FRONT_CALENDAR,0.14488804
2021-05-07,6E_FRONT_CALENDAR,-0.13158709
2021-05-07,6J_FRONT_CALENDAR,-0.42052216
2021-05-07,CL_FRONT_VOLUME,0.06305709
2021-05-07,ES_FRONT_CALENDAR_2D,0.25530458
2021-05-07,GC_FRONT_VOLUME,-0.07850723
2021-05-07,NQ_FRONT_CALENDAR_2D,0.04572743
2021-05-07,RTY_FRONT_CALENDAR_2D,0.10618222
2021-05-07,SR3_FRONT_CALENDAR,0.24047102
2021-05-07,UB_FRONT_VOLUME,-0.13209329
2021-05-07,ZF_FRONT_VOLUME,-0.41937245
2021-05-07,ZN_FRONT_VOLUME,-0.31312045
2021-05-07,ZT_FRONT_VOLUME,-0.51449073
2021-05-14,6B_FRONT_CALENDAR,0.20091850
2021-05-14,6E_FRONT_CALENDAR,-0.10723340
2021-05-14,6J_FRONT_CALENDAR,-0.44305615
2021-05-14,CL_FRONT_VOLUME,0.07409204
2021-05-14,ES_FRONT_CALENDAR_2D,0.25866614
2021-05-14,GC_FRONT_VOLUME,-0.06195919
2021-05-14,NQ_FRONT_CALENDAR_2D,0.01389984
2021-05-14,RTY_FRONT_CALENDAR_2D,0.10612643
2021-05-14,SR3_FRONT_CALENDAR,0.28895759
2021-05-14,UB_FRONT_VOLUME,-0.16920706
2021-05-14,ZF_FRONT_VOLUME,-0.43367373
2021-05-14,ZN_FRONT_VOLUME,-0.34573155
2021-05-14,ZT_FRONT_VOLUME,-0.50362700
2021-05-21,6B_FRONT_CALENDAR,0.26181950
2021-05-21,6E_FRONT_CALENDAR,-0.06423555
2021-05-21,6J_FRONT_CALENDAR,-0.42209854
2021-05-21,CL_FRONT_VOLUME,0.07739451
2021-05-21,ES_FRONT_CALENDAR_2D,0.25475854
2021-05-21,GC_FRONT_VOLUME,-0.02531438
2021-05-21,NQ_FRONT_CALENDAR_2D,-0.01041845
2021-05-21,RTY_FRONT_CALENDAR_2D,0.08746936
2021-05-21,SR3_FRONT_CALENDAR,0.28683056
2021-05-21,UB_FRONT_VOLUME,-0.19604370
2021-05-21,ZF_FRONT_VOLUME,-0.43768760
2021-05-21,ZN_FRONT_VOLUME,-0.37048511
2021-05-21,ZT_FRONT_VOLUME,-0.48940380
2021-05-28,6B_FRONT_CALENDAR,0.32084072
2021-05-28,6E_FRONT_CALENDAR,-0.08391336
2021-05-28,6J_FRONT_CALENDAR,-0.48521410
2021-05-28,CL_FRONT_VOLUME,0.08252363
2021-05-28,ES_FRONT_CALENDAR_2D,0.24804779
2021-05-28,GC_FRONT_VOLUME,0.02237677
2021-05-28,NQ_FRONT_CALENDAR_2D,-0.02688388
2021-05-28,RTY_FRONT_CALENDAR_2D,0.06849390
2021-05-28,SR3_FRONT_CALENDAR,0.31475991
2021-05-28,UB_FRONT_VOLUME,-0.21579588
2021-05-28,ZF_FRONT_VOLUME,-0.43199870
2021-05-28,ZN_FRONT_VOLUME,-0.38240467
2021-05-28,ZT_FRONT_VOLUME,-0.43669255
2021-06-04,6B_FRONT_CALENDAR,0.31741965
2021-06-04,6E_FRONT_CALENDAR,-0.07630683
2021-06-04,6J_FRONT_CALENDAR,-0.44032283
2021-06-04,CL_FRONT_VOLUME,0.08460229
2021-06-04,ES_FRONT_CALENDAR_2D,0.23625753
2021-06-04,GC_FRONT_VOLUME,0.07669506
2021-06-04,NQ_FRONT_CALENDAR_2D,-0.02070866
2021-06-04,RTY_FRONT_CALENDAR_2D,0.04841887
2021-06-04,SR3_FRONT_CALENDAR,0.23067609
2021-06-04,UB_FRONT_VOLUME,-0.19974956
2021-06-04,ZF_FRONT_VOLUME,-0.43118813
2021-06-04,ZN_FRONT_VOLUME,-0.37179760
2021-06-04,ZT_FRONT_VOLUME,-0.50678802
2021-06-11,6B_FRONT_CALENDAR,0.25614450
2021-06-11,6E_FRONT_CALENDAR,-0.11080001
2021-06-11,6J_FRONT_CALENDAR,-0.43524641
2021-06-11,CL_FRONT_VOLUME,0.09250979
2021-06-11,ES_FRONT_CALENDAR_2D,0.24596930
2021-06-11,GC_FRONT_VOLUME,0.09871618
2021-06-11,NQ_FRONT_CALENDAR_2D,0.00143630
2021-06-11,RTY_FRONT_CALENDAR_2D,0.03966427
2021-06-11,SR3_FRONT_CALENDAR,0.08965066
2021-06-11,UB_FRONT_VOLUME,-0.16133236
2021-06-11,ZF_FRONT_VOLUME,-0.41574097
2021-06-11,ZN_FRONT_VOLUME,-0.31905944
2021-06-11,ZT_FRONT_VOLUME,-0.57976462
2021-06-18,6B_FRONT_CALENDAR,0.25513299
2021-06-18,6E_FRONT_CALENDAR,-0.21943269
2021-06-18,6J_FRONT_CALENDAR,-0.52853591
2021-06-18,CL_FRONT_VOLUME,0.13028753
2021-06-18,ES_FRONT_CALENDAR_2D,0.31208340
2021-06-18,GC_FRONT_VOLUME,0.11026124
2021-06-18,NQ_FRONT_CALENDAR_2D,0.01992048
2021-06-18,RTY_FRONT_CALENDAR_2D,0.05384009
2021-06-18,SR3_FRONT_CALENDAR,0.03287487
2021-06-18,UB_FRONT_VOLUME,-0.16039327
2021-06-18,ZF_FRONT_VOLUME,-0.52018045
2021-06-18,ZN_FRONT_VOLUME,-0.34925518
2021-06-18,ZT_FRONT_VOLUME,-0.77136639
2021-06-25,6B_FRONT_CALENDAR,0.15751907
2021-06-25,6E_FRONT_CALENDAR,-0.27866911
2021-06-25,6J_FRONT_CALENDAR,-0.43345038
2021-06-25,CL_FRONT_VOLUME,0.12720832
2021-06-25,ES_FRONT_CALENDAR_2D,0.27615391
2021-06-25,GC_FRONT_VOLUME,0.06715900
2021-06-25,NQ_FRONT_CALENDAR_2D,0.04354708
2021-06-25,RTY_FRONT_CALENDAR_2D,0.05734507
2021-06-25,SR3_FRONT_CALENDAR,-0.06662517
2021-06-25,UB_FRONT_VOLUME,-0.09612366
2021-06-25,ZF_FRONT_VOLUME,-0.45577492
2021-06-25,ZN_FRONT_VOLUME,-0.26132798
2021-06-25,ZT_FRONT_VOLUME,-0.70628307
2021-07-02,6B_FRONT_CALENDAR,0.10475881
2021-07-02,6E_FRONT_CALENDAR,-0.41210658
2021-07-02,6J_FRONT_CALENDAR,-0.46965523
2021-07-02,CL_FRONT_VOLUME,0.14791988
