date,tsmom_multihorizon,csmom_meta
2021-10-20,-0.0035823982417047644,0.0003245060138926409
2021-10-21,0.0021495582318065364,-0.0003463678039424536
2021-10-22,0.03451797362803762,0.0011217518890535311
2021-10-24,0.001621227025265486,-7.268221527958293e-05
2021-10-25,-0.0005443310774298602,0.0007323283467124463
2021-10-26,0.013345127181552332,0.00024417973189704473
2021-10-27,-0.0043095592208366095,-0.00028347426049317535
2021-10-28,-0.016512652247414692,0.0005425147882488895
2021-10-29,0.03883558058121708,0.00045914593743905937
2021-10-31,-0.0012074774579851882,-0.00017297451413577833
2021-11-01,-0.0003571680103690968,0.00032970878798428254
2021-11-02,-0.007631089858384574,-0.0005425874263866788
2021-11-03,-0.028605819552570796,-0.00011711024777194187
2021-11-04,0.024252301023634758,0.000279158434756009
2021-11-05,0.021653031600672463,0.0016307255305687222
2021-11-07,-0.0019284103210094067,-1.3267743038227579e-05
2021-11-08,0.017541970005391108,0.00025976443879255253
2021-11-09,0.01610482479591978,0.0010684774167177276
2021-11-10,0.03448599799544065,-0.001965890427061369
2021-11-11,0.02566732807464748,5.0157358370567076e-05
2021-11-12,-0.007494208026100959,0.00045574185986236606
2021-11-14,0.002350024605047843,0.00011572252411932566
2021-11-15,-0.015267491067716344,-0.0005230463963497283
2021-11-16,0.03667810238112935,-0.0004756564158639524
2021-11-17,-0.021843260462051414,-0.00020665136308659125
2021-11-18,-0.007933598321030222,0.00024211595097455496
2021-11-19,0.017795779432583425,-0.0008087962045587225
2021-11-21,0.0034697454923609773,-0.00015202642617454732
2021-11-22,-0.014943042445234134,-0.0011913429748708663
2021-11-23,-0.022545963161829687,-0.00013744788103169791
2021-11-24,0.03676363767463359,0.0001170330429133087
2021-11-25,0.0004587982191143272,5.642368506684678e-06
2021-11-26,-0.08425577918557167,-0.003504373166707922
2021-11-28,-0.03019293165233812,-0.0008040248041650102
2021-11-29,0.0062553794979679,-6.346819251140591e-05
2021-11-30,0.028998594831546907,0.001636148686371821
2021-12-01,0.025421555229967776,0.0002251572533877142
2021-12-02,-0.017514297188751405,-0.00011075891255600377
2021-12-03,0.04917650287535103,0.00013466143094553967
2021-12-05,-0.021526919209512423,-0.0002911152804687657
2021-12-06,-0.04934797954756082,-0.00048548047083789834
2021-12-07,-0.03803645018164934,-0.0008467384567410168
2021-12-08,-0.05390027484542539,0.0007499611945379189
2021-12-09,0.029698491268666024,0.0004788078080698327
2021-12-10,-0.02224121229786116,-0.0008158933437275779
2021-12-12,0.000576180181382214,0.0002681785906898742
2021-12-13,0.030787985488421883,-0.0009336033600564318
2021-12-14,-0.0037184353979058883,-0.0019861797173120308
2021-12-15,-0.01533856850565995,0.0023869727199590917
2021-12-16,-0.025302027766770607,-0.0011676746027222855
2021-12-17,0.04950105721130047,-0.0007301780376785066
2021-12-19,0.02246376706324625,3.148222040335068e-05
2021-12-20,-0.031083626454358648,0.00019613313184574298
2021-12-21,-0.04396679946583382,-0.0008157354190446615
2021-12-22,-0.027175557416193815,-0.0008576339432253293
2021-12-23,-0.027016775315988235,0.0002905707867133453
2021-12-24,0.007405286044892894,8.270637618087823e-05
2021-12-26,-0.004261813914948505,-4.080647890701291e-05
2021-12-27,0.011056951351057852,0.0020342926710571673
2021-12-28,0.00807719249643505,-0.0003356508727273097
2021-12-29,-0.006956585202160423,-0.0007354486414033094
2021-12-30,-0.011003452743672608,0.0006345355020975502
2021-12-31,0.03260382619160362,-0.0009083864825607715
2022-01-02,0.0010416012947196158,0.00042454861281697546
2022-01-03,-0.061497407637295796,-0.0009561280145037745
2022-01-04,-0.015005744708476034,-0.0005117033650247438
2022-01-05,-0.004929064946911768,-0.0027053965292146605
2022-01-06,-0.02473185224586556,0.0007186170994788773
2022-01-07,-0.013963763696435065,-0.001527089374167086
2022-01-09,-0.004085182029252853,0.00027566311543169783
2022-01-10,0.010488704314796145,-0.00028723179395025915
2022-01-11,0.024034244510352878,-0.0015578553057905688
2022-01-12,-0.019597394511077663,-0.0010645035081083424
2022-01-13,0.011002088243875897,0.00077195876601168
2022-01-14,-0.027168889663121032,-7.174340283227723e-05
2022-01-16,-0.0008648436335662707,0.0002231134746984233
2022-01-17,0.00414006629983351,1.5422769413355866e-05
2022-01-18,0.00929643288165511,0.0010585889915182278
2022-01-19,0.04757041407230914,-8.055627275090085e-05
2022-01-20,0.04900054588429054,0.0012684245419816074
2022-01-21,0.03851635663109152,0.0007398563067645803
2022-01-23,-0.013904120113250857,-0.0005132166980206395
2022-01-24,0.00972859150608741,0.0004780365552292343
2022-01-25,0.04068203555466209,0.000876934707667967
2022-01-26,-0.05421446356126072,0.00026786086534859923
2022-01-27,-0.02805556170680703,0.00041712692024740636
2022-01-28,-0.02019834007107571,-0.0007496655506253199
2022-01-30,0.0021013800931236255,0.00011038581852269169
2022-01-31,-0.04029220370298187,-0.0013401253245156081
2022-02-01,-0.012662549692225328,-0.0002038735794915768
2022-02-02,0.024757325144399447,-7.735044302922337e-05
2022-02-03,-0.01277023895359596,-0.00017943870852124018
2022-02-04,-0.01631353480279895,-0.0002903980051927722
2022-02-06,-0.005131340482985462,-0.0001595214305249293
2022-02-07,0.015185537229960027,0.0001759662326489229
2022-02-08,-0.018648643074996765,0.0005435612073953003
2022-02-09,-0.015103992469303315,-0.0005870298966115989
2022-02-10,0.038746087975370956,0.0015806059448487658
2022-02-11,0.08772026071240659,-0.0002564144072566524
2022-02-13,0.0029102975970425405,0.0002610181982343906
2022-02-14,0.018368554382566595,0.00023007927611335777
2022-02-15,-0.06660127442030106,-0.0009969429699161504
2022-02-16,0.0015205856971930868,-0.0010638585384342655
2022-02-17,0.08333397259267472,0.0008887673753211354
2022-02-18,0.01640081194164068,0.0004373036376198932
2022-02-20,0.02047730098683585,0.00025709657535838144
2022-02-21,0.034130473428886504,0.0002548889972600529
2022-02-22,-0.04420091158770754,-2.4542109535004083e-05
2022-02-23,0.05614644895353731,0.0009485768796979637
2022-02-24,-0.04235216065456771,-0.0003237001422752986
2022-02-25,-0.06478483735919367,-0.0008642074498287931
2022-02-27,0.07806000246463612,0.0008455816774915098
2022-02-28,-0.03586419798576714,-0.0017448854251895195
2022-03-01,0.11139200812626256,0.0009361649386217656
2022-03-02,-0.005926117692466182,0.0013372042938932373
2022-03-03,0.003770106514515098,-2.564697893443524e-05
2022-03-04,0.09625255157367961,0.0011881316715306942
2022-03-06,0.0806581416593637,0.011398297069869655
2022-03-07,0.019908211783202193,-0.005801759016603296
2022-03-08,0.028463416391956566,0.005043749206384532
2022-03-09,-0.14334834371080304,-0.01355594162134709
2022-03-10,-0.015816802308108915,-0.0037047518912405445
2022-03-11,0.035187048799541376,0.000664430432885918
2022-03-13,-0.03170851811990402,0.00012655709676552004
2022-03-14,-0.020662699104511843,0.0020067248474219747
2022-03-15,-0.07816146007701076,-0.00011072324660405542
2022-03-16,-0.05161824237838349,-0.002179983241031578
2022-03-17,0.02968491113806119,-0.0008517639345659348
2022-03-18,-0.018530829943206987,0.00013171542270088172
2022-03-20,-0.021164453930498615,-0.0007540668449889267
2022-03-21,0.03012729665044163,0.006444185139655531
2022-03-22,-0.06752306632746827,-0.004040845233457724
2022-03-23,0.06220650214301776,0.0034675845240842843
2022-03-24,-0.0012001247853861163,0.0008300115546479118
2022-03-25,-0.018015382975926225,0.0005891390085125339
2022-03-27,-0.0034838744892336563,-0.0014981083507999893
2022-03-28,-0.04969296530167487,-0.006369811584693909
2022-03-29,-0.012320991209371693,0.0004111258457475899
2022-03-30,-0.0038300969932045193,-0.0019629352935088447
2022-03-31,-0.010594445392129429,-0.005479674269985335
2022-04-01,-0.014538587013441608,-0.0018444029933795908
2022-04-03,0.0018308137103055606,-0.00024774938985674044
2022-04-04,-0.0016006834540977853,0.0035460585150643574
2022-04-05,-3.606933233688881e-05,0.0002092850363769785
2022-04-06,0.002168784247831179,-0.001988817887209947
2022-04-07,0.010054853288175018,0.0015583905013494277
2022-04-08,0.029083393524401188,0.0017873000761467594
2022-04-10,-0.0021219577056258015,-0.00023814226409559926
2022-04-11,0.02832877434430616,0.001362780536340303
2022-04-12,0.005631663534026466,0.0015438920182405036
2022-04-13,0.02693531129728069,0.0009127901193735091
2022-04-14,0.016251396144660382,0.002423948183214048
2022-04-15,-0.020432926177157425,-0.0018159347524878194
2022-04-17,0.047009893047577564,0.001712418821787052
2022-04-18,0.0033703926464428123,-0.001057026235060408
2022-04-19,0.0012835108034054132,0.0009527047839471796
2022-04-20,-0.008070880748744739,-0.003253949888969073
2022-04-21,-0.013131761631492019,0.002252164539939556
2022-04-22,-0.058223842016001406,-0.0011565521657340655
2022-04-24,-0.0017633849153598975,-0.0003187226327418994
2022-04-25,-0.06953064021413105,-0.0022092673659592464
2022-04-26,0.029504262381360512,0.0014656819597003595
2022-04-27,-0.01825663339052986,0.0009614757985292035
2022-04-28,0.04229757167799669,0.0017071712082301234
2022-04-29,0.022899308048835686,0.002088917801154067
2022-05-01,0.003577728167428362,6.825948961170319e-05
2022-05-02,-0.04096030960726179,0.00013900939190420115
2022-05-03,-0.010765035023582928,-0.0009053402123803259
2022-05-04,0.02244819549212105,-0.0013271195269782348
2022-05-05,0.031113929391275344,0.004368400939166554
2022-05-06,0.033233162900670944,0.0017205217305744473
2022-05-08,0.0031396853024515466,0.0004544745135896876
2022-05-09,-0.04154714969080433,-0.0010133185060237616
2022-05-10,-0.04560602808233076,-0.001457393975599127
2022-05-11,0.07006819660060958,0.0014496289571931504
2022-05-12,-0.021547112227608585,-0.00010894263116052554
2022-05-13,-0.007164391750950162,0.0005029933760696422
2022-05-15,0.001659186122841691,-0.00029446817797671674
2022-05-16,0.032103981398312914,0.00016968637679024053
2022-05-17,-0.033220522590935435,-0.0002260692688301108
2022-05-18,0.03665561593097111,0.0023822764177711
2022-05-19,0.0017377087111918115,-0.0016652837504222355
2022-05-20,-0.01679855872703089,-0.0010192170080808559
2022-05-22,-0.01574410591130259,-0.00045925016101174893
2022-05-23,-0.0028730998196440385,0.0004210961381081071
2022-05-24,0.02953115910568635,-0.0012444393994664746
2022-05-25,-0.028493298964400306,-0.0011647356735162587
2022-05-26,-0.0003349235796021751,-0.0008542060550393008
2022-05-27,-0.044703470344259366,-0.0025949474314861166
2022-05-29,-0.015696864944179954,0.00022373471484438031
2022-05-30,-0.004023879901584639,0.0011981844705028586
2022-05-31,-0.010361513210055295,0.0005646887820746846
2022-06-01,0.006127080315059122,0.0012135446009603678
2022-06-02,0.000598485113796233,-0.00021424256102161007
2022-06-03,0.02129561773833227,0.0023473636736454292
2022-06-05,0.000674456041244761,-4.502862579485608e-05
2022-06-06,-0.004072910697138119,0.0011043842048618702
2022-06-07,-0.02366146485118424,-0.0015161649992872978
2022-06-08,0.029800538064690633,0.0004638143120576435
2022-06-09,-0.002203369895303298,0.0015667099330079568
2022-06-10,0.024501397486872127,0.002624415587564151
2022-06-12,0.005658855987989173,0.0011341542167945516
2022-06-13,0.03533646906499684,0.0028037898268325895
2022-06-14,0.00515137900138891,0.0004973290138188794
2022-06-15,-0.05450746998423306,-0.005052071730102893
2022-06-16,0.01121387563835221,0.00034685711176318665
2022-06-17,-0.024164021802876023,0.0020397094739900683
2022-06-19,-0.024420042189966722,-0.002700950288578737
2022-06-20,0.005726344769765141,0.00020076905925144563
2022-06-21,-0.008418109114032478,-0.0008673932018349647
2022-06-22,-0.023997316994231927,-0.0016871680512124286
2022-06-23,-0.028629704795403187,-0.002520375905579122
2022-06-24,-0.011309346682019855,-0.0028564822201860023
2022-06-26,0.002877402725623054,0.0001573520746969941
2022-06-27,0.014877505844230735,0.0017031007016402166
2022-06-28,0.02065504055995605,0.0034909995408060257
2022-06-29,-0.019538835865667712,-0.0014914254026698664
2022-06-30,0.02634482606779811,0.0018061707358476334
2022-07-01,-0.007875965423494637,-0.002581619153246332
2022-07-03,-0.00053356379159035,0.00040000166580395866
2022-07-04,-0.01535393888093158,-0.0008702756669908826
2022-07-05,0.012541865817246757,-0.001261798984895029
2022-07-06,-0.045779435197176546,-0.001206921077157117
2022-07-07,-0.023828694507377287,-0.0009694003752565095
2022-07-08,-0.02822359220204215,-0.001061056207420939
2022-07-10,-0.0021315742840444154,0.0003164717267397426
2022-07-11,0.034573460783330685,0.0012838359078999196
2022-07-12,-0.004386308158783765,-0.0005846620014384961
2022-07-13,-0.0020440262289566765,0.00031563568631706664
2022-07-14,0.011762696111463838,0.001053167209110575
2022-07-15,-0.005028226351036795,-0.001334632677518972
2022-07-17,-0.012047559052550488,-0.001058695686320523
2022-07-18,-0.008008500043035882,0.0010456914735530818
2022-07-19,-0.053491937060086474,-0.0042433629224396556
2022-07-20,0.012544125793702954,0.0005255137845319822
2022-07-21,0.03709956127972728,-0.0013740965883302916
2022-07-22,0.04059534459577331,-0.0008902996061500384
2022-07-24,-0.011052909449809765,0.00010370567912572665
2022-07-25,0.002530384113560039,0.0011252778177328828
2022-07-26,0.004287448857857515,0.0008186626701745237
2022-07-27,-0.011921547627867532,-0.0023683472120410182
2022-07-28,0.013378826373453216,-0.0017833556868236291
2022-07-29,-0.01047762866033683,-0.0015892633414187405
2022-07-31,-0.014340094707037973,-0.00022521428191498965
2022-08-01,0.016741560103849994,-0.0004297681204162026
2022-08-02,-0.05497571373631668,0.0022535371400597935
2022-08-03,-0.008905815641445226,0.0006639538740829985
2022-08-04,-0.0009342910448405784,-8.559005846297619e-05
2022-08-05,-0.04150865944301778,0.002211334814131463
2022-08-07,0.00039848385247139126,0.0003192890816773589
2022-08-08,0.006083359503112797,-0.0024270773698840155
2022-08-09,-0.022760920515442692,-0.00037319811926409896
2022-08-10,-0.016675253614882365,-0.0019176928092283715
2022-08-11,-0.024646018241695777,2.750563367630258e-05
2022-08-12,0.01255386325472786,0.002121172538356939
2022-08-14,0.001105171363026213,0.00012969526590947243
2022-08-15,0.04764323644598242,0.002397974456301359
2022-08-16,-0.022230751045755753,0.0013730697715522411
2022-08-17,-0.014802711402805781,0.0004946047987761615
2022-08-18,0.016661666613105083,0.0007616685277572981
2022-08-19,0.0017733534926644427,0.002997753414197179
2022-08-21,-0.0020433408676182145,0.0006225448666599491
2022-08-22,0.0012558430378276043,0.000919376032117295
2022-08-23,-0.026380716386497714,-0.002337513434702283
2022-08-24,-0.01845107722397457,-0.000341983981924584
2022-08-25,0.015678077642500135,-0.00037332471217800593
2022-08-26,-0.004239241500078367,0.0017456318131601522
2022-08-28,0.005869689080368468,0.001260477729683237
2022-08-29,-0.03629134867963888,-0.002302400012811259
2022-08-30,0.01390444579827609,0.0029659513752243977
2022-08-31,-0.004882975361888149,0.002932044252394029
2022-09-01,0.01654697236361208,0.002311727528051919
2022-09-02,0.02917561642182205,0.0010250674288057218
2022-09-04,0.012201957927755682,0.00022882958093787962
2022-09-05,-0.03495027340446489,-0.0012509123604779438
2022-09-06,0.01635026637232194,0.003287672184695273
2022-09-07,-0.0016913227802702762,0.0006782104745583037
2022-09-08,-0.02179725543002853,-0.0005017821372556906
2022-09-09,-0.036574800312111196,-0.0036974706739134754
2022-09-11,-0.006137558224686542,-0.000518454535389578
2022-09-12,-0.01138381119901484,-0.001460086065517432
2022-09-13,-0.016712275756121203,0.004420901703008186
2022-09-14,-0.017802632098030846,-0.0017466529909211154
2022-09-15,0.029729252685938828,0.00438635983776546
2022-09-16,0.00020417145322740846,-0.00023484093099402522
2022-09-18,0.00038183295434366277,-0.0007214835323594191
2022-09-19,0.0049448816216643935,-5.470273168018181e-05
2022-09-20,-0.0006806805568199052,0.0022952637220111922
2022-09-21,0.003200444123037118,0.001573191380631388
2022-09-22,-0.004640800465426822,-0.0002418808525726108
2022-09-23,0.09169269474325843,0.004856889572560674
2022-09-25,0.004680970997766645,0.0009240353911825562
2022-09-26,0.026109177726884723,0.0030155902292003218
2022-09-27,0.0023897012739246513,0.00041079512983031874
2022-09-28,-0.07250726579334713,-0.004726790154347892
2022-09-29,-0.00302579954936302,-0.0012393561582910025
2022-09-30,0.010081419326735565,0.0029537792837593694
2022-10-02,-0.006636702360388207,-0.0008440446408903365
2022-10-03,-0.030608984100798174,-0.005382427794918391
2022-10-04,-0.015704883121521303,-0.00563692904282976
2022-10-05,-0.020574441326400773,-7.330363339393711e-05
2022-10-06,-0.0163259362487763,0.0023312189656718423
2022-10-07,-0.010449099703869442,0.0018995203977898128
2022-10-09,-0.002369073297412109,0.0006846040232702916
2022-10-10,0.018972541453149142,0.0017210860852387925
2022-10-11,-0.0046404407702080085,0.001495691561701275
2022-10-12,0.0071285193070265195,-0.00019723410754395726
2022-10-13,0.040796987274946406,-0.002127200121833767
2022-10-14,0.017292975611619455,0.003789686462177887
2022-10-16,-0.009706211733682916,-0.0008318391352351894
2022-10-17,-0.015286933381503762,-0.001987509927881855
2022-10-18,0.007467524553655933,-0.00022300923774225983
2022-10-19,0.027024400664962617,0.0024532280437606635
2022-10-20,0.027009425423735203,0.001215218059107141
2022-10-21,-0.01945701118815185,-0.0023028505560199197
2022-10-23,0.0006037090853331301,-0.0008440427958234263
2022-10-24,0.012193157482443073,0.0009755006396041195
2022-10-25,-0.0188729881602792,-0.0030118100894037745
2022-10-26,-0.006670794840919297,-0.003952466512921167
2022-10-27,-0.050770587675186885,0.0013384983244754307
2022-10-28,0.05640231798424483,-0.0016504549588789003
2022-10-30,-0.0031297953271884164,0.00031092830785491363
2022-10-31,0.0035709799378340415,0.0019614701713252464
2022-11-01,-0.022344931196410737,-0.001286876638211783
2022-11-02,0.001594933151145875,0.0029679258147111555
2022-11-03,-0.02648619777919619,0.0024100284029572386
2022-11-04,0.05130012945524391,-0.003855155020085133
2022-11-06,-0.007270388305781595,0.0010790859339501174
2022-11-07,0.03996795096307325,-0.0010213397364062277
2022-11-08,-0.04074576256881157,-0.0008141624742394821
2022-11-09,-0.040459497608585145,0.0031260154228373417
2022-11-10,-0.03698447063294594,-0.009926338418449632
2022-11-11,0.043550515527317514,-0.002390712979641465
2022-11-13,0.008463850833399473,0.00025353991538790046
2022-11-14,0.00039860241939098685,0.0015160638565542058
2022-11-15,0.009301527560050175,-0.0033483076016694907
2022-11-16,-0.0004918884871072818,-0.00216901756465787
2022-11-17,0.0055549116037313315,0.0020901895291443166
2022-11-18,0.01062305650960496,0.0013037983685768432
2022-11-20,0.0008450522570225762,-0.00027928889386886373
2022-11-21,-0.03137844236073174,-0.0004327498971777289
2022-11-22,0.009426068771121874,-0.003037597932228933
2022-11-23,0.049491402710861,0.000927541746905156
2022-11-24,-0.0038800019003829155,-0.0014854127276794902
2022-11-25,0.004012784078674902,0.0020182522656135003
2022-11-27,-0.008703715858281669,0.0005795340419946979
2022-11-28,-0.008686476464818963,-0.00028513443147105787
2022-11-29,-0.01427244274510741,-0.0009871106402186678
2022-11-30,0.011329453712809478,-0.005571550865595312
2022-12-01,0.03576065230106865,-0.0029803686553126012
2022-12-02,0.017799157011969227,0.000443053844539417
2022-12-04,-0.008692170578681643,-0.00045389679161656675
2022-12-05,-0.004949414876693165,0.0014418596738280214
2022-12-06,0.015025346827051771,0.0021088219022313377
2022-12-07,0.0368315204743509,0.0007098495997703105
2022-12-08,0.0021897226636036823,2.5961572886669572e-05
2022-12-09,-0.002028277140917526,0.0030813292495289178
2022-12-11,-0.006501797077202448,-0.0009691739199870274
2022-12-12,-0.015913087598656353,-0.004054638238506893
2022-12-13,0.02406647746965463,-0.002168062481179515
2022-12-14,0.0019381776613335837,-0.0031157318702337163
2022-12-15,-0.020078412542327406,-0.0011429803202604167
2022-12-16,0.0075561537204685255,0.0033997091795161176
2022-12-18,-0.004508124821298077,-0.0006946550924621569
2022-12-19,-0.004540477952485475,0.000616877238895321
2022-12-20,0.02837659331537693,0.0014717474639547776
2022-12-21,-0.03402450691825971,-0.004652429751570633
2022-12-22,0.0026597492724162505,0.0024843840751203883
2022-12-23,-0.008318914660939838,-0.0005203390785795471
2022-12-26,-0.01580192660062761,-0.002666072085306234
2022-12-27,0.01127688186728032,0.0052736291642781685
2022-12-28,0.004284231938868755,0.002464118298957802
2022-12-29,0.008189154684248068,-0.0014830537334509972
2022-12-30,0.00838619870617636,-0.0003991941283799027
2023-01-02,-0.006959367160484229,-0.0011051874929822025
2023-01-03,-0.005160602190257149,0.0008595960339447786
2023-01-04,0.024221022483233354,0.0016857569419315818
2023-01-05,-0.030215590742983144,-0.0006708511163832321
2023-01-06,0.03433367763758367,-0.0028850321873966113
2023-01-08,-0.004233743486989475,-0.0007687944687539613
2023-01-09,0.00039306094112271,-0.0013843544318093105
2023-01-10,-0.013501767088132343,-0.0003325157236937846
2023-01-11,-0.031828929226206615,-0.008195452463885897
2023-01-12,0.03754745098754596,-0.0010411575115722336
2023-01-13,-0.022894267932761683,-0.0029555029679937585
2023-01-15,0.0026906696176679486,0.0003574718826703368
2023-01-16,0.007375799020691242,0.0013997774039034548
2023-01-17,-0.014691244668922342,-0.003382523286669303
2023-01-18,0.03591081313300373,0.0010417631882296812
2023-01-19,-0.0018540402665772767,0.0015699676601826815
2023-01-20,-0.033790254412811804,-0.004449796498296823
2023-01-22,0.0037800311071618754,0.0008059719644196264
2023-01-23,-0.018595386294106654,-0.0016527454501780693
2023-01-24,0.020133517336858423,0.002129035371071541
2023-01-25,0.010098132541709652,0.0008365125698456455
2023-01-26,-0.029421106768031308,-0.0038341167732153974
2023-01-27,0.0011956394932636368,0.0008420467697380187
2023-01-29,-0.009065783584539218,-0.0008953659791007631
2023-01-30,0.015413443146163198,0.0020572693092744654
2023-01-31,-0.0050483570033896235,-0.0006793304646739985
2023-02-01,0.0604545200189143,0.006912798996857784
2023-02-02,-0.012431603604903183,-0.0031930750412950725
2023-02-03,-0.03448639841144654,-0.0029003648454046464
2023-02-05,-0.009568688026284857,-0.0002747696744170891
2023-02-06,-0.03023724656681856,-0.0006334614136866403
2023-02-07,-0.025481583291641074,0.00040015894426619753
2023-02-08,-0.011943822986377098,-0.0011311442007168062
2023-02-09,-0.002667296303571871,-0.0008297475245793661
2023-02-10,-0.035063177295890265,-0.0017906934547756192
2023-02-12,0.0041116975651303575,-0.0003258484744689957
2023-02-13,0.004098510441930969,0.00045349498530850463
2023-02-14,0.0010961467904897348,0.0009032210560273469
2023-02-15,-0.016663032626505352,-0.0015801215371866858
2023-02-16,-0.003593848930487843,-0.0022412684948344727
2023-02-17,0.02248809637790828,-0.0001216896804310662
2023-02-19,-0.0071312664335853775,-0.0006068470474401174
2023-02-20,-0.006159321414214183,-2.8208941023487606e-05
2023-02-21,-0.001042501743751461,0.0009121196052149148
2023-02-22,0.012005851385854117,0.00035709858957633624
2023-02-23,-0.013174191767460612,-0.0013882110074014294
2023-02-24,-0.03822732932038782,-0.002951328902212844
2023-02-26,0.000900386153034789,-7.760909928986087e-05
2023-02-27,0.022346913585183245,0.000864991591919955
2023-02-28,-0.019707275093683464,-0.0006748585592703774
2023-03-01,0.004246451874840569,0.000804304501016141
2023-03-02,-0.026655608148480305,-0.0012581433842782717
2023-03-03,0.008572641230079272,0.002006358230692793
2023-03-05,-0.0014143856915425313,-0.0006348809812770026
2023-03-06,0.003012635053683532,0.0006872983274670394
2023-03-07,-0.008946226774131457,-0.004897812580829759
2023-03-08,0.011001233967194225,0.0004945188392805742
2023-03-09,-0.01991992473635237,-0.002994577535371957
2023-03-10,-0.014781385901202544,-0.0011491285889449689
2023-03-12,-0.0004151604949316635,0.0007536554947367722
2023-03-13,0.06977554732886297,0.002304274820586883
2023-03-14,0.013010285385414544,0.0025573191451408006
2023-03-15,0.0720006365952958,0.003371551260258373
2023-03-16,-0.010277632334727256,0.0023474786685100525
2023-03-17,0.06072209663605515,0.0032820551740912274
2023-03-19,-0.02074953448851181,-0.0006880217235231198
2023-03-20,-0.0067294571114379295,-0.00012238360436292423
2023-03-21,-0.052164009551840945,-0.002065683110301514
2023-03-22,0.036733726453279915,-0.00032634800933008224
2023-03-23,0.028536919379959703,0.001322470336264919
2023-03-24,0.00881122484336561,0.0002471357536109502
2023-03-26,-0.010290637224593778,-0.0002623464678608749
2023-03-27,-0.07318543888452415,-0.004749630045477262
2023-03-28,-0.02790959563307701,-0.00014626686876867553
2023-03-29,0.01250556711850842,0.0004108404684363869
2023-03-30,-0.015396992063957815,0.00025427462420177997
2023-03-31,0.013075918298554964,0.0012735632958623129
2023-04-02,-0.05909784574772745,-0.0038799778081603804
2023-04-03,0.024723280733915578,0.0020220466864314898
2023-04-04,0.019891829961385336,0.0017938735022823816
2023-04-05,0.00437603194825082,-0.0007922015670017245
2023-04-06,0.0008647805632202904,0.00015458044258943187
2023-04-07,-0.0187910300421135,-0.00040328707341662706
2023-04-09,0.0020055912089007805,-4.357004248401086e-05
2023-04-10,0.004518475699044856,-0.0014133234591671103
2023-04-11,-0.022745892045934017,-0.00021198540586514337
2023-04-12,-0.019249056082375107,-7.047969826676659e-05
2023-04-13,0.022304434631875543,0.0028115311815910663
2023-04-14,-0.01656201287243644,-0.0020418921467609953
2023-04-16,-0.0013741679112167535,-0.00014741656498067345
2023-04-17,0.005043194609450502,-0.0005279515237204119
2023-04-18,0.003814151216053709,0.0006768454944977255
2023-04-19,0.0008797043868174918,-0.0008594501871694969
2023-04-20,0.017538613695049346,4.734980002688217e-05
2023-04-21,-0.011268287666743343,-0.0008036184649909295
2023-04-23,0.004192737048889588,0.00023748438805453053
2023-04-24,0.010442965311601576,0.0007202373267428149
2023-04-25,-0.0014473508321983367,-0.0008064562971526398
2023-04-26,0.00960679975379005,7.95083931597136e-05
2023-04-27,0.012759730695811815,0.0008275695995887213
2023-04-28,0.019849583700203316,0.001320519069938465
2023-04-30,-0.0034047532822418106,-0.00023627064898361475
2023-05-01,-0.009936615455416355,-0.0005814618986175996
2023-05-02,0.014182207886542255,0.0014081443153209099
2023-05-03,0.02150697284443917,0.0019234983537726362
2023-05-04,-0.011871953914623536,-0.0005296945557301249
2023-05-05,-0.002086641956853398,-0.00045452695601291
2023-05-07,-0.0027564188038006867,-0.0001053405161439028
2023-05-08,-0.016076027158922385,5.3236261446552304e-05
2023-05-09,-0.0039006247096148817,-0.00010981214332519157
2023-05-10,0.024139696469165493,0.0009680164490758761
2023-05-11,-0.018734457225311793,-0.0007049351542481868
2023-05-12,-0.00940025072880004,-0.001521443213674284
2023-05-14,-5.489784196688232e-05,-3.541683886877928e-05
2023-05-15,-0.004795751458967457,0.00032277639694400597
2023-05-16,-0.005362166689649972,-0.0005978395106563952
2023-05-17,-0.014848534001073539,-2.157031891121403e-05
2023-05-18,0.009828611228705266,0.00018319856380763906
2023-05-19,0.002447459887813255,0.0002581278324127577
2023-05-21,0.0021148734134583576,0.00024186591782788603
2023-05-22,0.0014097458014826296,0.00010530057263364451
2023-05-23,-0.03899625965729324,-0.0018743211705912887
2023-05-24,-0.002666611984993043,-0.00030664025708360457
2023-05-25,0.004765954463507884,0.0002890356488535226
2023-05-26,0.02717267297285991,0.0028952028728121146
2023-05-28,0.005106438765707929,0.0006206754487828827
2023-05-29,-0.009518988596300954,-0.000906642405843262
2023-05-30,0.023579428229522668,0.00034538043747647524
2023-05-31,-0.011219365835632343,-0.0011379864231581657
2023-06-01,0.01646865310957177,0.0024163178139510423
2023-06-02,0.013497464591769223,0.001135416340953061
2023-06-04,-0.011915390799992404,-0.00022011985344451117
2023-06-05,0.00717692716444961,2.1969211317829174e-05
2023-06-06,-0.0032071150600709334,0.0005888466447127533
2023-06-07,-0.024617248246423817,-0.002051732000930683
2023-06-08,0.029245705914094918,0.001835488989720136
2023-06-09,0.01303335083568282,0.0004609025120842408
2023-06-11,0.004675208589558183,0.0004746239934203747
2023-06-12,0.036352881308290196,0.0033832192826811322
2023-06-13,7.745175994259591e-05,0.0018910454059608596
2023-06-14,-0.0059258024742692384,0.0022071132395056507
2023-06-15,0.01538602243866583,0.0020411228438463247
