date,vx1,vx2,spread,signal,position,vx1_return,pnl
2021-03-04,27.52,28.94,-1.4200000000000017,0.0,0.0,0.05182893353262186,-0.0
2021-03-05,25.05,27.21,-2.16,0.0,0.0,-0.09403918553426927,0.0
2021-03-08,25.37,27.67,-2.3000000000000007,0.0,0.0,0.01269354608031703,-0.0
2021-03-09,23.97,26.72,-2.75,0.0,0.0,-0.05676432516489793,0.0
2021-03-10,23.5,26.46,-2.960000000000001,0.0,0.0,-0.01980262729617932,0.0
2021-03-11,22.89,25.8,-2.91,0.0,0.0,-0.026300287185637927,0.0
2021-03-12,21.98,25.41,-3.4299999999999997,0.0,0.0,-0.04056718498900036,0.0
2021-03-15,20.1,23.98,-3.879999999999999,0.0,0.0,-0.08941313391044492,0.0
2021-03-16,19.92,24.05,-4.129999999999999,0.0,0.0,-0.008995562908578059,0.0
2021-03-17,23.0,25.02,-2.0199999999999996,0.0,0.0,0.14376996377269746,-0.0
2021-03-18,24.3,25.8,-1.5,0.0,0.0,0.05498213441735311,-0.0
2021-03-19,23.32,25.27,-1.9499999999999993,0.0,0.0,-0.04116498886421116,0.0
2021-03-22,21.73,23.94,-2.210000000000001,0.0,0.0,-0.07061756721395351,0.0
2021-03-23,22.83,24.75,-1.9200000000000017,0.0,0.0,0.049381666273366154,-0.0
2021-03-24,22.98,24.76,-1.7800000000000011,0.0,0.0,0.006548811878905436,-0.0
2021-03-25,22.31,24.2,-1.8900000000000006,0.0,0.0,-0.029589263976168567,0.0
2021-03-26,21.39,23.31,-1.9199999999999982,0.0,0.0,-0.04211148535012699,0.0
2021-03-29,22.0,23.65,-1.6499999999999986,0.0,0.0,0.028118930264001918,-0.0
2021-03-30,21.03,22.81,-1.7799999999999976,0.0,0.0,-0.04509246364370778,0.0
2021-03-31,20.73,22.68,-1.9499999999999993,0.0,0.0,-0.014368063266919862,0.0
2021-04-01,20.08,22.03,-1.9500000000000028,0.0,0.0,-0.03185763162416011,0.0
2021-04-02,19.6,21.65,-2.049999999999997,0.0,0.0,-0.024194728587056513,0.0
2021-04-05,19.54,21.49,-1.9499999999999993,0.0,0.0,-0.0030659196218350004,0.0
2021-04-06,19.56,21.49,-1.9299999999999997,0.0,0.0,0.001023017992034525,-0.0
2021-04-07,18.99,21.07,-2.080000000000002,0.0,0.0,-0.029574139782476916,0.0
2021-04-08,18.49,20.81,-2.3200000000000003,0.0,0.0,-0.026682479425161,0.0
2021-04-09,18.15,20.83,-2.6799999999999997,0.0,0.0,-0.01855948468817381,0.0
2021-04-12,18.0,20.57,-2.5700000000000003,0.0,0.0,-0.008298802814695083,0.0
2021-04-13,17.68,20.47,-2.789999999999999,0.0,0.0,-0.017937700686667224,0.0
2021-04-14,18.1,20.93,-2.8299999999999983,0.0,0.0,0.02347788106228288,-0.0
2021-04-15,17.15,20.29,-3.1400000000000006,0.0,0.0,-0.05391376465983155,0.0
2021-04-16,17.0,19.96,-2.960000000000001,0.0,0.0,-0.008784829555732454,0.0
2021-04-19,17.66,20.7,-3.039999999999999,0.0,0.0,0.03808885111959759,-0.0
2021-04-20,18.65,21.05,-2.400000000000002,0.0,0.0,0.054543950914010875,-0.0
2021-04-21,20.0,21.82,-1.8200000000000003,0.0,0.0,0.06988612746416623,-0.0
2021-04-22,21.17,22.8,-1.629999999999999,0.0,0.0,0.05685281159278288,-0.0
2021-04-23,20.43,22.19,-1.7600000000000016,0.0,0.0,-0.03558067631724304,0.0
2021-04-26,20.21,22.1,-1.8900000000000006,0.0,0.0,-0.01082687741400079,0.0
2021-04-27,19.71,21.7,-1.9899999999999984,0.0,0.0,-0.025051410250901185,0.0
2021-04-28,19.66,21.7,-2.039999999999999,0.0,0.0,-0.002540006445608256,0.0
2021-04-29,19.57,21.6,-2.030000000000001,0.0,0.0,-0.004588333311035697,0.0
2021-04-30,20.44,22.24,-1.7999999999999972,0.0,0.0,0.04349598392751908,-0.0
2021-05-03,19.73,21.55,-1.8200000000000003,0.0,0.0,-0.035353445300979836,0.0
2021-05-04,20.55,22.24,-1.6899999999999977,0.0,0.0,0.04072062090771977,-0.0
2021-05-05,19.98,21.68,-1.6999999999999993,0.0,0.0,-0.028129167721836268,0.0
2021-05-06,19.69,21.62,-1.9299999999999997,0.0,0.0,-0.014620880569373274,0.0
2021-05-07,18.29,20.54,-2.25,0.0,0.0,-0.07375643024826006,0.0
2021-05-10,19.48,21.35,-1.870000000000001,0.0,0.0,0.06303383581161492,-0.0
2021-05-11,21.24,22.85,-1.610000000000003,0.0,0.0,0.08649789815934872,-0.0
2021-05-12,25.97,26.43,-0.46000000000000085,0.0,0.0,0.20105582930091925,-0.0
2021-05-13,22.69,24.08,-1.389999999999997,0.0,0.0,-0.1350177268829067,0.0
2021-05-14,19.13,21.37,-2.240000000000002,0.0,0.0,-0.170666515339589,0.0
2021-05-17,19.91,22.11,-2.1999999999999993,0.0,0.0,0.039964334623943554,-0.0
2021-05-18,21.14,22.38,-1.2399999999999984,0.0,0.0,0.05994486236598684,-0.0
2021-05-19,23.39,24.38,-0.9899999999999984,0.0,0.0,0.10114160015399598,-0.0
2021-05-20,22.1,23.63,-1.5299999999999976,0.0,0.0,-0.05673097207238076,0.0
2021-05-21,21.85,23.28,-1.4299999999999997,0.0,0.0,-0.01137668698210792,0.0
2021-05-24,20.76,22.48,-1.7199999999999989,0.0,0.0,-0.05117286324391124,0.0
2021-05-25,20.7,22.65,-1.9499999999999993,0.0,0.0,-0.0028943580263645075,0.0
2021-05-26,19.62,21.67,-2.0500000000000007,0.0,0.0,-0.053584246134106284,0.0
2021-05-27,18.57,20.65,-2.0799999999999983,0.0,0.0,-0.05500207877260266,0.0
2021-05-28,19.13,20.85,-1.7200000000000024,0.0,0.0,0.02971040808754699,-0.0
2021-05-31,19.3,21.03,-1.7300000000000004,0.0,0.0,0.008847312458678314,-0.0
2021-06-01,19.56,21.37,-1.8100000000000023,0.0,0.0,0.013381568695831625,-0.0
2021-06-02,18.92,21.05,-2.129999999999999,0.0,0.0,-0.033267100982938835,0.0
2021-06-03,19.29,21.39,-2.1000000000000014,0.0,0.0,0.019367263293905257,-0.0
2021-06-04,18.12,20.34,-2.219999999999999,0.0,0.0,-0.06257052630280446,0.0
2021-06-07,17.64,20.0,-2.3599999999999994,0.0,0.0,-0.02684725003618782,0.0
2021-06-08,17.9,20.23,-2.330000000000002,0.0,0.0,0.014631662268063561,-0.0
2021-06-09,18.38,20.5,-2.120000000000001,0.0,0.0,0.02646240408083189,-0.0
2021-06-10,16.9,19.44,-2.5400000000000027,0.0,0.0,-0.08394949499851334,0.0
2021-06-11,16.55,18.85,-2.3000000000000007,0.0,0.0,-0.020927520105955555,0.0
2021-06-14,16.45,19.08,-2.629999999999999,0.0,0.0,-0.00606062461169099,0.0
2021-06-15,17.1,19.56,-2.4599999999999973,0.0,0.0,0.03875298629723334,-0.0
2021-06-16,19.62,21.05,-1.4299999999999997,0.0,0.0,0.13747099062860269,-0.0
2021-06-17,19.51,20.91,-1.3999999999999986,0.0,0.0,-0.005622299502197059,0.0
2021-06-18,21.34,22.26,-0.9200000000000017,0.0,0.0,0.08965609123858709,-0.0
2021-06-21,19.92,21.19,-1.2699999999999996,0.0,0.0,-0.06885899371715487,0.0
2021-06-22,18.83,20.53,-1.7000000000000028,0.0,0.0,-0.056272909487391054,0.0
2021-06-23,18.44,20.19,-1.75,0.0,0.0,-0.02092912454061313,0.0
2021-06-24,18.17,19.85,-1.6799999999999997,0.0,0.0,-0.014750335720368213,0.0
2021-06-25,17.7,19.63,-1.9299999999999997,0.0,0.0,-0.02620724282829645,0.0
2021-06-28,17.72,19.52,-1.8000000000000007,0.0,0.0,0.0011293055971512977,-0.0
2021-06-29,18.13,19.95,-1.8200000000000003,0.0,0.0,0.02287407958982479,-0.0
2021-06-30,17.9,19.75,-1.8500000000000014,0.0,0.0,-0.012767311920050428,0.0
2021-07-01,17.47,19.54,-2.0700000000000003,0.0,0.0,-0.024315588700743795,0.0
2021-07-02,17.47,19.5,-2.030000000000001,0.0,0.0,0.0,-0.0
2021-07-06,18.0,19.85,-1.8500000000000014,0.0,0.0,0.029886633750199287,-0.0
2021-07-07,18.05,19.95,-1.8999999999999986,0.0,0.0,0.002773926882725597,-0.0
2021-07-08,19.55,21.0,-1.4499999999999993,0.0,0.0,0.07982960165248487,-0.0
2021-07-09,17.8,19.84,-2.039999999999999,0.0,0.0,-0.0937768291333354,0.0
2021-07-12,17.37,19.84,-2.469999999999999,0.0,0.0,-0.024453877045025774,0.0
2021-07-13,17.73,20.02,-2.289999999999999,0.0,0.0,0.02051353983310289,-0.0
2021-07-14,17.05,19.6,-2.5500000000000007,0.0,0.0,-0.039107916356591055,0.0
2021-07-15,17.51,19.81,-2.299999999999997,0.0,0.0,0.026621942568235024,-0.0
2021-07-16,18.62,20.63,-2.009999999999998,0.0,0.0,0.06146412555116054,-0.0
2021-07-19,22.74,23.67,-0.9300000000000033,0.0,0.0,0.1998892164734687,-0.0
2021-07-20,19.96,21.49,-1.5299999999999976,0.0,0.0,-0.13039521743907212,0.0
2021-07-21,20.11,21.65,-1.5399999999999991,0.0,0.0,0.007486932901243026,-0.0
2021-07-22,20.57,21.85,-1.2800000000000011,0.0,0.0,0.022616499880304897,-0.0
2021-07-23,20.37,21.65,-1.2799999999999976,0.0,0.0,-0.009770473426151227,0.0
2021-07-26,20.15,21.69,-1.5400000000000027,0.0,0.0,-0.010858941846022763,0.0
2021-07-27,20.71,22.2,-1.4899999999999984,0.0,0.0,0.027412387014801087,-0.0
2021-07-28,20.11,21.8,-1.6900000000000013,0.0,0.0,-0.029399471622931994,0.0
2021-07-29,19.71,21.55,-1.8399999999999999,0.0,0.0,-0.020091082619932088,0.0
2021-07-30,20.27,22.07,-1.8000000000000007,0.0,0.0,0.028015839299279754,-0.0
2021-08-02,21.15,22.72,-1.5700000000000003,0.0,0.0,0.042497945028378226,-0.0
2021-08-03,19.85,21.84,-1.9899999999999984,0.0,0.0,-0.06343589835908725,0.0
2021-08-04,19.85,21.76,-1.9100000000000001,0.0,0.0,0.0,-0.0
2021-08-05,19.31,21.29,-1.9800000000000004,0.0,0.0,-0.02758091069277624,0.0
2021-08-06,18.7,20.75,-2.0500000000000007,0.0,0.0,-0.032099572579882274,0.0
2021-08-09,18.42,20.69,-2.2699999999999996,0.0,0.0,-0.015086493033380055,0.0
2021-08-10,17.98,20.35,-2.370000000000001,0.0,0.0,-0.024177001783686425,0.0
2021-08-11,17.44,19.73,-2.289999999999999,0.0,0.0,-0.03049361056264077,0.0
2021-08-12,17.0,19.4,-2.3999999999999986,0.0,0.0,-0.025553074424617517,0.0
2021-08-13,16.63,19.49,-2.8599999999999994,0.0,0.0,-0.022005050851380048,0.0
2021-08-16,16.5,19.62,-3.120000000000001,0.0,0.0,-0.007847912298301285,0.0
2021-08-17,17.58,20.17,-2.5900000000000034,0.0,0.0,0.06340151135049599,-0.0
2021-08-18,21.71,22.93,-1.2199999999999989,0.0,0.0,0.21101109163316956,-0.0
2021-08-19,22.35,23.18,-0.8299999999999983,0.0,0.0,0.029053337169377524,-0.0
2021-08-20,20.53,22.16,-1.629999999999999,0.0,0.0,-0.08493909002873545,0.0
2021-08-23,19.85,21.66,-1.8099999999999987,0.0,0.0,-0.033683223897643,0.0
2021-08-24,19.73,21.66,-1.9299999999999997,0.0,0.0,-0.006063687098675441,0.0
2021-08-25,19.23,21.29,-2.0599999999999987,0.0,0.0,-0.02566876043383548,0.0
2021-08-26,20.12,21.95,-1.8299999999999983,0.0,0.0,0.04524278563085016,-0.0
2021-08-27,18.95,21.13,-2.1799999999999997,0.0,0.0,-0.05991041370310324,0.0
2021-08-30,18.75,20.95,-2.1999999999999993,0.0,0.0,-0.010610179112015672,0.0
2021-08-31,18.62,20.91,-2.289999999999999,0.0,0.0,-0.006957480567498564,0.0
2021-09-01,18.08,20.45,-2.370000000000001,0.0,0.0,-0.02942991688489105,0.0
2021-09-02,17.96,20.44,-2.4800000000000004,0.0,0.0,-0.006659292089976621,0.0
2021-09-03,18.35,20.56,-2.2099999999999973,0.0,0.0,0.021482511626525813,-0.0
2021-09-07,18.83,20.9,-2.0700000000000003,0.0,0.0,0.025821768168481807,-0.0
2021-09-08,18.77,20.93,-2.16,0.0,0.0,-0.003191492070643509,0.0
2021-09-09,19.37,21.35,-1.9800000000000004,0.0,0.0,0.031465626820486925,-0.0
2021-09-10,20.62,22.15,-1.5299999999999976,0.0,0.0,0.0625360011699092,-0.0
2021-09-13,19.3,21.33,-2.0299999999999976,0.0,0.0,-0.06615638267797408,0.0
2021-09-14,19.72,21.56,-1.8399999999999999,0.0,0.0,0.0215282532636496,-0.0
2021-09-15,20.84,22.3,-1.4600000000000009,0.0,0.0,0.055240867710677044,-0.0
2021-09-16,20.56,22.0,-1.4400000000000013,0.0,0.0,-0.01352677629820187,0.0
2021-09-17,21.94,22.95,-1.009999999999998,0.0,0.0,0.06496401426011955,-0.0
2021-09-20,24.46,24.7,-0.23999999999999844,0.0,0.0,0.10872767541194239,-0.0
2021-09-21,23.43,24.12,-0.6900000000000013,0.0,0.0,-0.04302187773932209,0.0
2021-09-22,22.1,23.13,-1.0299999999999976,0.0,0.0,-0.058439643995997326,0.0
2021-09-23,20.6,22.2,-1.5999999999999979,0.0,0.0,-0.07028653272817165,0.0
2021-09-24,19.82,21.65,-1.8299999999999983,0.0,0.0,-0.03859954689369349,0.0
2021-09-27,20.11,21.68,-1.5700000000000003,0.0,0.0,0.014525674882718942,-0.0
2021-09-28,22.52,23.44,-0.9200000000000017,0.0,0.0,0.11318659948692877,-0.0
2021-09-29,22.99,23.78,-0.7900000000000027,0.0,0.0,0.020655535503600664,-0.0
2021-09-30,22.87,23.69,-0.8200000000000003,0.0,0.0,-0.005233330740400444,0.0
2021-10-01,21.99,23.22,-1.2300000000000004,0.0,0.0,-0.03923820346801987,0.0
2021-10-04,22.68,23.7,-1.0199999999999996,0.0,0.0,0.030895674292881203,-0.0
2021-10-05,21.75,23.03,-1.2800000000000011,0.0,0.0,-0.04186972132485822,0.0
2021-10-06,21.22,22.66,-1.4400000000000013,0.0,0.0,-0.024669624348856,0.0
2021-10-07,20.1,22.09,-1.9899999999999984,0.0,0.0,-0.054224318120806636,0.0
2021-10-08,19.72,21.61,-1.8900000000000006,0.0,0.0,-0.01908646589054097,0.0
2021-10-11,20.15,21.86,-1.7100000000000009,0.0,0.0,0.021570939218202412,-0.0
2021-10-12,19.72,21.45,-1.7300000000000004,0.0,0.0,-0.021570939218202412,0.0
2021-10-13,19.15,21.11,-1.9600000000000009,0.0,0.0,-0.029330633547834495,0.0
2021-10-14,17.6,20.0,-2.3999999999999986,0.0,0.0,-0.08440381358254845,0.0
2021-10-15,17.17,20.1,-2.9299999999999997,0.0,0.0,-0.024735227134722315,0.0
2021-10-18,16.62,19.7,-3.0799999999999983,0.0,0.0,-0.03255688548208191,0.0
2021-10-19,15.96,19.53,-3.5700000000000003,0.0,0.0,-0.04052119740563942,0.0
2021-10-20,19.32,21.05,-1.7300000000000004,0.0,0.0,0.1910552367627094,-0.0
2021-10-21,18.7,20.65,-1.9499999999999993,0.0,0.0,-0.03261730492383119,0.0
2021-10-22,19.1,21.1,-2.0,0.0,0.0,0.021164811192043498,-0.0
2021-10-25,18.55,20.5,-1.9499999999999993,0.0,0.0,-0.02921854599914031,0.0
2021-10-26,18.92,20.8,-1.879999999999999,0.0,0.0,0.01974977457028837,-0.0
2021-10-27,19.35,21.3,-1.9499999999999993,0.0,0.0,0.022472855852058604,-0.0
2021-10-28,18.65,20.85,-2.200000000000003,0.0,0.0,-0.036846273385966466,0.0
2021-10-29,18.78,21.05,-2.2699999999999996,0.0,0.0,0.006946327690292353,-0.0
2021-11-01,18.4,20.8,-2.400000000000002,0.0,0.0,-0.020441809165177016,0.0
2021-11-02,17.85,20.35,-2.5,0.0,0.0,-0.03034715638929164,0.0
2021-11-03,17.11,19.75,-2.6400000000000006,0.0,0.0,-0.04234042032154628,0.0
2021-11-04,17.4,20.08,-2.6799999999999997,0.0,0.0,0.016807118316381153,-0.0
2021-11-05,18.44,20.51,-2.0700000000000003,0.0,0.0,0.05805201190796483,-0.0
2021-11-08,18.49,20.5,-2.0100000000000016,0.0,0.0,0.0027078272705853834,-0.0
2021-11-09,18.9,20.83,-1.9299999999999997,0.0,0.0,0.021931876666563266,-0.0
2021-11-10,19.53,21.0,-1.4699999999999989,0.0,0.0,0.03278982282299081,-0.0
2021-11-11,18.76,20.8,-2.039999999999999,0.0,0.0,-0.04022480131050887,0.0
2021-11-12,17.42,20.11,-2.6899999999999977,0.0,0.0,-0.07410797215372167,0.0
2021-11-15,17.0,19.89,-2.8900000000000006,0.0,0.0,-0.02440562736814078,0.0
2021-11-16,16.8,20.0,-3.1999999999999993,0.0,0.0,-0.01183445764700286,0.0
2021-11-17,20.27,22.43,-2.16,0.0,0.0,0.18776307405469517,-0.0
2021-11-18,20.5,22.65,-2.1499999999999986,0.0,0.0,0.011282925680454081,-0.0
2021-11-19,20.8,22.75,-1.9499999999999993,0.0,0.0,0.014528100562909874,-0.0
2021-11-22,21.15,23.1,-1.9500000000000028,0.0,0.0,0.01668691878501427,-0.0
2021-11-23,20.56,22.67,-2.110000000000003,0.0,0.0,-0.028292464905322223,0.0
2021-11-24,20.35,22.45,-2.099999999999998,0.0,0.0,-0.010266528698360311,0.0
2021-11-25,20.2,22.3,-2.1000000000000014,0.0,0.0,-0.007398307481444988,0.0
2021-11-26,25.9,26.45,-0.5500000000000007,0.0,0.0,0.24856036429833273,-0.0
2021-11-29,22.2,23.75,-1.5500000000000007,0.0,0.0,-0.15415067982725805,0.0
2021-11-30,25.69,26.48,-0.7899999999999991,0.0,0.0,0.14600952224355845,-0.0
2021-12-01,27.83,27.96,-0.13000000000000256,0.0,0.0,0.08001276441600691,-0.0
2021-12-02,25.94,26.91,-0.9699999999999989,0.0,0.0,-0.07032839664950119,0.0
2021-12-03,28.73,28.62,0.10999999999999943,-1.0,0.0,0.10215569410290026,-0.0
2021-12-06,25.85,26.65,-0.7999999999999972,0.0,-1.0,-0.10563127203676004,-0.10563127203676004
2021-12-07,22.54,24.2,-1.6600000000000001,0.0,0.0,-0.13701909234280807,0.0
2021-12-08,20.83,23.02,-2.1900000000000013,0.0,0.0,-0.07889725333874953,0.0
2021-12-09,21.57,23.56,-1.9899999999999984,0.0,0.0,0.03490920512818452,-0.0
2021-12-10,19.8,22.27,-2.469999999999999,0.0,0.0,-0.08562152270057544,0.0
2021-12-13,20.58,23.16,-2.580000000000002,0.0,0.0,0.03863779270541379,-0.0
2021-12-14,21.29,23.48,-2.1900000000000013,0.0,0.0,0.03391774849948437,-0.0
2021-12-15,19.08,21.97,-2.8900000000000006,0.0,0.0,-0.10959681288524736,0.0
2021-12-16,20.42,22.82,-2.3999999999999986,0.0,0.0,0.06787414671637926,-0.0
2021-12-17,21.07,23.57,-2.5,0.0,0.0,0.03133541507957771,-0.0
2021-12-20,22.81,24.31,-1.5,0.0,0.0,0.0793488084801992,-0.0
2021-12-21,21.07,23.16,-2.09,0.0,0.0,-0.0793488084801992,0.0
2021-12-22,21.8,23.55,-1.75,0.0,0.0,0.0340597419789459,-0.0
2021-12-23,21.65,23.4,-1.75,0.0,0.0,-0.006904515346544571,0.0
2021-12-27,21.01,23.03,-2.0199999999999996,0.0,0.0,-0.03000693959158962,0.0
2021-12-28,20.53,22.63,-2.099999999999998,0.0,0.0,-0.023111283826066753,0.0
2021-12-29,20.01,22.1,-2.09,0.0,0.0,-0.025655082435200427,0.0
2021-12-30,19.94,22.05,-2.1099999999999994,0.0,0.0,-0.00350438406194975,0.0
2021-12-31,19.67,21.97,-2.299999999999997,0.0,0.0,-0.013633132132724324,0.0
2022-01-03,18.86,21.41,-2.5500000000000007,0.0,0.0,-0.042051355195656726,0.0
2022-01-04,18.87,21.32,-2.4499999999999993,0.0,0.0,0.0005300821751474949,-0.0
2022-01-05,20.77,22.62,-1.8500000000000014,0.0,0.0,0.09593627850756237,-0.0
2022-01-06,20.85,22.85,-2.0,0.0,0.0,0.00384431035678956,-0.0
2022-01-07,20.4,22.02,-1.620000000000001,0.0,0.0,-0.021819047394640023,0.0
2022-01-10,19.9,21.7,-1.8000000000000007,0.0,0.0,-0.024815169119723812,0.0
2022-01-11,18.95,20.99,-2.039999999999999,0.0,0.0,-0.04891580020201136,0.0
2022-01-12,18.58,20.97,-2.3900000000000006,0.0,0.0,-0.019718198142743226,0.0
2022-01-13,20.42,22.09,-1.6699999999999982,0.0,0.0,0.09442907935082756,-0.0
2022-01-14,19.67,21.75,-2.0799999999999983,0.0,0.0,-0.037420180335551834,0.0
2022-01-17,19.66,21.78,-2.120000000000001,0.0,0.0,-0.0005085176819474846,0.0
2022-01-18,22.62,23.39,-0.7699999999999996,0.0,0.0,0.14024835596895402,-0.0
2022-01-19,24.07,24.57,-0.5,0.0,0.0,0.06213178110700612,-0.0
2022-01-20,24.97,25.11,-0.14000000000000057,0.0,0.0,0.036708852496701194,-0.0
2022-01-21,27.31,26.84,0.46999999999999886,-1.0,0.0,0.0895778311939317,-0.0
2022-01-24,28.07,27.45,0.620000000000001,-1.0,-1.0,0.027448454888177487,0.027448454888177487
2022-01-25,28.16,27.73,0.4299999999999997,-1.0,-1.0,0.0032011409160506155,0.0032011409160506155
2022-01-26,28.63,28.11,0.5199999999999996,-1.0,-1.0,0.016552587820182207,0.016552587820182207
2022-01-27,28.83,28.49,0.33999999999999986,-1.0,-1.0,0.006961392540286937,0.006961392540286937
2022-01-28,26.87,27.05,-0.17999999999999972,0.0,-1.0,-0.07040608902291101,-0.07040608902291101
2022-01-31,24.85,25.54,-0.6899999999999977,0.0,0.0,-0.07815267008476212,0.0
2022-02-01,22.75,23.91,-1.1600000000000001,0.0,0.0,-0.08829260714567821,0.0
2022-02-02,22.03,23.63,-1.5999999999999979,0.0,0.0,-0.03215998458270741,0.0
2022-02-03,25.73,26.07,-0.33999999999999986,0.0,0.0,0.15525246547940075,-0.0
2022-02-04,24.26,25.15,-0.889999999999997,0.0,0.0,-0.05882872277774842,0.0
2022-02-07,23.65,24.54,-0.8900000000000006,0.0,0.0,-0.025465788577962556,0.0
2022-02-08,22.31,23.41,-1.1000000000000014,0.0,0.0,-0.05832810649350062,0.0
2022-02-09,21.16,22.67,-1.5100000000000016,0.0,0.0,-0.05292240145434235,0.0
2022-02-10,24.22,24.58,-0.35999999999999943,0.0,0.0,0.13506613113484756,-0.0
2022-02-11,27.81,27.69,0.11999999999999744,-1.0,0.0,0.13821693012092728,-0.0
2022-02-14,28.34,27.75,0.5899999999999999,-1.0,-1.0,0.018878566016660603,0.018878566016660603
2022-02-15,25.38,25.55,-0.1700000000000017,0.0,-1.0,-0.11031277197629263,-0.11031277197629263
2022-02-16,24.47,24.81,-0.33999999999999986,0.0,0.0,-0.03651358483166156,0.0
2022-02-17,27.57,26.83,0.740000000000002,-1.0,0.0,0.11928034758112549,-0.0
2022-02-18,28.15,27.28,0.8699999999999974,-1.0,-1.0,0.020819129549993765,0.020819129549993765
2022-02-22,27.96,27.09,0.870000000000001,-1.0,-1.0,-0.006772437220089689,-0.006772437220089689
2022-02-23,29.67,28.51,1.1600000000000001,-1.0,-1.0,0.059361516937121106,0.059361516937121106
2022-02-24,28.55,27.72,0.8300000000000018,-1.0,-1.0,-0.038479498200711504,-0.038479498200711504
2022-02-25,27.26,26.95,0.3100000000000023,-1.0,-1.0,-0.04623650983363259,-0.04623650983363259
2022-02-28,28.62,28.15,0.4700000000000024,-1.0,-1.0,0.04868534785991807,0.04868534785991807
2022-03-01,32.12,30.68,1.4399999999999977,-1.0,-1.0,0.11537311495025637,0.11537311495025637
2022-03-02,29.61,29.09,0.5199999999999996,-1.0,-1.0,-0.08136674696506097,-0.08136674696506097
2022-03-03,29.91,29.47,0.4400000000000013,-1.0,-1.0,0.010080730528356785,0.010080730528356785
2022-03-04,31.53,30.3,1.2300000000000004,-1.0,-1.0,0.05274660091511274,0.05274660091511274
2022-03-07,34.81,32.86,1.9500000000000028,-1.0,-1.0,0.09896522826637799,0.09896522826637799
2022-03-08,33.92,32.61,1.3100000000000023,-1.0,-1.0,-0.02589989089964506,-0.02589989089964506
2022-03-09,32.12,31.49,0.629999999999999,-1.0,-1.0,-0.05452592184514149,-0.05452592184514149
2022-03-10,30.42,30.13,0.2900000000000027,-1.0,-1.0,-0.05437860224741442,-0.05437860224741442
2022-03-11,31.0,30.78,0.21999999999999886,-1.0,-1.0,0.018886917653999635,0.018886917653999635
2022-03-14,31.8,31.72,0.08000000000000185,-1.0,-1.0,0.02547908530098475,0.02547908530098475
2022-03-15,30.73,30.23,0.5,-1.0,-1.0,-0.034226913643737866,-0.034226913643737866
2022-03-16,27.54,27.97,-0.4299999999999997,0.0,-1.0,-0.10959988284188427,-0.10959988284188427
2022-03-17,27.11,27.46,-0.3500000000000014,0.0,0.0,-0.01573682978993496,0.0
2022-03-18,25.64,26.22,-0.5799999999999983,0.0,0.0,-0.055749031458104614,0.0
2022-03-21,25.48,26.17,-0.6900000000000013,0.0,0.0,-0.006259801348506677,0.0
2022-03-22,25.0,25.72,-0.7199999999999989,0.0,0.0,-0.019018005835762075,0.0
2022-03-23,24.89,25.75,-0.8599999999999994,0.0,0.0,-0.004409708488700037,0.0
2022-03-24,24.27,25.45,-1.1799999999999997,0.0,0.0,-0.025225096640990596,0.0
2022-03-25,23.46,24.86,-1.3999999999999986,0.0,0.0,-0.03394417651318049,0.0
2022-03-28,22.99,24.61,-1.620000000000001,0.0,0.0,-0.020237504450239197,0.0
2022-03-29,21.75,23.71,-1.9600000000000009,0.0,0.0,-0.055445581240397335,0.0
2022-03-30,22.07,24.07,-2.0,0.0,0.0,0.014605462733952024,-0.0
2022-03-31,23.47,24.99,-1.5199999999999996,0.0,0.0,0.06150378959428737,-0.0
2022-04-01,22.33,24.21,-1.8800000000000026,0.0,0.0,-0.04979194401086584,0.0
2022-04-04,20.96,23.15,-2.1899999999999977,0.0,0.0,-0.06331520639922505,0.0
2022-04-05,23.26,24.84,-1.5799999999999983,0.0,0.0,0.10411928763767708,-0.0
2022-04-06,23.7,25.34,-1.6400000000000006,0.0,0.0,0.01873990105056711,-0.0
2022-04-07,22.98,24.71,-1.7300000000000004,0.0,0.0,-0.030850775720475898,0.0
2022-04-08,22.85,24.75,-1.8999999999999986,0.0,0.0,-0.0056731550803958974,0.0
2022-04-11,24.7,25.92,-1.2200000000000024,0.0,0.0,0.07785212629371774,-0.0
2022-04-12,25.06,26.2,-1.1400000000000006,0.0,0.0,0.014469705833990432,-0.0
2022-04-13,22.69,24.43,-1.7399999999999984,0.0,0.0,-0.0993486506761716,0.0
2022-04-14,23.42,25.1,-1.6799999999999997,0.0,0.0,0.031666059377820854,-0.0
2022-04-18,22.95,24.79,-1.8399999999999999,0.0,0.0,-0.020272421663017237,0.0
2022-04-19,21.15,23.54,-2.3900000000000006,0.0,0.0,-0.0816780310142673,0.0
2022-04-20,22.99,24.5,-1.5100000000000016,0.0,0.0,0.08341943328280355,-0.0
2022-04-21,24.69,25.99,-1.2999999999999972,0.0,0.0,0.07133896458199773,-0.0
2022-04-22,27.99,28.22,-0.23000000000000043,0.0,0.0,0.12544900017027416,-0.0
2022-04-25,27.26,27.71,-0.4499999999999993,0.0,0.0,-0.026426877258975523,0.0
2022-04-26,30.3,29.95,0.3500000000000014,-1.0,0.0,0.10572728624693672,-0.0
2022-04-27,30.82,30.39,0.4299999999999997,-1.0,-1.0,0.017016117376646545,0.017016117376646545
2022-04-28,29.24,29.28,-0.0400000000000027,0.0,-1.0,-0.05262619501039234,-0.05262619501039234
2022-04-29,31.65,31.21,0.4399999999999977,-1.0,0.0,0.07920051370860781,-0.0
