date,engine,policy_multiplier,policy_state,stress_percentile,stress_value
2021-11-25,vrp,1,ON,0.00000000,0
2021-11-26,trend,0,OFF,98.95615866,1
2021-11-26,vrp,0,OFF,99.79123173,1
2021-11-28,trend,0,OFF,98.95615866,1
2021-11-28,vrp,0,OFF,99.79123173,1
2021-11-29,trend,0,OFF,98.75000000,1
2021-11-29,vrp,1,ON,0.00000000,0
2021-11-30,vrp,1,ON,0.00000000,0
2021-11-30,trend,0,OFF,98.54469854,1
2021-12-01,trend,0,OFF,98.34024896,1
2021-12-01,vrp,0,OFF,99.58506224,1
2021-12-02,trend,0,OFF,98.13664596,1
2021-12-02,vrp,1,ON,0.00000000,0
2021-12-03,trend,0,OFF,97.93388430,1
2021-12-03,vrp,0,OFF,99.38016529,1
2021-12-05,trend,0,OFF,97.93388430,1
2021-12-05,vrp,0,OFF,99.38016529,1
2021-12-06,trend,0,OFF,97.73195876,1
2021-12-06,vrp,1,ON,0.00000000,0
2021-12-07,trend,1,ON,0.00000000,0
2021-12-07,vrp,1,ON,0.00000000,0
2021-12-08,vrp,1,ON,0.00000000,0
2021-12-08,trend,1,ON,0.00000000,0
2021-12-09,trend,1,ON,0.00000000,0
2021-12-09,vrp,1,ON,0.00000000,0
2021-12-10,trend,1,ON,0.00000000,0
2021-12-10,vrp,1,ON,0.00000000,0
2021-12-12,trend,1,ON,0.00000000,0
2021-12-12,vrp,1,ON,0.00000000,0
2021-12-13,trend,1,ON,0.00000000,0
2021-12-13,vrp,1,ON,0.00000000,0
2021-12-14,trend,1,ON,0.00000000,0
2021-12-14,vrp,1,ON,0.00000000,0
2021-12-15,trend,1,ON,0.00000000,0
2021-12-15,vrp,1,ON,0.00000000,0
2021-12-16,vrp,1,ON,0.00000000,0
2021-12-16,trend,1,ON,0.00000000,0
2021-12-17,trend,0,OFF,97.57085020,1
2021-12-17,vrp,1,ON,0.00000000,0
2021-12-19,trend,0,OFF,97.57085020,1
2021-12-19,vrp,1,ON,0.00000000,0
2021-12-20,trend,0,OFF,97.37373737,1
2021-12-20,vrp,1,ON,0.00000000,0
2021-12-21,trend,1,ON,0.00000000,0
2021-12-21,vrp,1,ON,0.00000000,0
2021-12-22,trend,1,ON,0.00000000,0
2021-12-22,vrp,1,ON,0.00000000,0
2021-12-23,trend,1,ON,0.00000000,0
2021-12-23,vrp,1,ON,0.00000000,0
2021-12-24,vrp,1,ON,0.00000000,0
2021-12-24,trend,1,ON,0.00000000,0
2021-12-26,trend,1,ON,0.00000000,0
2021-12-26,vrp,1,ON,0.00000000,0
2021-12-27,trend,1,ON,0.00000000,0
2021-12-27,vrp,1,ON,0.00000000,0
2021-12-28,trend,1,ON,0.00000000,0
2021-12-28,vrp,1,ON,0.00000000,0
2021-12-29,trend,1,ON,0.00000000,0
2021-12-29,vrp,1,ON,0.00000000,0
2021-12-30,trend,1,ON,0.00000000,0
2021-12-30,vrp,1,ON,0.00000000,0
2021-12-31,trend,1,ON,0.00000000,0
2021-12-31,vrp,1,ON,0.00000000,0
2022-01-02,vrp,1,ON,0.00000000,0
2022-01-02,trend,1,ON,0.00000000,0
2022-01-03,vrp,1,ON,0.00000000,0
2022-01-03,trend,1,ON,0.00000000,0
2022-01-04,trend,1,ON,0.00000000,0
2022-01-04,vrp,1,ON,0.00000000,0
2022-01-05,trend,1,ON,0.00000000,0
2022-01-05,vrp,1,ON,0.00000000,0
2022-01-06,trend,1,ON,0.00000000,0
2022-01-06,vrp,1,ON,0.00000000,0
2022-01-07,trend,1,ON,0.00000000,0
2022-01-07,vrp,1,ON,0.00000000,0
2022-01-09,trend,1,ON,0.00000000,0
2022-01-09,vrp,1,ON,0.00000000,0
2022-01-10,trend,1,ON,0.00000000,0
2022-01-10,vrp,1,ON,0.00000000,0
2022-01-11,vrp,1,ON,0.00000000,0
2022-01-11,trend,1,ON,0.00000000,0
2022-01-12,trend,1,ON,0.00000000,0
2022-01-12,vrp,1,ON,0.00000000,0
2022-01-13,trend,1,ON,0.00000000,0
2022-01-13,vrp,1,ON,0.00000000,0
2022-01-14,trend,1,ON,0.00000000,0
2022-01-14,vrp,1,ON,0.00000000,0
2022-01-16,trend,1,ON,0.00000000,0
2022-01-16,vrp,1,ON,0.00000000,0
2022-01-17,trend,1,ON,0.00000000,0
2022-01-17,vrp,1,ON,0.00000000,0
2022-01-18,trend,1,ON,0.00000000,0
2022-01-18,vrp,1,ON,0.00000000,0
2022-01-19,vrp,1,ON,0.00000000,0
2022-01-19,trend,1,ON,0.00000000,0
2022-01-20,trend,1,ON,0.00000000,0
2022-01-20,vrp,1,ON,0.00000000,0
2022-01-21,trend,0,OFF,97.29206963,1
2022-01-21,vrp,1,ON,0.00000000,0
2022-01-23,trend,0,OFF,97.29206963,1
2022-01-23,vrp,1,ON,0.00000000,0
2022-01-24,trend,0,OFF,97.10424710,1
2022-01-24,vrp,1,ON,0.00000000,0
2022-01-25,trend,0,OFF,96.91714836,1
2022-01-25,vrp,1,ON,0.00000000,0
2022-01-26,vrp,1,ON,0.00000000,0
2022-01-26,trend,0,OFF,96.73076923,1
2022-01-27,vrp,1,ON,0.00000000,0
2022-01-27,trend,0,OFF,96.54510557,1
2022-01-28,trend,1,ON,0.00000000,0
2022-01-28,vrp,1,ON,0.00000000,0
2022-01-30,trend,1,ON,0.00000000,0
2022-01-30,vrp,1,ON,0.00000000,0
2022-01-31,trend,1,ON,0.00000000,0
2022-01-31,vrp,1,ON,0.00000000,0
2022-02-01,trend,1,ON,0.00000000,0
2022-02-01,vrp,1,ON,0.00000000,0
2022-02-02,trend,1,ON,0.00000000,0
2022-02-02,vrp,1,ON,0.00000000,0
2022-02-03,vrp,1,ON,0.00000000,0
2022-02-03,trend,1,ON,0.00000000,0
2022-02-04,vrp,1,ON,0.00000000,0
2022-02-04,trend,1,ON,0.00000000,0
2022-02-06,trend,1,ON,0.00000000,0
2022-02-06,vrp,1,ON,0.00000000,0
2022-02-07,trend,1,ON,0.00000000,0
2022-02-07,vrp,1,ON,0.00000000,0
2022-02-08,trend,1,ON,0.00000000,0
2022-02-08,vrp,1,ON,0.00000000,0
2022-02-09,trend,1,ON,0.00000000,0
2022-02-09,vrp,1,ON,0.00000000,0
2022-02-10,trend,1,ON,0.00000000,0
2022-02-10,vrp,1,ON,0.00000000,0
2022-02-11,trend,0,OFF,96.42857143,1
2022-02-11,vrp,1,ON,0.00000000,0
2022-02-13,vrp,1,ON,0.00000000,0
2022-02-13,trend,0,OFF,96.42857143,1
2022-02-14,trend,0,OFF,96.24765478,1
2022-02-14,vrp,1,ON,0.00000000,0
2022-02-15,trend,1,ON,0.00000000,0
2022-02-15,vrp,1,ON,0.00000000,0
2022-02-16,trend,1,ON,0.00000000,0
2022-02-16,vrp,1,ON,0.00000000,0
2022-02-17,trend,1,ON,0.00000000,0
2022-02-17,vrp,1,ON,0.00000000,0
2022-02-18,trend,1,ON,0.00000000,0
2022-02-18,vrp,1,ON,0.00000000,0
2022-02-20,vrp,1,ON,0.00000000,0
2022-02-20,trend,1,ON,0.00000000,0
2022-02-21,vrp,1,ON,0.00000000,0
2022-02-21,trend,1,ON,0.00000000,0
2022-02-22,trend,1,ON,0.00000000,0
2022-02-22,vrp,1,ON,0.00000000,0
2022-02-23,trend,1,ON,0.00000000,0
2022-02-23,vrp,1,ON,0.00000000,0
2022-02-24,trend,1,ON,0.00000000,0
2022-02-24,vrp,1,ON,0.00000000,0
2022-02-25,trend,1,ON,0.00000000,0
2022-02-25,vrp,1,ON,0.00000000,0
2022-02-27,trend,1,ON,0.00000000,0
2022-02-27,vrp,1,ON,0.00000000,0
2022-02-28,trend,1,ON,0.00000000,0
2022-02-28,vrp,1,ON,0.00000000,0
2022-03-01,vrp,1,ON,0.00000000,0
2022-03-01,trend,1,ON,0.00000000,0
2022-03-02,trend,1,ON,0.00000000,0
2022-03-02,vrp,1,ON,0.00000000,0
2022-03-03,trend,1,ON,0.00000000,0
2022-03-03,vrp,1,ON,0.00000000,0
2022-03-04,trend,1,ON,0.00000000,0
2022-03-04,vrp,1,ON,0.00000000,0
2022-03-06,trend,1,ON,0.00000000,0
2022-03-06,vrp,1,ON,0.00000000,0
2022-03-07,trend,1,ON,0.00000000,0
2022-03-07,vrp,1,ON,0.00000000,0
2022-03-08,trend,1,ON,0.00000000,0
2022-03-08,vrp,1,ON,0.00000000,0
2022-03-09,vrp,1,ON,0.00000000,0
2022-03-09,trend,1,ON,0.00000000,0
2022-03-10,vrp,1,ON,0.00000000,0
2022-03-10,trend,1,ON,0.00000000,0
2022-03-11,trend,1,ON,0.00000000,0
2022-03-11,vrp,1,ON,0.00000000,0
2022-03-13,trend,1,ON,0.00000000,0
2022-03-13,vrp,1,ON,0.00000000,0
2022-03-14,trend,1,ON,0.00000000,0
2022-03-14,vrp,1,ON,0.00000000,0
2022-03-15,trend,1,ON,0.00000000,0
2022-03-15,vrp,1,ON,0.00000000,0
2022-03-16,trend,1,ON,0.00000000,0
2022-03-16,vrp,1,ON,0.00000000,0
2022-03-17,trend,1,ON,0.00000000,0
2022-03-17,vrp,1,ON,0.00000000,0
2022-03-18,vrp,1,ON,0.00000000,0
2022-03-18,trend,1,ON,0.00000000,0
2022-03-20,trend,1,ON,0.00000000,0
2022-03-20,vrp,1,ON,0.00000000,0
2022-03-21,trend,1,ON,0.00000000,0
2022-03-21,vrp,1,ON,0.00000000,0
2022-03-22,trend,1,ON,0.00000000,0
2022-03-22,vrp,1,ON,0.00000000,0
2022-03-23,trend,1,ON,0.00000000,0
2022-03-23,vrp,1,ON,0.00000000,0
2022-03-24,trend,1,ON,0.00000000,0
2022-03-24,vrp,1,ON,0.00000000,0
2022-03-25,trend,1,ON,0.00000000,0
2022-03-25,vrp,1,ON,0.00000000,0
2022-03-27,vrp,1,ON,0.00000000,0
2022-03-27,trend,1,ON,0.00000000,0
2022-03-28,trend,1,ON,0.00000000,0
2022-03-28,vrp,1,ON,0.00000000,0
2022-03-29,trend,1,ON,0.00000000,0
2022-03-29,vrp,1,ON,0.00000000,0
2022-03-30,trend,1,ON,0.00000000,0
2022-03-30,vrp,1,ON,0.00000000,0
2022-03-31,trend,1,ON,0.00000000,0
2022-03-31,vrp,1,ON,0.00000000,0
2022-04-01,trend,1,ON,0.00000000,0
2022-04-01,vrp,1,ON,0.00000000,0
2022-04-03,vrp,1,ON,0.00000000,0
2022-04-03,trend,1,ON,0.00000000,0
2022-04-04,vrp,1,ON,0.00000000,0
2022-04-04,trend,1,ON,0.00000000,0
2022-04-05,trend,1,ON,0.00000000,0
2022-04-05,vrp,1,ON,0.00000000,0
2022-04-06,trend,1,ON,0.00000000,0
2022-04-06,vrp,1,ON,0.00000000,0
2022-04-07,trend,1,ON,0.00000000,0
2022-04-07,vrp,1,ON,0.00000000,0
2022-04-08,trend,1,ON,0.00000000,0
2022-04-08,vrp,1,ON,0.00000000,0
2022-04-10,trend,1,ON,0.00000000,0
2022-04-10,vrp,1,ON,0.00000000,0
2022-04-11,vrp,1,ON,0.00000000,0
2022-04-11,trend,1,ON,0.00000000,0
2022-04-12,vrp,1,ON,0.00000000,0
2022-04-12,trend,1,ON,0.00000000,0
2022-04-13,trend,1,ON,0.00000000,0
2022-04-13,vrp,1,ON,0.00000000,0
2022-04-14,trend,1,ON,0.00000000,0
2022-04-14,vrp,1,ON,0.00000000,0
2022-04-15,trend,1,ON,0.00000000,0
2022-04-15,vrp,1,ON,0.00000000,0
2022-04-17,trend,1,ON,0.00000000,0
2022-04-17,vrp,1,ON,0.00000000,0
2022-04-18,trend,1,ON,0.00000000,0
2022-04-18,vrp,1,ON,0.00000000,0
2022-04-19,trend,1,ON,0.00000000,0
2022-04-19,vrp,1,ON,0.00000000,0
2022-04-20,vrp,1,ON,0.00000000,0
2022-04-20,trend,1,ON,0.00000000,0
2022-04-21,trend,1,ON,0.00000000,0
2022-04-21,vrp,1,ON,0.00000000,0
2022-04-22,trend,1,ON,0.00000000,0
2022-04-22,vrp,1,ON,0.00000000,0
2022-04-24,trend,1,ON,0.00000000,0
2022-04-24,vrp,1,ON,0.00000000,0
2022-04-25,trend,1,ON,0.00000000,0
2022-04-25,vrp,1,ON,0.00000000,0
2022-04-26,trend,1,ON,0.00000000,0
2022-04-26,vrp,1,ON,0.00000000,0
2022-04-27,vrp,1,ON,0.00000000,0
2022-04-27,trend,1,ON,0.00000000,0
2022-04-28,vrp,1,ON,0.00000000,0
2022-04-28,trend,1,ON,0.00000000,0
2022-04-29,trend,1,ON,0.00000000,0
2022-04-29,vrp,1,ON,0.00000000,0
2022-05-01,trend,1,ON,0.00000000,0
2022-05-01,vrp,1,ON,0.00000000,0
2022-05-02,trend,1,ON,0.00000000,0
2022-05-02,vrp,1,ON,0.00000000,0
2022-05-03,trend,1,ON,0.00000000,0
2022-05-03,vrp,1,ON,0.00000000,0
2022-05-04,trend,1,ON,0.00000000,0
2022-05-04,vrp,1,ON,0.00000000,0
2022-05-05,trend,1,ON,0.00000000,0
2022-05-05,vrp,1,ON,0.00000000,0
2022-05-06,vrp,1,ON,0.00000000,0
2022-05-06,trend,1,ON,0.00000000,0
2022-05-08,trend,1,ON,0.00000000,0
2022-05-08,vrp,1,ON,0.00000000,0
2022-05-09,trend,1,ON,0.00000000,0
2022-05-09,vrp,1,ON,0.00000000,0
2022-05-10,trend,1,ON,0.00000000,0
2022-05-10,vrp,1,ON,0.00000000,0
2022-05-11,trend,1,ON,0.00000000,0
2022-05-11,vrp,1,ON,0.00000000,0
2022-05-12,trend,1,ON,0.00000000,0
2022-05-12,vrp,1,ON,0.00000000,0
2022-05-13,trend,1,ON,0.00000000,0
2022-05-13,vrp,1,ON,0.00000000,0
2022-05-15,vrp,1,ON,0.00000000,0
2022-05-15,trend,1,ON,0.00000000,0
2022-05-16,trend,1,ON,0.00000000,0
2022-05-16,vrp,1,ON,0.00000000,0
2022-05-17,trend,1,ON,0.00000000,0
2022-05-17,vrp,1,ON,0.00000000,0
2022-05-18,trend,1,ON,0.00000000,0
2022-05-18,vrp,1,ON,0.00000000,0
2022-05-19,trend,1,ON,0.00000000,0
2022-05-19,vrp,1,ON,0.00000000,0
2022-05-20,trend,1,ON,0.00000000,0
2022-05-20,vrp,1,ON,0.00000000,0
2022-05-22,trend,1,ON,0.00000000,0
2022-05-22,vrp,1,ON,0.00000000,0
2022-05-23,vrp,1,ON,0.00000000,0
2022-05-23,trend,1,ON,0.00000000,0
2022-05-24,trend,1,ON,0.00000000,0
2022-05-24,vrp,1,ON,0.00000000,0
2022-05-25,trend,1,ON,0.00000000,0
2022-05-25,vrp,1,ON,0.00000000,0
2022-05-26,trend,1,ON,0.00000000,0
2022-05-26,vrp,1,ON,0.00000000,0
2022-05-27,trend,1,ON,0.00000000,0
2022-05-27,vrp,1,ON,0.00000000,0
2022-05-29,trend,1,ON,0.00000000,0
2022-05-29,vrp,1,ON,0.00000000,0
2022-05-30,trend,1,ON,0.00000000,0
2022-05-30,vrp,1,ON,0.00000000,0
2022-05-31,vrp,1,ON,0.00000000,0
2022-05-31,trend,1,ON,0.00000000,0
2022-06-01,trend,1,ON,0.00000000,0
2022-06-01,vrp,1,ON,0.00000000,0
2022-06-02,trend,1,ON,0.00000000,0
2022-06-02,vrp,1,ON,0.00000000,0
2022-06-03,trend,1,ON,0.00000000,0
2022-06-03,vrp,1,ON,0.00000000,0
2022-06-05,trend,1,ON,0.00000000,0
2022-06-05,vrp,1,ON,0.00000000,0
2022-06-06,trend,1,ON,0.00000000,0
2022-06-06,vrp,1,ON,0.00000000,0
2022-06-07,trend,1,ON,0.00000000,0
2022-06-07,vrp,1,ON,0.00000000,0
2022-06-08,vrp,1,ON,0.00000000,0
2022-06-08,trend,1,ON,0.00000000,0
2022-06-09,trend,1,ON,0.00000000,0
2022-06-09,vrp,1,ON,0.00000000,0
2022-06-10,trend,1,ON,0.00000000,0
2022-06-10,vrp,1,ON,0.00000000,0
2022-06-12,trend,1,ON,0.00000000,0
2022-06-12,vrp,1,ON,0.00000000,0
2022-06-13,trend,1,ON,0.00000000,0
2022-06-13,vrp,1,ON,0.00000000,0
2022-06-14,trend,1,ON,0.00000000,0
2022-06-14,vrp,1,ON,0.00000000,0
2022-06-15,vrp,1,ON,0.00000000,0
2022-06-15,trend,1,ON,0.00000000,0
2022-06-16,vrp,1,ON,0.00000000,0
2022-06-16,trend,1,ON,0.00000000,0
2022-06-17,trend,1,ON,0.00000000,0
2022-06-17,vrp,1,ON,0.00000000,0
2022-06-19,trend,1,ON,0.00000000,0
2022-06-19,vrp,1,ON,0.00000000,0
2022-06-20,trend,1,ON,0.00000000,0
2022-06-20,vrp,1,ON,0.00000000,0
2022-06-21,trend,1,ON,0.00000000,0
2022-06-21,vrp,1,ON,0.00000000,0
2022-06-22,trend,1,ON,0.00000000,0
2022-06-22,vrp,1,ON,0.00000000,0
2022-06-23,trend,1,ON,0.00000000,0
2022-06-23,vrp,1,ON,0.00000000,0
2022-06-24,vrp,1,ON,0.00000000,0
2022-06-24,trend,1,ON,0.00000000,0
2022-06-26,trend,1,ON,0.00000000,0
2022-06-26,vrp,1,ON,0.00000000,0
2022-06-27,trend,1,ON,0.00000000,0
2022-06-27,vrp,1,ON,0.00000000,0
2022-06-28,trend,1,ON,0.00000000,0
2022-06-28,vrp,1,ON,0.00000000,0
2022-06-29,trend,1,ON,0.00000000,0
2022-06-29,vrp,1,ON,0.00000000,0
2022-06-30,trend,1,ON,0.00000000,0
2022-06-30,vrp,1,ON,0.00000000,0
2022-07-01,vrp,1,ON,0.00000000,0
2022-07-01,trend,1,ON,0.00000000,0
2022-07-03,vrp,1,ON,0.00000000,0
2022-07-03,trend,1,ON,0.00000000,0
2022-07-04,trend,1,ON,0.00000000,0
2022-07-04,vrp,1,ON,0.00000000,0
2022-07-05,trend,1,ON,0.00000000,0
2022-07-05,vrp,1,ON,0.00000000,0
2022-07-06,trend,1,ON,0.00000000,0
2022-07-06,vrp,1,ON,0.00000000,0
2022-07-07,trend,1,ON,0.00000000,0
2022-07-07,vrp,1,ON,0.00000000,0
2022-07-08,trend,1,ON,0.00000000,0
2022-07-08,vrp,1,ON,0.00000000,0
2022-07-10,trend,1,ON,0.00000000,0
2022-07-10,vrp,1,ON,0.00000000,0
2022-07-11,vrp,1,ON,0.00000000,0
2022-07-11,trend,1,ON,0.00000000,0
2022-07-12,trend,1,ON,0.00000000,0
2022-07-12,vrp,1,ON,0.00000000,0
2022-07-13,trend,1,ON,0.00000000,0
2022-07-13,vrp,1,ON,0.00000000,0
2022-07-14,trend,1,ON,0.00000000,0
2022-07-14,vrp,1,ON,0.00000000,0
2022-07-15,trend,1,ON,0.00000000,0
2022-07-15,vrp,1,ON,0.00000000,0
2022-07-17,trend,1,ON,0.00000000,0
2022-07-17,vrp,1,ON,0.00000000,0
2022-07-18,trend,1,ON,0.00000000,0
2022-07-18,vrp,1,ON,0.00000000,0
2022-07-19,trend,1,ON,0.00000000,0
2022-07-19,vrp,1,ON,0.00000000,0
2022-07-20,vrp,1,ON,0.00000000,0
2022-07-20,trend,1,ON,0.00000000,0
2022-07-21,trend,1,ON,0.00000000,0
2022-07-21,vrp,1,ON,0.00000000,0
2022-07-22,trend,1,ON,0.00000000,0
2022-07-22,vrp,1,ON,0.00000000,0
2022-07-24,trend,1,ON,0.00000000,0
2022-07-24,vrp,1,ON,0.00000000,0
2022-07-25,trend,1,ON,0.00000000,0
2022-07-25,vrp,1,ON,0.00000000,0
2022-07-26,trend,1,ON,0.00000000,0
2022-07-26,vrp,1,ON,0.00000000,0
2022-07-27,trend,1,ON,0.00000000,0
2022-07-27,vrp,1,ON,0.00000000,0
2022-07-28,vrp,1,ON,0.00000000,0
2022-07-28,trend,1,ON,0.00000000,0
2022-07-29,trend,1,ON,0.00000000,0
2022-07-29,vrp,1,ON,0.00000000,0
2022-07-31,trend,1,ON,0.00000000,0
2022-07-31,vrp,1,ON,0.00000000,0
2022-08-01,trend,1,ON,0.00000000,0
2022-08-01,vrp,1,ON,0.00000000,0
2022-08-02,trend,1,ON,0.00000000,0
2022-08-02,vrp,1,ON,0.00000000,0
2022-08-03,trend,1,ON,0.00000000,0
2022-08-03,vrp,1,ON,0.00000000,0
2022-08-04,trend,1,ON,0.00000000,0
2022-08-04,vrp,1,ON,0.00000000,0
2022-08-05,vrp,1,ON,0.00000000,0
2022-08-05,trend,1,ON,0.00000000,0
2022-08-07,trend,1,ON,0.00000000,0
2022-08-07,vrp,1,ON,0.00000000,0
2022-08-08,trend,1,ON,0.00000000,0
2022-08-08,vrp,1,ON,0.00000000,0
2022-08-09,trend,1,ON,0.00000000,0
2022-08-09,vrp,1,ON,0.00000000,0
2022-08-10,trend,1,ON,0.00000000,0
2022-08-10,vrp,1,ON,0.00000000,0
2022-08-11,trend,1,ON,0.00000000,0
2022-08-11,vrp,1,ON,0.00000000,0
2022-08-12,trend,1,ON,0.00000000,0
2022-08-12,vrp,1,ON,0.00000000,0
2022-08-14,vrp,1,ON,0.00000000,0
2022-08-14,trend,1,ON,0.00000000,0
2022-08-15,trend,1,ON,0.00000000,0
2022-08-15,vrp,1,ON,0.00000000,0
2022-08-16,trend,1,ON,0.00000000,0
2022-08-16,vrp,1,ON,0.00000000,0
2022-08-17,trend,1,ON,0.00000000,0
2022-08-17,vrp,1,ON,0.00000000,0
2022-08-18,trend,1,ON,0.00000000,0
2022-08-18,vrp,1,ON,0.00000000,0
2022-08-19,trend,1,ON,0.00000000,0
2022-08-19,vrp,1,ON,0.00000000,0
2022-08-21,trend,1,ON,0.00000000,0
2022-08-21,vrp,1,ON,0.00000000,0
2022-08-22,vrp,1,ON,0.00000000,0
2022-08-22,trend,1,ON,0.00000000,0
2022-08-23,trend,1,ON,0.00000000,0
2022-08-23,vrp,1,ON,0.00000000,0
2022-08-24,trend,1,ON,0.00000000,0
2022-08-24,vrp,1,ON,0.00000000,0
2022-08-25,trend,1,ON,0.00000000,0
2022-08-25,vrp,1,ON,0.00000000,0
2022-08-26,trend,1,ON,0.00000000,0
2022-08-26,vrp,1,ON,0.00000000,0
2022-08-28,trend,1,ON,0.00000000,0
2022-08-28,vrp,1,ON,0.00000000,0
2022-08-29,trend,1,ON,0.00000000,0
2022-08-29,vrp,1,ON,0.00000000,0
2022-08-30,vrp,1,ON,0.00000000,0
2022-08-30,trend,1,ON,0.00000000,0
2022-08-31,trend,1,ON,0.00000000,0
2022-08-31,vrp,1,ON,0.00000000,0
2022-09-01,trend,1,ON,0.00000000,0
2022-09-01,vrp,1,ON,0.00000000,0
2022-09-02,trend,1,ON,0.00000000,0
2022-09-02,vrp,1,ON,0.00000000,0
2022-09-04,trend,1,ON,0.00000000,0
2022-09-04,vrp,1,ON,0.00000000,0
2022-09-05,trend,1,ON,0.00000000,0
2022-09-05,vrp,1,ON,0.00000000,0
2022-09-06,trend,1,ON,0.00000000,0
2022-09-06,vrp,1,ON,0.00000000,0
2022-09-07,vrp,1,ON,0.00000000,0
2022-09-07,trend,1,ON,0.00000000,0
2022-09-08,trend,1,ON,0.00000000,0
2022-09-08,vrp,1,ON,0.00000000,0
2022-09-09,trend,1,ON,0.00000000,0
2022-09-09,vrp,1,ON,0.00000000,0
2022-09-11,trend,1,ON,0.00000000,0
2022-09-11,vrp,1,ON,0.00000000,0
2022-09-12,trend,1,ON,0.00000000,0
2022-09-12,vrp,1,ON,0.00000000,0
2022-09-13,trend,1,ON,0.00000000,0
2022-09-13,vrp,1,ON,0.00000000,0
2022-09-14,trend,1,ON,0.00000000,0
2022-09-14,vrp,1,ON,0.00000000,0
2022-09-15,vrp,1,ON,0.00000000,0
2022-09-15,trend,1,ON,0.00000000,0
2022-09-16,trend,1,ON,0.00000000,0
2022-09-16,vrp,1,ON,0.00000000,0
2022-09-18,trend,1,ON,0.00000000,0
2022-09-18,vrp,1,ON,0.00000000,0
2022-09-19,trend,1,ON,0.00000000,0
2022-09-19,vrp,1,ON,0.00000000,0
2022-09-20,trend,1,ON,0.00000000,0
2022-09-20,vrp,1,ON,0.00000000,0
2022-09-21,trend,1,ON,0.00000000,0
2022-09-21,vrp,1,ON,0.00000000,0
2022-09-22,trend,1,ON,0.00000000,0
2022-09-22,vrp,1,ON,0.00000000,0
2022-09-23,vrp,1,ON,0.00000000,0
2022-09-23,trend,1,ON,0.00000000,0
2022-09-25,vrp,1,ON,0.00000000,0
2022-09-25,trend,1,ON,0.00000000,0
2022-09-26,trend,1,ON,0.00000000,0
2022-09-26,vrp,1,ON,0.00000000,0
2022-09-27,trend,1,ON,0.00000000,0
2022-09-27,vrp,1,ON,0.00000000,0
2022-09-28,trend,1,ON,0.00000000,0
2022-09-28,vrp,1,ON,0.00000000,0
2022-09-29,trend,1,ON,0.00000000,0
2022-09-29,vrp,1,ON,0.00000000,0
2022-09-30,trend,1,ON,0.00000000,0
2022-09-30,vrp,1,ON,0.00000000,0
2022-10-02,trend,1,ON,0.00000000,0
2022-10-02,vrp,1,ON,0.00000000,0
2022-10-03,vrp,1,ON,0.00000000,0
2022-10-03,trend,1,ON,0.00000000,0
2022-10-04,trend,1,ON,0.00000000,0
2022-10-04,vrp,1,ON,0.00000000,0
2022-10-05,trend,1,ON,0.00000000,0
2022-10-05,vrp,1,ON,0.00000000,0
2022-10-06,trend,1,ON,0.00000000,0
2022-10-06,vrp,1,ON,0.00000000,0
2022-10-07,trend,1,ON,0.00000000,0
2022-10-07,vrp,1,ON,0.00000000,0
2022-10-09,trend,1,ON,0.00000000,0
2022-10-09,vrp,1,ON,0.00000000,0
2022-10-10,trend,1,ON,0.00000000,0
2022-10-10,vrp,1,ON,0.00000000,0
2022-10-11,vrp,1,ON,0.00000000,0
2022-10-11,trend,1,ON,0.00000000,0
2022-10-12,trend,1,ON,0.00000000,0
2022-10-12,vrp,1,ON,0.00000000,0
2022-10-13,trend,1,ON,0.00000000,0
2022-10-13,vrp,1,ON,0.00000000,0
2022-10-14,trend,1,ON,0.00000000,0
2022-10-14,vrp,1,ON,0.00000000,0
2022-10-16,trend,1,ON,0.00000000,0
2022-10-16,vrp,1,ON,0.00000000,0
2022-10-17,trend,1,ON,0.00000000,0
2022-10-17,vrp,1,ON,0.00000000,0
2022-10-18,vrp,1,ON,0.00000000,0
2022-10-18,trend,1,ON,0.00000000,0
2022-10-19,vrp,1,ON,0.00000000,0
2022-10-19,trend,1,ON,0.00000000,0
2022-10-20,trend,1,ON,0.00000000,0
2022-10-20,vrp,1,ON,0.00000000,0
2022-10-21,trend,1,ON,0.00000000,0
2022-10-21,vrp,1,ON,0.00000000,0
2022-10-23,trend,1,ON,0.00000000,0
2022-10-23,vrp,1,ON,0.00000000,0
2022-10-24,trend,1,ON,0.00000000,0
2022-10-24,vrp,1,ON,0.00000000,0
2022-10-25,trend,1,ON,0.00000000,0
2022-10-25,vrp,1,ON,0.00000000,0
2022-10-26,vrp,1,ON,0.00000000,0
2022-10-26,trend,1,ON,0.00000000,0
2022-10-27,vrp,1,ON,0.00000000,0
2022-10-27,trend,1,ON,0.00000000,0
2022-10-28,trend,1,ON,0.00000000,0
2022-10-28,vrp,1,ON,0.00000000,0
2022-10-30,trend,1,ON,0.00000000,0
2022-10-30,vrp,1,ON,0.00000000,0
2022-10-31,trend,1,ON,0.00000000,0
2022-10-31,vrp,1,ON,0.00000000,0
2022-11-01,trend,1,ON,0.00000000,0
2022-11-01,vrp,1,ON,0.00000000,0
2022-11-02,trend,1,ON,0.00000000,0
2022-11-02,vrp,1,ON,0.00000000,0
2022-11-03,trend,1,ON,0.00000000,0
2022-11-03,vrp,1,ON,0.00000000,0
2022-11-04,vrp,1,ON,0.00000000,0
2022-11-04,trend,1,ON,0.00000000,0
2022-11-06,trend,1,ON,0.00000000,0
2022-11-06,vrp,1,ON,0.00000000,0
