date,baseline,variant
2021-09-08,1.2618438568512662,1.2482198789424377
2021-09-09,1.2618199530493028,1.2482396850362598
2021-09-10,1.2646812759764892,1.2509101660686186
2021-09-12,1.264654745947852,1.250883924925369
2021-09-13,1.2697837424530118,1.2556843395336874
2021-09-14,1.2781306956302918,1.2635260994894044
2021-09-15,1.270761717842075,1.257115529117749
2021-09-16,1.2485447656537916,1.2362366480714884
2021-09-17,1.2481765229550061,1.2359050644618266
2021-09-19,1.2530395983827347,1.2407203285205997
2021-09-20,1.265777004101363,1.2527147619814076
2021-09-21,1.2753030899290714,1.2617082232203038
2021-09-22,1.2724377484354141,1.2589308440026246
2021-09-23,1.2572626928651638,1.2447164689580248
2021-09-24,1.2659410636613444,1.2526945569701076
2021-09-26,1.2671566953086542,1.2538974685365127
2021-09-27,1.272606753839194,1.258988042068788
2021-09-28,1.2724822638609325,1.2590129120707825
2021-09-29,1.271861115899691,1.258487377983066
2021-09-30,1.2906897937040898,1.276104715206138
2021-10-01,1.2895608354237171,1.2750743457931129
2021-10-03,1.290157702008412,1.2756957999083358
2021-10-04,1.305931716092052,1.290486114384519
2021-10-05,1.3043973791075407,1.289017229380924
2021-10-06,1.2986187544271164,1.2834977595982868
2021-10-07,1.293272047481971,1.2783340348114924
2021-10-08,1.2977296805592118,1.2825649320739898
2021-10-10,1.2986097489300492,1.283391227106626
2021-10-11,1.3018800732361717,1.2861313504974607
2021-10-12,1.3085762156851501,1.292199067676132
2021-10-13,1.3226469046750045,1.304368889774068
2021-10-14,1.3180548308468583,1.2997128169864727
2021-10-15,1.2975064303370594,1.2799183800937017
2021-10-17,1.3022097438596694,1.2835513576706705
2021-10-18,1.2898914631270897,1.271926008826759
2021-10-19,1.2922159614062454,1.2746783929846006
2021-10-20,1.3043155416753471,1.2863043682689557
2021-10-21,1.3014462750668911,1.282042040389841
2021-10-22,1.3076691540289387,1.2875708458452169
2021-10-24,1.3097690376479436,1.2895350746971477
2021-10-25,1.3112912848297162,1.291249306806003
2021-10-26,1.3015147017605855,1.2817152013551223
2021-10-27,1.298433645586687,1.2761141713547044
2021-10-28,1.2978107685804579,1.2770755884919844
2021-10-29,1.2825183859923575,1.260849703825577
2021-10-31,1.279772938220729,1.257522842862196
2021-11-01,1.29008366805339,1.268579782162535
2021-11-02,1.2888761063470886,1.269176924564622
2021-11-03,1.2683076804585185,1.249845369914147
2021-11-04,1.2731355667102455,1.2553958587462648
2021-11-05,1.2820446908283978,1.2640639785725782
2021-11-07,1.2829450219622838,1.2648303111820822
2021-11-08,1.2869181500951912,1.26793701524635
2021-11-09,1.2949537024001267,1.2754577735653365
2021-11-10,1.3012777705518679,1.279040350502952
2021-11-11,1.305583879480277,1.2819999395897463
2021-11-12,1.2993725498532556,1.2770782494000554
2021-11-14,1.30050432132296,1.277361505606228
2021-11-15,1.3036137349101236,1.2812327009024598
2021-11-16,1.2959529662473768,1.2748575226260965
2021-11-17,1.2912025058640404,1.2708616191557267
2021-11-18,1.2901146630291194,1.2696773829268373
2021-11-19,1.266659722394993,1.2476659317079768
2021-11-21,1.2664587782350671,1.2477219869162413
2021-11-22,1.2643417809721311,1.2445007745111671
2021-11-23,1.2710955882137265,1.2525980562379364
2021-11-24,1.2667337157066094,1.2482260069803197
2021-11-25,1.262773972562726,1.2453324364174698
2021-11-26,1.24304350853851,1.228133354747806
2021-11-28,1.251437174306925,1.234861055559056
2021-11-29,1.2437308570275472,1.2287562307968982
2021-11-30,1.2290458676332376,1.2134604591143356
2021-12-01,1.2341157381777135,1.2185745192741668
2021-12-02,1.2299385889571615,1.2137789983862814
2021-12-03,1.2339900393407897,1.218028341866582
2021-12-05,1.2369714813772703,1.220613168903547
2021-12-06,1.242749057328063,1.2258858357661597
