date,port_rvol_20d,port_rvol_60d,vol_accel,dd_level,dd_slope_10d,corr_20d,corr_60d,corr_shock
2025-01-21,0.07173442363397792,0.076904218326069,0.9327761882947502,-0.05828400016236379,0.0013704511450342016,0.18890742941167574,0.19205299844488816,-0.0031455690332124198
2025-01-22,0.06780906132476051,0.07082031477581618,0.9574803718313328,-0.058280871789963884,-0.003733744172215503,0.21244777428865413,0.20502536808298702,0.007422406205667115
2025-01-23,0.06795003509901668,0.06962665170234929,0.9759199019004954,-0.055463889804145405,-0.003108458607656628,0.20261406674015908,0.2033115201101272,-0.0006974533699681262
2025-01-24,0.06272204453227322,0.06841022908706336,0.9168518417391793,-0.054211542788260014,-0.0021831572115263986,0.20155962479080294,0.21033742469804806,-0.008777799907245115
2025-01-26,0.05565538244273099,0.06878265663149934,0.8091484855099846,-0.056950261897636634,-0.009403733752308518,0.21549602401277065,0.2096802001526874,0.005815823860083252
2025-01-27,0.05712404756541157,0.06991454646256949,0.817055254674281,-0.06222707575974962,-0.009082604837821528,0.21397039925089478,0.2020438390700106,0.011926560180884171
2025-01-28,0.056625388257516174,0.0692867180625528,0.8172618048728209,-0.06137428757239305,-0.0054548666429861115,0.2093203431522479,0.1987528768194776,0.010567466332770309
2025-01-29,0.05514380298179158,0.06922699944132145,0.7965649735914505,-0.062360024595335184,-0.005284361769539503,0.22078393482398484,0.1976514484196251,0.023132486404359748
2025-01-30,0.048619504590884835,0.06898104253414784,0.7048241488495424,-0.06253899121927153,-0.005888562036270972,0.22046369668988502,0.1979490872419564,0.02251460944792863
2025-01-31,0.047492122537276214,0.06830367974874386,0.6953084037635558,-0.06338696748803441,-0.0034608328157835766,0.21058073808352262,0.20201562057214237,0.008565117511380255
2025-02-02,0.047473991980055114,0.06804331886463118,0.6977024750145165,-0.06405960986662018,-0.00577560970425639,0.2223669038255352,0.19943279984360457,0.02293410398193063
2025-02-03,0.042830261551533653,0.06353999908385868,0.6740677080433575,-0.06315413960816474,-0.004873267818200855,0.20933478423059923,0.20485223015417114,0.004482554076428086
2025-02-04,0.04338731984211192,0.06226077031170314,0.6968644882627868,-0.060426887519284045,-0.0049629977151386395,0.23931202944517255,0.2115036145756728,0.027808414869499753
2025-02-05,0.053858799541860694,0.061743161248994316,0.8723038868169056,-0.06934420545965558,-0.01513266267139557,0.21944584954673338,0.20939093328434752,0.01005491626238586
2025-02-06,0.05064336416480737,0.061494873532201816,0.8235379838335297,-0.06773996911894209,-0.010789707221305456,0.22534093968887356,0.20796388312992703,0.01737705655894653
2025-02-07,0.05362600820622669,0.06264949603443444,0.8559687084593927,-0.06188378771853831,0.0003432880412113093,0.13335273395458094,0.20875100006227582,-0.07539826610769487
2025-02-09,0.05282516920899534,0.0623555173557976,0.8471611085764464,-0.06210560262488829,-0.0007313150524952405,0.1321394397297247,0.2081966388500372,-0.0760571991203125
2025-02-10,0.05438917557425691,0.061293535455699336,0.8873558225984103,-0.05882910145329623,0.0035309231420389553,0.17162124481463412,0.20964843016153906,-0.03802718534690494
2025-02-11,0.05622385409367038,0.061686611950505565,0.9114433799473661,-0.0551234497109212,0.007415541508350332,0.1582739334416948,0.2065500545465749,-0.04827612110488011
2025-02-12,0.05690738423518448,0.060014118884744026,0.9482332706487624,-0.050620418700365266,0.01276654878766914,0.15485662278547854,0.20564660599392562,-0.050789983208447076
2025-02-13,0.05758681792182441,0.058764556748539705,0.9799583474822251,-0.05287766829254992,0.011181941574070264,0.1845756419529161,0.21450887094651547,-0.029933228993599376
2025-02-14,0.059159931510346236,0.058312501996655504,1.014532552791841,-0.05621362524437434,0.0069405143637903954,0.14726194475723842,0.20814800463016583,-0.06088605987292742
2025-02-16,0.058185245826254756,0.05831846460699687,0.9977156672138084,-0.055977033797461107,0.004449853721822938,0.1492706460559666,0.20803053979184605,-0.05875989373587945
2025-02-17,0.05856912827882747,0.058321426300739464,1.00424718656246,-0.053836272302785315,0.015507933156870268,0.1588789374726463,0.2086897433736287,-0.049810805900982386
2025-02-18,0.06031768587692339,0.05904007234506234,1.0216397690774155,-0.04884516460895394,0.01889480450998815,0.15145603929533394,0.20771611780661217,-0.05626007851127823
2025-02-19,0.05596300952580491,0.058813047971465325,0.9515407117304447,-0.048439060366757936,0.013444727351780372,0.18228814027663542,0.21188965673988255,-0.02960151646324713
2025-02-20,0.055959982350499045,0.058690832117721935,0.9534705904025119,-0.04767113525316857,0.014434467371719717,0.18203277689674974,0.2022990497471424,-0.020266272850392675
2025-02-21,0.05732907513147569,0.05856812234123841,0.9788443412519937,-0.050674228518854725,0.008154872934441504,0.15513463859834395,0.19380856133912447,-0.03867392274078052
2025-02-23,0.05724949100306236,0.05854751613092856,0.9778295440413997,-0.05015612912129053,0.004967320589630675,0.15417540786802444,0.19386326014493832,-0.039687852276913876
2025-02-24,0.057048720198431734,0.058347241842300133,0.9777449352725529,-0.050349473841560966,0.00027094485880430064,0.1356048595434143,0.19344076462315524,-0.05783590507974093
2025-02-25,0.0621239772675207,0.05989764883089766,1.0371688785799986,-0.05634628833696298,-0.003468620044413062,0.10865621398213307,0.1874490641758994,-0.07879285019376633
2025-02-26,0.06732492196069555,0.06178842931670763,1.0896040359855992,-0.0628988729604747,-0.006685247716100351,0.1330463086114343,0.1630745644317451,-0.030028255820310795
2025-02-27,0.06677007860292813,0.06170820876634041,1.0820291163490843,-0.06473385003823817,-0.008756816240777066,0.09424867057274937,0.1633951478243281,-0.06914647725157873
2025-02-28,0.0614469628695176,0.06202441880007493,0.9906898614815133,-0.07047600679423838,-0.016639734491453062,0.07183366718680914,0.1495049740249082,-0.07767130683809906
2025-03-02,0.0615046930477599,0.06188877619041193,0.9937939774173216,-0.06873900781209885,-0.019893843203144912,0.07644091019636975,0.14738247679711267,-0.07094156660074291
2025-03-03,0.0578662637695051,0.062026789552383735,0.9329237283937624,-0.06616200673349837,-0.017722946366740433,0.04473488816453356,0.14728159890991477,-0.10254671074538121
2025-03-04,0.05793795844452017,0.06196718572163985,0.9349780495887097,-0.06561063460020333,-0.01793949934703476,0.08170912347401942,0.14790996152037464,-0.06620083804635522
2025-03-05,0.05762323919404569,0.062239601594505325,0.9258291781728375,-0.06271371262300296,-0.012039484104148235,0.07387586665086056,0.14195742867580283,-0.06808156202494227
2025-03-06,0.055556641815524534,0.062234235763113294,0.8927022423315975,-0.06250730478727184,-0.012351175665981318,0.07906411077423289,0.14160449315887835,-0.06254038238464546
2025-03-07,0.05519349761590031,0.06166719109675031,0.8950220795577772,-0.06792419146543915,-0.01757471762387819,0.09338209567974026,0.1396577154685444,-0.04627561978880415
2025-03-09,0.05581523066575955,0.0617526837676476,0.9038510921366838,-0.06609195981492932,-0.009745671477966344,0.06069685576105526,0.13928511343317246,-0.07858825767211719
2025-03-10,0.055308372551331315,0.060853352026116914,0.9088796378479559,-0.06855744830227883,-0.00565857534180414,0.05862855331579069,0.14033876711792426,-0.08171021380213356
2025-03-11,0.055448632713727415,0.060652610856708124,0.9142002616297077,-0.06784785411665306,-0.0031140040784148892,0.05697382931920227,0.13776063659019624,-0.08078680727099397
2025-03-12,0.05953232421292916,0.06040862178984532,0.9854938326524862,-0.07493378387406313,-0.004457777079824754,0.05587256251295402,0.13810127317097473,-0.0822287106580207
2025-03-13,0.06447858450374871,0.06057595279077557,1.064425428460903,-0.06731255377289946,0.0014264540391993874,0.07385323916435416,0.14179382254033213,-0.06794058337597797
2025-03-14,0.06427436175188404,0.05946511045181058,1.080875176444359,-0.06802120822590763,-0.001859201492409257,0.0751786316724571,0.14353529636998089,-0.06835666469752379
