date,instrument,weight
2021-04-09,NQ_FRONT_CALENDAR_2D,0.01795383
2021-04-09,RTY_FRONT_CALENDAR_2D,0.13359827
2021-04-09,SR3_FRONT_CALENDAR,0.24797850
2021-04-09,UB_FRONT_VOLUME,-0.18839585
2021-04-09,ZF_FRONT_VOLUME,-0.22146069
2021-04-09,ZN_FRONT_VOLUME,-0.22257788
2021-04-09,ZT_FRONT_VOLUME,-0.17874053
2021-04-16,6B_FRONT_CALENDAR,0.15485317
2021-04-16,6E_FRONT_CALENDAR,-0.30300587
2021-04-16,6J_FRONT_CALENDAR,-0.50845057
2021-04-16,CL_FRONT_VOLUME,0.05326310
2021-04-16,ES_FRONT_CALENDAR_2D,0.18787530
2021-04-16,GC_FRONT_VOLUME,-0.06680643
2021-04-16,NQ_FRONT_CALENDAR_2D,0.05909895
2021-04-16,RTY_FRONT_CALENDAR_2D,0.20940282
2021-04-16,SR3_FRONT_CALENDAR,0.46656977
2021-04-16,UB_FRONT_VOLUME,-0.29438133
2021-04-16,ZF_FRONT_VOLUME,-0.45999398
2021-04-16,ZN_FRONT_VOLUME,-0.38259131
2021-04-16,ZT_FRONT_VOLUME,-0.46147912
2021-04-23,6B_FRONT_CALENDAR,0.08510057
2021-04-23,6E_FRONT_CALENDAR,-0.16864373
2021-04-23,6J_FRONT_CALENDAR,-0.30832653
2021-04-23,CL_FRONT_VOLUME,0.03544759
2021-04-23,ES_FRONT_CALENDAR_2D,0.15259797
2021-04-23,GC_FRONT_VOLUME,-0.05770226
2021-04-23,NQ_FRONT_CALENDAR_2D,0.04893019
2021-04-23,RTY_FRONT_CALENDAR_2D,0.10594340
2021-04-23,SR3_FRONT_CALENDAR,0.31400587
2021-04-23,UB_FRONT_VOLUME,-0.16098776
2021-04-23,ZF_FRONT_VOLUME,-0.31356904
2021-04-23,ZN_FRONT_VOLUME,-0.25224154
2021-04-23,ZT_FRONT_VOLUME,-0.35109036
2021-04-30,6B_FRONT_CALENDAR,0.11494673
2021-04-30,6E_FRONT_CALENDAR,-0.21743748
2021-04-30,6J_FRONT_CALENDAR,-0.51848986
2021-04-30,CL_FRONT_VOLUME,0.05813059
2021-04-30,ES_FRONT_CALENDAR_2D,0.27995615
2021-04-30,GC_FRONT_VOLUME,-0.09677369
2021-04-30,NQ_FRONT_CALENDAR_2D,0.08302265
2021-04-30,RTY_FRONT_CALENDAR_2D,0.14463120
2021-04-30,SR3_FRONT_CALENDAR,0.40362826
2021-04-30,UB_FRONT_VOLUME,-0.21254365
2021-04-30,ZF_FRONT_VOLUME,-0.47758989
2021-04-30,ZN_FRONT_VOLUME,-0.38582167
2021-04-30,ZT_FRONT_VOLUME,-0.59480319
2021-05-07,6B_FRONT_CALENDAR,0.11653027
2021-05-07,6E_FRONT_CALENDAR,-0.09282927
2021-05-07,6J_FRONT_CALENDAR,-0.37109166
2021-05-07,CL_FRONT_VOLUME,0.04867675
2021-05-07,ES_FRONT_CALENDAR_2D,0.21490452
2021-05-07,GC_FRONT_VOLUME,-0.06252745
2021-05-07,NQ_FRONT_CALENDAR_2D,0.04825543
2021-05-07,RTY_FRONT_CALENDAR_2D,0.08667660
2021-05-07,SR3_FRONT_CALENDAR,0.20343872
2021-05-07,UB_FRONT_VOLUME,-0.15391699
2021-05-07,ZF_FRONT_VOLUME,-0.34321935
2021-05-07,ZN_FRONT_VOLUME,-0.27964165
2021-05-07,ZT_FRONT_VOLUME,-0.43130301
2021-05-14,6B_FRONT_CALENDAR,0.20369752
2021-05-14,6E_FRONT_CALENDAR,-0.11127671
2021-05-14,6J_FRONT_CALENDAR,-0.52676939
2021-05-14,CL_FRONT_VOLUME,0.07608381
2021-05-14,ES_FRONT_CALENDAR_2D,0.27778894
2021-05-14,GC_FRONT_VOLUME,-0.06005157
2021-05-14,NQ_FRONT_CALENDAR_2D,0.03243256
2021-05-14,RTY_FRONT_CALENDAR_2D,0.11431451
2021-05-14,SR3_FRONT_CALENDAR,0.31447528
2021-05-14,UB_FRONT_VOLUME,-0.23156045
2021-05-14,ZF_FRONT_VOLUME,-0.45753327
2021-05-14,ZN_FRONT_VOLUME,-0.39603570
2021-05-14,ZT_FRONT_VOLUME,-0.55823776
2021-05-21,6B_FRONT_CALENDAR,0.21954217
2021-05-21,6E_FRONT_CALENDAR,-0.06085712
2021-05-21,6J_FRONT_CALENDAR,-0.41772226
2021-05-21,CL_FRONT_VOLUME,0.06729276
2021-05-21,ES_FRONT_CALENDAR_2D,0.21619940
2021-05-21,GC_FRONT_VOLUME,-0.01322505
2021-05-21,NQ_FRONT_CALENDAR_2D,0.00320034
2021-05-21,RTY_FRONT_CALENDAR_2D,0.07281454
2021-05-21,SR3_FRONT_CALENDAR,0.25972775
2021-05-21,UB_FRONT_VOLUME,-0.20759243
2021-05-21,ZF_FRONT_VOLUME,-0.36701929
2021-05-21,ZN_FRONT_VOLUME,-0.33445553
2021-05-21,ZT_FRONT_VOLUME,-0.44385551
2021-05-28,6B_FRONT_CALENDAR,0.32521102
2021-05-28,6E_FRONT_CALENDAR,-0.09650012
2021-05-28,6J_FRONT_CALENDAR,-0.58093531
2021-05-28,CL_FRONT_VOLUME,0.08735117
2021-05-28,ES_FRONT_CALENDAR_2D,0.25133602
2021-05-28,GC_FRONT_VOLUME,0.03161493
2021-05-28,NQ_FRONT_CALENDAR_2D,-0.01420901
2021-05-28,RTY_FRONT_CALENDAR_2D,0.06573517
2021-05-28,SR3_FRONT_CALENDAR,0.33932625
2021-05-28,UB_FRONT_VOLUME,-0.26095269
2021-05-28,ZF_FRONT_VOLUME,-0.43185659
2021-05-28,ZN_FRONT_VOLUME,-0.40412768
2021-05-28,ZT_FRONT_VOLUME,-0.48335713
2021-06-04,6B_FRONT_CALENDAR,0.29168524
2021-06-04,6E_FRONT_CALENDAR,-0.07640698
2021-06-04,6J_FRONT_CALENDAR,-0.46348748
2021-06-04,CL_FRONT_VOLUME,0.07757181
2021-06-04,ES_FRONT_CALENDAR_2D,0.20848824
2021-06-04,GC_FRONT_VOLUME,0.06731476
2021-06-04,NQ_FRONT_CALENDAR_2D,-0.00671596
2021-06-04,RTY_FRONT_CALENDAR_2D,0.03573696
2021-06-04,SR3_FRONT_CALENDAR,0.21790311
2021-06-04,UB_FRONT_VOLUME,-0.20196541
2021-06-04,ZF_FRONT_VOLUME,-0.37612593
2021-06-04,ZN_FRONT_VOLUME,-0.33461593
2021-06-04,ZT_FRONT_VOLUME,-0.47763491
2021-06-11,6B_FRONT_CALENDAR,0.28385804
2021-06-11,6E_FRONT_CALENDAR,-0.12746948
2021-06-11,6J_FRONT_CALENDAR,-0.51861896
2021-06-11,CL_FRONT_VOLUME,0.09532164
2021-06-11,ES_FRONT_CALENDAR_2D,0.24771688
2021-06-11,GC_FRONT_VOLUME,0.09241552
2021-06-11,NQ_FRONT_CALENDAR_2D,0.01125282
2021-06-11,RTY_FRONT_CALENDAR_2D,0.03082244
2021-06-11,SR3_FRONT_CALENDAR,0.09670628
2021-06-11,UB_FRONT_VOLUME,-0.18089886
2021-06-11,ZF_FRONT_VOLUME,-0.41227897
2021-06-11,ZN_FRONT_VOLUME,-0.32194391
2021-06-11,ZT_FRONT_VOLUME,-0.60400811
2021-06-18,6B_FRONT_CALENDAR,0.25692502
2021-06-18,6E_FRONT_CALENDAR,-0.22441751
2021-06-18,6J_FRONT_CALENDAR,-0.56155761
2021-06-18,CL_FRONT_VOLUME,0.12119546
2021-06-18,ES_FRONT_CALENDAR_2D,0.28032270
2021-06-18,GC_FRONT_VOLUME,0.08601223
2021-06-18,NQ_FRONT_CALENDAR_2D,0.03009195
2021-06-18,RTY_FRONT_CALENDAR_2D,0.03677521
2021-06-18,SR3_FRONT_CALENDAR,0.01877179
2021-06-18,UB_FRONT_VOLUME,-0.15370041
2021-06-18,ZF_FRONT_VOLUME,-0.46353451
2021-06-18,ZN_FRONT_VOLUME,-0.30695507
2021-06-18,ZT_FRONT_VOLUME,-0.71907688
2021-06-25,6B_FRONT_CALENDAR,0.19338005
2021-06-25,6E_FRONT_CALENDAR,-0.30411571
2021-06-25,6J_FRONT_CALENDAR,-0.51581444
2021-06-25,CL_FRONT_VOLUME,0.13044592
2021-06-25,ES_FRONT_CALENDAR_2D,0.27041252
2021-06-25,GC_FRONT_VOLUME,0.05452335
2021-06-25,NQ_FRONT_CALENDAR_2D,0.05125202
