date,position
2021-08-16,-0.8580199536830373
2021-08-17,0.8530823512930261
2021-08-18,1.3115701757514753
2021-08-19,0.09016357578888223
2021-08-20,1.804362077527171
2021-08-23,0.9930789825855197
2021-08-24,0.6037681393126684
2021-08-25,-2.733205006425525
2021-08-26,-4.797572827047735
2021-08-27,-4.32159124442949
2021-08-29,-5.11774970461309
2021-08-30,-5.0626536842193515
2021-08-31,-4.582963367497266
2021-09-01,-3.671585440615193
2021-09-02,-4.9019483599656475
2021-09-03,-4.846793529356584
2021-09-05,-5.651517352014915
2021-09-06,-6.455422773504881
2021-09-07,-5.963698974649682
2021-09-08,-5.904215195628904
2021-09-09,-6.712679364152465
2021-09-10,-5.7806786679868525
2021-09-13,-6.158166654882768
2021-09-14,-6.53512841171935
2021-09-15,-6.475269397371034
2021-09-16,4.599906735520319
2021-09-17,4.649865991630718
2021-09-20,4.289984285429963
2021-09-21,3.937253129160656
2021-09-22,2.6778343170618566
2021-09-23,7.316879169180491
2021-09-24,6.522194801052813
2021-09-27,10.705873052207352
2021-09-28,11.180583182459811
2021-09-29,9.38344581343797
2021-09-30,8.51213401360882
2021-10-01,9.953089087558842
2021-10-03,9.544440142622408
2021-10-04,8.670487678412403
2021-10-05,9.215235738403564
2021-10-06,9.756512032828553
2021-10-07,11.24691430252314
2021-10-08,13.23317017511404
2021-10-10,12.811555825804103
2021-10-11,12.87429568843045
2021-10-12,16.748600546418817
2021-10-13,18.664697515485848
2021-10-14,26.60139065529977
2021-10-15,28.1960810665512
2021-10-17,30.0
2021-10-18,30.0
2021-10-19,30.0
2021-10-20,30.0
2021-10-21,28.71895456311494
2021-10-22,30.0
2021-10-24,30.0
2021-10-25,30.0
2021-10-26,30.0
2021-10-27,30.0
2021-10-28,30.0
2021-10-29,30.0
2021-10-31,30.0
2021-11-01,30.0
2021-11-02,30.0
2021-11-03,30.0
2021-11-04,29.99011398202081
2021-11-05,25.977621640664474
2021-11-07,24.339549530131677
2021-11-08,24.325608214514382
2021-11-09,26.457413905484557
2021-11-10,26.05554285483127
2021-11-11,30.0
2021-11-12,30.0
2021-11-14,30.0
2021-11-15,30.0
2021-11-16,30.0
2021-11-17,27.812825388449532
2021-11-18,25.998431067095268
2021-11-19,26.08961116233163
2021-11-21,25.914139994343515
2021-11-22,24.73795024446144
2021-11-23,28.328990495241555
2021-11-24,22.898445459343463
