date,instrument,weight
2024-05-17,6E_FRONT_CALENDAR,-0.43406575
2024-05-17,6J_FRONT_CALENDAR,-0.31153753
2024-05-17,CL_FRONT_VOLUME,0.08272023
2024-05-17,ES_FRONT_CALENDAR_2D,0.11403068
2024-05-17,GC_FRONT_VOLUME,0.34939851
2024-05-17,NQ_FRONT_CALENDAR_2D,-0.09612683
2024-05-17,RTY_FRONT_CALENDAR_2D,0.16736577
2024-05-17,SR3_FRONT_CALENDAR,0.26653005
2024-05-17,UB_FRONT_VOLUME,-0.06519395
2024-05-17,ZF_FRONT_VOLUME,-0.18232857
2024-05-17,ZN_FRONT_VOLUME,-0.18075174
2024-05-17,ZT_FRONT_VOLUME,0.03411449
2024-05-24,6B_FRONT_CALENDAR,-0.38093476
2024-05-24,6E_FRONT_CALENDAR,-0.35922239
2024-05-24,6J_FRONT_CALENDAR,-0.37752341
2024-05-24,CL_FRONT_VOLUME,0.05663635
2024-05-24,ES_FRONT_CALENDAR_2D,0.13256611
2024-05-24,GC_FRONT_VOLUME,0.35705041
2024-05-24,NQ_FRONT_CALENDAR_2D,-0.07921613
2024-05-24,RTY_FRONT_CALENDAR_2D,0.15995282
2024-05-24,SR3_FRONT_CALENDAR,0.31284706
2024-05-24,UB_FRONT_VOLUME,-0.04913860
2024-05-24,ZF_FRONT_VOLUME,-0.19800120
2024-05-24,ZN_FRONT_VOLUME,-0.17624381
2024-05-24,ZT_FRONT_VOLUME,-0.06845240
2024-05-31,6B_FRONT_CALENDAR,-0.29630277
2024-05-31,6E_FRONT_CALENDAR,-0.29448335
2024-05-31,6J_FRONT_CALENDAR,-0.40778714
2024-05-31,CL_FRONT_VOLUME,-0.01289760
2024-05-31,ES_FRONT_CALENDAR_2D,0.14312764
2024-05-31,GC_FRONT_VOLUME,0.37699695
2024-05-31,NQ_FRONT_CALENDAR_2D,-0.08695488
2024-05-31,RTY_FRONT_CALENDAR_2D,0.17400860
2024-05-31,SR3_FRONT_CALENDAR,0.34558448
2024-05-31,UB_FRONT_VOLUME,-0.04188116
2024-05-31,ZF_FRONT_VOLUME,-0.20450558
2024-05-31,ZN_FRONT_VOLUME,-0.18865879
2024-05-31,ZT_FRONT_VOLUME,-0.02425978
