date,pack_curvature_fly
2022-07-13,-0.00025924979751348887
2022-07-14,0.0003537801433907556
2022-07-15,0.00015172236955378338
2022-07-17,-6.3893258077513115e-06
2022-07-18,5.279188236945176e-05
2022-07-19,0.00046500012654326905
2022-07-20,-0.0002776193798648685
2022-07-21,-0.00040272641513969254
2022-07-22,-0.0005075511329374616
2022-07-24,4.5470934905728067e-05
2022-07-25,0.004049671853923062
2022-07-26,-0.00023419403946454975
2022-07-27,-0.00017924885838666027
2022-07-28,0.00019097046983260202
2022-07-29,0.0002742083274787366
2022-07-31,-1.2075833297348071e-05
2022-08-01,-0.0007166894916218469
2022-08-02,0.00034256693232058433
2022-08-03,-0.00015454567081558956
2022-08-04,0.00024167663363477976
2022-08-05,-0.00039499887289685953
2022-08-07,-2.5660319699083445e-05
2022-08-08,0.0012119379615679604
2022-08-09,-0.0002095477813550406
2022-08-10,-3.588074302993127e-05
2022-08-11,-0.00030681518462620516
2022-08-12,-0.00014896354847360183
2022-08-14,-3.230789992948735e-05
2022-08-15,0.0003299218475557586
2022-08-16,-0.00027766707961171533
2022-08-17,0.0010583382853322776
2022-08-18,-3.98807570121118e-05
2022-08-19,-0.00015134439861529125
2022-08-21,-1.2630933683491219e-05
2022-08-22,-0.0002056477156915787
2022-08-23,0.00012285870252326525
2022-08-24,-3.16839869527602e-05
2022-08-25,4.213036301788098e-05
2022-08-26,-4.585837726271691e-05
2022-08-28,-0.00010642433553066655
2022-08-29,0.0002203345901606868
2022-08-30,-0.0007019453582595703
2022-08-31,0.00014303985630710614
2022-09-01,9.720782354677437e-05
2022-09-02,0.000218799820522253
2022-09-04,-6.604826924189178e-06
2022-09-05,-9.002638545041464e-05
2022-09-06,-4.709955534340504e-05
2022-09-07,0.00021984258612342544
2022-09-08,-0.00014480660446755667
2022-09-09,0.00017254386531634358
2022-09-11,1.6175468964929607e-05
2022-09-12,0.00014268995888244707
2022-09-13,0.0006734024625145163
2022-09-14,-4.454168936141034e-05
2022-09-15,0.0019747380355964878
2022-09-16,-0.00025780310116105265
2022-09-18,3.595644808004894e-05
2022-09-19,-0.00018022332862735468
2022-09-20,-1.0737041056432806e-05
2022-09-21,0.0008501906020477595
2022-09-22,-0.0007175535590365628
2022-09-23,-0.0001943438935066849
2022-09-25,3.697181356078494e-05
2022-09-26,-0.000719215323898334
2022-09-27,-0.0008196368366845536
2022-09-28,0.00011905905185705112
2022-09-29,0.0001406786994686826
2022-09-30,-8.00070150637211e-05
2022-10-02,-6.942998622633256e-05
2022-10-03,-5.2474833138985155e-05
2022-10-04,0.00022537905172018147
2022-10-05,-0.0003089306731876851
2022-10-06,-0.00025990290281392714
2022-10-07,-0.00020821437359494488
2022-10-09,3.917023857519242e-05
2022-10-10,0.00031307840824089384
2022-10-11,9.529452263473681e-05
2022-10-12,0.0001697923375683641
2022-10-13,5.479449805473324e-05
2022-10-14,6.4866813583031036e-06
2022-10-16,6.84797406412252e-05
2022-10-17,0.0001507020269680276
2022-10-18,-8.194531566871333e-05
2022-10-19,0.0018642447663644174
2022-10-20,-0.0008827447734489902
2022-10-21,-0.00030525368536526987
2022-10-23,-6.935051500150946e-06
2022-10-24,0.0003742314538634356
2022-10-25,9.095081620788537e-05
2022-10-26,0.00013827834819921114
2022-10-27,0.00023831006326477389
2022-10-28,-0.00010665317590058399
2022-10-30,2.7004196543570225e-05
2022-10-31,-0.0008503106681613803
2022-11-01,-0.00027131362225900346
2022-11-02,-0.0006159948412631233
2022-11-03,-0.00019624423543293523
2022-11-04,4.9323655638755515e-05
2022-11-06,-2.6251921637257536e-05
2022-11-07,-2.305896096907456e-05
2022-11-08,0.0002625225607661985
2022-11-09,0.00015720523811343923
2022-11-10,0.0003254615732179861
2022-11-11,-4.9562792481736007e-05
2022-11-13,-0.0002936737940644474
2022-11-14,-5.294923298994336e-05
2022-11-15,0.0002768341520152928
2022-11-16,0.0006481925571552583
2022-11-17,-0.00024328732107900541
2022-11-18,-0.00010156681944291368
2022-11-20,9.110234514170257e-05
2022-11-21,-5.569016446008157e-06
2022-11-22,0.0005199438947876694
2022-11-23,-0.00023736213413609597
2022-11-24,-0.00031186859112901366
2022-11-25,-0.00023208759121792766
2022-11-27,2.25637701446596e-05
2022-11-28,-4.971586562332875e-05
2022-11-29,-0.00010720592952903618
2022-11-30,0.0006197600487266031
2022-12-01,-0.00022909159933440226
2022-12-02,0.0002138682843718931
2022-12-04,-9.666689239740123e-05
2022-12-05,-0.00017859181945158176
2022-12-06,5.806306526434657e-05
2022-12-07,0.00021535152131194057
2022-12-08,-0.00015863094085655227
2022-12-09,-0.00011948210539883264
2022-12-11,7.070382393462027e-06
2022-12-12,0.00015147870059947777
2022-12-13,0.0002058717258179299
2022-12-14,0.00013377397596450735
2022-12-15,-0.00036256793306042867
2022-12-16,-0.00010706698097402712
2022-12-18,-7.729234861393597e-05
2022-12-19,-4.381879058659721e-05
2022-12-20,-0.00010099514815052613
2022-12-21,0.000702431336330675
2022-12-22,3.368032153061584e-06
2022-12-23,-0.0006192928021649252
2022-12-26,2.6933967828268734e-05
2022-12-27,0.00010473039395886286
2022-12-28,-0.00027152034357345867
2022-12-29,3.704079379371339e-06
2022-12-30,-0.0012605445838484164
2023-01-02,6.749997225477533e-05
2023-01-03,0.00019283662964564297
2023-01-04,9.305988024413403e-06
2023-01-05,-0.0002879113001455075
2023-01-06,0.0008587238455957935
2023-01-08,-0.00012068350268271133
2023-01-09,0.0001972527804298685
2023-01-10,-8.108993099817385e-05
2023-01-11,0.00013661108817297762
2023-01-12,0.0002254246731287768
2023-01-13,-0.00044111882460330654
2023-01-15,3.201181955375665e-06
2023-01-16,3.938802764996696e-05
2023-01-17,5.686136206242698e-05
2023-01-18,0.0017847223021171532
2023-01-19,2.3237324465241738e-05
2023-01-20,-7.111515358371179e-05
2023-01-22,-3.173827635945259e-05
2023-01-23,-0.0003990068223248544
2023-01-24,0.00014598370592291965
2023-01-25,-0.00021170401389988824
2023-01-26,-0.0001294328150755475
2023-01-27,-0.00017544023499516115
2023-01-29,-6.127713465919893e-06
2023-01-30,-0.001799637256178585
2023-01-31,0.00017540376280125725
2023-02-01,0.000486986650244714
2023-02-02,4.8755589337853844e-05
2023-02-03,-0.0005598058553743235
2023-02-05,-0.0002111461994530467
2023-02-06,-0.0008969627642689548
2023-02-07,0.00025620395591655076
2023-02-08,5.208070234309636e-05
2023-02-09,-0.000326149846081647
2023-02-10,-0.00030388232592054587
2023-02-12,6.528329186183957e-05
2023-02-13,2.0324884986822056e-05
2023-02-14,-0.0005311226667137625
2023-02-15,0.0015554411136791124
2023-02-16,0.0006045081174788081
2023-02-17,0.0003236263248913296
2023-02-19,-6.14680798113193e-05
2023-02-20,0.00021181103257673917
2023-02-21,3.770143730777442e-05
2023-02-22,-0.00010545568218287005
2023-02-23,-3.5872126609368116e-05
2023-02-24,-0.0006248534632070923
2023-02-26,1.6041020759569036e-05
2023-02-27,3.221484288856713e-06
2023-02-28,-9.04239056190026e-05
2023-03-01,-0.00013950724150588178
2023-03-02,-8.781295393249511e-05
2023-03-03,0.00024885397928331443
2023-03-05,-3.6015808110453906e-05
2023-03-06,0.0001521683621167752
2023-03-07,0.00031191518069788315
2023-03-08,0.00010666019515884195
2023-03-09,0.0010642933043210762
2023-03-10,-0.0002941675543492728
2023-03-12,-0.0004332131068559425
2023-03-13,-0.004217246696028659
2023-03-14,0.0016018013009952425
2023-03-15,-0.004020867565658143
2023-03-16,0.0032292111688069225
2023-03-17,-0.0016674662796859335
2023-03-19,-0.00038590817134233346
2023-03-20,0.00029545836227341804
2023-03-21,0.0002979075455719904
2023-03-22,0.0007854229354854747
2023-03-23,0.0004480574685923472
2023-03-24,0.0003247283575993354
2023-03-26,-0.00014851630712472974
2023-03-27,-0.0006725670668514816
2023-03-28,-0.0006236553693450414
2023-03-29,-5.511032945230976e-05
2023-03-30,-3.4859817270041504e-05
2023-03-31,0.00045959770354576934
2023-04-02,-0.000298590093835982
2023-04-03,0.000753506998160347
2023-04-04,-0.000158623970451216
2023-04-05,0.00021777353102352126
2023-04-06,-0.00023968523162277988
2023-04-07,0.00027651888462416896
2023-04-09,7.787519613133842e-05
2023-04-10,-7.383260970621197e-05
2023-04-11,-3.591968083686836e-05
2023-04-12,0.00025439753355877004
2023-04-13,-0.00012764911460935724
2023-04-14,-0.0002290305360348327
2023-04-16,-3.883734502808933e-05
2023-04-17,0.0005381408768209694
2023-04-18,-0.0001241294973818724
2023-04-19,0.0005171404256432977
2023-04-20,0.00016637611197092839
2023-04-21,4.7234692357636665e-05
2023-04-23,1.9905784425136575e-05
2023-04-24,9.676341138674383e-05
2023-04-25,0.00011345879221322241
2023-04-26,0.00014076355046029054
2023-04-27,-0.00017760514295848961
2023-04-28,0.0002578637328679301
2023-04-30,-8.337745237055327e-05
2023-05-01,-0.0012600722216393467
2023-05-02,-0.00016234058807429452
2023-05-03,-7.081742040250527e-05
2023-05-04,-0.00030441805330287675
2023-05-05,0.0002117932094247016
2023-05-07,5.360610275811917e-07
2023-05-08,-0.00011967009568174258
2023-05-09,0.00032579730389506456
2023-05-10,-0.00014435132621337665
2023-05-11,-0.0001285877894898757
2023-05-12,0.0003243031179395728
2023-05-14,3.3848410247866445e-06
2023-05-15,-5.521773200099778e-05
2023-05-16,0.00022560776611582622
2023-05-17,6.087992296796574e-05
2023-05-18,-7.775376244009702e-06
2023-05-19,2.3543044931587098e-05
2023-05-21,6.169295015640008e-05
2023-05-22,-6.92167194428911e-05
2023-05-23,0.0002892024291018813
2023-05-24,-0.0001864106785190306
2023-05-25,0.0005066576751373564
2023-05-26,-0.00018683551616296978
2023-05-28,-0.00017274422722389493
2023-05-29,3.8559642879187894e-05
2023-05-30,0.0005960558706161467
2023-05-31,-7.254133692105591e-05
2023-06-01,-3.483951802199514e-05
2023-06-02,-6.875215273828561e-05
2023-06-04,-6.845492421189703e-05
2023-06-05,0.0003498119660547694
2023-06-06,-0.00027824127082343164
2023-06-07,-0.00026424420103890456
2023-06-08,-0.000534587323686303
2023-06-09,-0.00021796382525698932
2023-06-11,-6.200400589116695e-05
2023-06-12,0.0002360821649194239
2023-06-13,-0.0003527686505541555
2023-06-14,-0.00010752632731428347
2023-06-15,0.0001741175444568699
2023-06-16,-0.0001864214773240891
2023-06-18,4.2556624306772095e-05
2023-06-19,-0.00010760442032040074
2023-06-20,0.0002131385122505075
2023-06-21,0.0012965666615295801
2023-06-22,-0.00037221738622074396
2023-06-23,0.00015308321407897507
2023-06-25,8.513348009306365e-05
2023-06-26,-4.8767008740541185e-05
2023-06-27,-0.0003034638661581768
2023-06-28,0.00027559259370477096
2023-06-29,-0.00028107653134065713
2023-06-30,-0.00016708057002302878
2023-07-02,-0.00011489692587415834
2023-07-03,-0.0009660286053937983
2023-07-04,0.00015475021642206988
2023-07-05,-0.00024057152715044328
2023-07-06,0.0002352450875088008
2023-07-07,6.562595746503752e-05
2023-07-09,1.97101209105377e-05
2023-07-10,0.00024349636344869752
2023-07-11,-0.00011195683066117512
2023-07-12,9.080164840302718e-07
2023-07-13,2.464242164215702e-05
2023-07-14,-8.697695794969429e-05
2023-07-16,2.6262692052719805e-05
2023-07-17,0.00010177776722292142
2023-07-18,-0.0001675086850992935
2023-07-19,0.0008661518296806392
2023-07-20,-0.00022172968163215734
2023-07-21,-0.00012833165705225524
2023-07-23,-6.419498687793013e-06
2023-07-24,-9.987813536355139e-05
2023-07-25,0.00011557036534601273
2023-07-26,0.00016780807160141076
2023-07-27,-0.0006211778200038848
2023-07-28,0.00016696480212638476
2023-07-30,-1.6402487471423033e-05
2023-07-31,-0.0010204587019128214
2023-08-01,3.284598581970721e-05
2023-08-02,0.00012521196765624687
2023-08-03,-1.9623727374851185e-05
2023-08-04,7.809705229233632e-05
2023-08-06,7.017462858791013e-06
2023-08-07,3.5967737370065644e-05
2023-08-08,2.296247701097376e-05
2023-08-09,-4.5303068863702944e-05
2023-08-10,-0.00012216617377396044
2023-08-11,0.00011633308849613722
2023-08-13,2.3249493275034894e-05
2023-08-14,-9.162802493341282e-05
2023-08-15,-1.0178732275156754e-05
2023-08-16,0.0004700146656217985
2023-08-17,-6.374020542432302e-05
2023-08-18,-8.547015555908366e-05
2023-08-20,-3.195721911916638e-06
2023-08-21,-7.096004143862522e-05
2023-08-22,-4.5628299897168545e-05
2023-08-23,0.00014058157694257778
2023-08-24,-0.00012417126634288456
2023-08-25,-7.726479454088497e-05
2023-08-27,-3.941298128680437e-05
2023-08-28,0.00017443749206745573
2023-08-29,0.0001599154442076811
2023-08-30,7.178971661621347e-05
2023-08-31,2.8339534003107847e-06
2023-09-01,-1.6192055210514922e-05
2023-09-03,6.61966031725858e-06
2023-09-04,-0.00015793229412237875
2023-09-05,-0.00016065650618553307
2023-09-06,-0.00019663934932503957
2023-09-07,0.00015753815022967466
2023-09-08,-0.00015113590592343018
2023-09-10,-4.280166725705026e-05
2023-09-11,0.00020461045117835253
2023-09-12,-0.0001279744171799324
2023-09-13,6.186233916485873e-05
2023-09-14,-0.00019392286377054035
2023-09-15,-5.891973120858429e-05
2023-09-17,2.2927452610815857e-05
2023-09-18,-5.572776133400126e-05
2023-09-19,-0.00020084423138230778
2023-09-20,0.0007021707156795454
2023-09-21,0.00022042153482745852
2023-09-22,9.864645994428489e-05
2023-09-24,-6.681394564583831e-06
2023-09-25,-6.563034514016353e-05
2023-09-26,-9.64761565573069e-05
2023-09-27,-5.806060117423406e-05
2023-09-28,0.0001337054545774985
2023-09-29,-6.311105943676565e-05
2023-10-01,-0.00010765495938065694
2023-10-02,-0.0008206810980972978
2023-10-03,0.00016201106583817182
2023-10-04,5.476271299181823e-06
2023-10-05,-2.0314152463840607e-05
2023-10-06,-0.0001246820378730945
2023-10-08,0.00022041005114148415
2023-10-09,0.00023340330960636146
2023-10-10,-0.0003166142128131766
2023-10-11,-5.907110236999524e-05
2023-10-12,-0.00014075960355180994
2023-10-13,9.553050639646288e-05
2023-10-15,-2.6227729096245378e-05
2023-10-16,-9.611576395118782e-06
2023-10-17,-0.00029920505604091874
2023-10-18,0.0007219657437243648
2023-10-19,3.4850571786509965e-05
2023-10-20,0.0001795990616000609
2023-10-22,-3.911614553461784e-05
2023-10-23,0.0002365569841489834
2023-10-24,-0.00020342134357140274
2023-10-25,-0.00015746914600343886
2023-10-26,0.00020990707764584338
2023-10-27,-1.4186009180044978e-05
2023-10-29,-5.211151228350086e-05
2023-10-30,-0.0006555856289149758
2023-10-31,0.00012614849514187843
2023-11-01,5.1112026907315644e-05
2023-11-02,5.678403475736782e-05
2023-11-03,0.00027199213667042366
2023-11-05,1.009503990126448e-05
2023-11-06,-0.0003092147870734502
2023-11-07,-5.954889747551706e-05
2023-11-08,-0.0002144446299734426
2023-11-09,6.391961452600903e-05
2023-11-10,3.6639387984288563e-06
2023-11-12,6.628016495743849e-06
2023-11-13,4.9588805692502014e-05
2023-11-14,7.337864384060477e-05
2023-11-15,3.578121840823456e-05
2023-11-16,5.4149326194657954e-05
2023-11-17,-0.00018645276089485074
2023-11-19,-2.6209064394766557e-05
2023-11-20,9.27342577349416e-05
2023-11-21,3.908452113057792e-05
2023-11-22,2.4073931850845942e-05
2023-11-23,-0.00011809073963715833
2023-11-24,-5.896304597646784e-05
2023-11-26,-2.6137647731697133e-05
2023-11-27,0.00017053467750478835
2023-11-28,0.0006195999725785162
2023-11-29,-0.00011863296653200073
2023-11-30,-2.970958049107464e-05
2023-12-01,0.00032807129769332755
2023-12-03,-0.0001303015643220884
2023-12-04,-8.403919906987967e-05
2023-12-05,4.844875680103111e-05
2023-12-06,-0.00013407943958225477
2023-12-07,-3.980702107153622e-05
2023-12-08,-0.0002320720069055593
2023-12-10,-3.9121511356474126e-05
2023-12-11,4.900952584696583e-05
2023-12-12,0.00023732369458391578
2023-12-13,0.0008336906366394059
2023-12-14,-0.0003860278906121367
2023-12-15,-4.3439040468357115e-05
2023-12-17,3.0314290548338896e-06
2023-12-18,-0.00011176131224038821
2023-12-19,-1.3891432116580615e-05
2023-12-20,0.0013684261842907414
2023-12-21,4.890648759289795e-05
2023-12-22,6.065986895747999e-05
2023-12-25,-8.10884361473474e-05
2023-12-26,-0.0006689860310607337
2023-12-27,0.0002102948858433984
2023-12-28,-0.00012978509925132276
2023-12-29,-0.0008138940551887797
2024-01-01,-2.5955991412279777e-05
2024-01-02,-0.00020143023418112138
2024-01-03,6.995144987084756e-05
2024-01-04,8.445244494970083e-05
2024-01-05,1.5840876749828592e-05
2024-01-07,-0.0001038451775102478
2024-01-08,0.00013381226089959064
2024-01-09,2.9140811614550288e-05
2024-01-10,2.9264784717986103e-05
2024-01-11,0.0003412776860966804
2024-01-12,0.0003739000773675394
2024-01-14,-0.00010370218297593714
2024-01-15,-5.20716991712078e-05
2024-01-16,-0.0005991835511293536
2024-01-17,-0.00010448739402871277
2024-01-18,2.6287208127404038e-05
2024-01-19,-0.00010967664049761627
2024-01-21,-2.5581807072488916e-05
2024-01-22,-2.0486219314358456e-05
2024-01-23,-8.639896712941963e-05
2024-01-24,-1.807164386737059e-05
2024-01-25,-0.00013883247048415703
2024-01-26,-0.00012162780415085617
2024-01-28,3.2636717208933685e-05
2024-01-29,0.00011451013999506932
2024-01-30,-6.765256342035342e-05
2024-01-31,0.0002679770466983561
2024-02-01,-0.00016592202938571499
2024-02-02,-0.0006818682437584045
2024-02-04,3.357530402985087e-05
2024-02-05,0.0006939782877108114
2024-02-06,-4.0578552392811496e-05
2024-02-07,-3.2335429184154885e-05
2024-02-08,-0.00028799008947166804
2024-02-09,4.363575259737351e-05
2024-02-11,6.350777348784753e-06
2024-02-12,1.0150947323928072e-05
2024-02-13,-6.493944157852372e-05
2024-02-14,6.788918156899748e-05
2024-02-15,0.0002469808245113003
2024-02-16,0.0002608795137583192
2024-02-18,-6.302772152938507e-06
2024-02-19,3.1721829825692716e-06
2024-02-20,-2.6807283205337873e-05
2024-02-21,-0.0003027502490551559
2024-02-22,-0.00010070041321312562
2024-02-23,4.275585720921182e-05
2024-02-25,-2.2935510060745345e-05
2024-02-26,1.7303772961579922e-05
2024-02-27,-6.89442841489557e-05
2024-02-28,0.00012071906182734016
2024-02-29,-3.684448273330587e-05
2024-03-01,-0.00013688877971920754
2024-03-03,-3.9075340342642484e-05
2024-03-04,6.419366501117518e-05
2024-03-05,4.456481716200167e-05
2024-03-06,-0.00011816222675392618
2024-03-07,0.0001303251369534908
2024-03-08,0.0001403947336477418
2024-03-10,-4.569554276270815e-05
2024-03-11,-0.00012371551560090566
2024-03-12,-0.00017252978132809016
2024-03-13,-9.709851445681428e-05
2024-03-14,-4.808125777482075e-05
2024-03-15,-0.00011096758238117455
2024-03-17,-9.852477139707383e-06
2024-03-18,0.0003159554066405057
2024-03-19,-0.0001286845747642401
2024-03-20,0.0009658361742775623
2024-03-21,-0.00021513371192183328
2024-03-22,0.00022840219171491039
2024-03-24,-3.2681366228387576e-05
2024-03-25,-0.0002056824248866107
2024-03-26,-8.499537241608845e-05
2024-03-27,-3.252944569268057e-05
2024-03-28,-5.4714554063639564e-05
2024-03-31,0.00013061724179075362
2024-04-01,-0.0007318804170370202
2024-04-02,9.785773882692306e-06
2024-04-03,7.187543048943479e-05
2024-04-04,5.57122626066997e-05
2024-04-05,-0.00031751072550426085
2024-04-07,-1.29818109541463e-05
2024-04-08,-6.870222608855447e-05
2024-04-09,0.00018361893797327888
2024-04-10,-0.0006075445133799928
2024-04-11,-3.9026405218578475e-08
2024-04-12,0.00011812255294640917
2024-04-14,2.957369209212468e-05
2024-04-15,-0.00013134395680960975
2024-04-16,0.0002670301283196064
2024-04-17,-6.509180342086085e-05
2024-04-18,-0.00012088174618841985
2024-04-19,-2.287318289004303e-05
2024-04-21,1.984816990503735e-05
2024-04-22,-6.65165022243619e-05
2024-04-23,3.211739759363674e-05
2024-04-24,-1.2800933750653498e-05
2024-04-25,-0.00011692385918725401
2024-04-26,2.971258927772502e-05
2024-04-28,-2.3191688822934986e-05
2024-04-29,-0.000232108182473309
2024-04-30,1.7182318086381154e-05
2024-05-01,0.0001510904615059927
2024-05-02,3.883288510123095e-05
2024-05-03,4.851485616046147e-05
2024-05-05,1.9813722608189033e-05
2024-05-06,3.652660624198223e-05
2024-05-07,-0.00014853664535247058
2024-05-08,-4.265526556253285e-05
2024-05-09,-2.457466763139404e-07
2024-05-10,-4.883759151505518e-05
2024-05-12,6.529447286157675e-06
2024-05-13,0.00013181731446104683
2024-05-14,5.248927847192886e-05
2024-05-15,0.0005321847182972184
2024-05-16,-0.0002975958967435105
2024-05-17,-0.00013752665622954185
2024-05-19,9.774735854783945e-06
2024-05-20,8.29398792620839e-05
2024-05-21,4.564914848431689e-05
2024-05-22,-8.8489171476136e-06
2024-05-23,-9.41374816794266e-05
2024-05-24,-2.9439828051772143e-05
2024-05-26,-1.6420528829552694e-05
2024-05-27,0.00013495023633673664
2024-05-28,-9.812683490438567e-05
2024-05-29,-4.5972661289694905e-05
2024-05-30,0.00016075317193969818
2024-05-31,0.00016389605140414154
2024-06-02,6.602926458487701e-06
2024-06-03,0.00022601654460084608
2024-06-04,-0.00014621941287545903
2024-06-05,7.464931646417039e-05
2024-06-06,-4.9671550603813674e-05
2024-06-07,-0.00017026583679657925
2024-06-09,-1.6315569113786732e-05
2024-06-10,4.5764227843095306e-05
2024-06-11,0.0001212159458120754
2024-06-12,0.0002711221551947307
2024-06-13,0.00019248735387078497
2024-06-14,7.892265383563357e-05
2024-06-16,-5.552331886785056e-05
2024-06-17,-7.101865410240327e-05
2024-06-18,0.0001437503170208243
2024-06-19,0.000856812799344922
2024-06-20,-0.0002364668589305563
2024-06-21,8.165724671109487e-05
2024-06-23,3.2495259745107807e-06
2024-06-24,-0.00025385459502841323
2024-06-25,-6.160274151968681e-05
2024-06-26,-0.0002512467883767633
2024-06-27,0.00017648094279570925
2024-06-28,-0.00019298670700385046
2024-06-30,5.8783215713009707e-05
2024-07-01,-0.0005279657556066242
2024-07-02,-2.9413283512969013e-07
2024-07-03,-0.00022776816716557624
2024-07-04,-3.93286328942144e-05
2024-07-05,0.00036951043891267354
2024-07-07,-2.597237230930749e-05
2024-07-08,-2.615361559034357e-05
2024-07-09,2.3029249162823118e-05
2024-07-10,-0.00012852818323606796
2024-07-11,0.00023698290060220062
2024-07-12,-0.00010992573945814432
2024-07-14,-2.2719145582855704e-05
2024-07-15,-0.00041287551983026916
2024-07-16,0.0001575852463537447
2024-07-17,0.0002167677606473295
2024-07-18,9.035904461628108e-05
2024-07-19,-0.00013953951951205246
2024-07-21,2.9349285952745552e-05
2024-07-22,-1.2738185700245097e-05
2024-07-23,-0.0003425455652514009
2024-07-24,9.051903531559491e-05
2024-07-25,-2.269721880243658e-05
2024-07-26,4.8243260863140014e-05
2024-07-28,-1.9633921321093872e-05
2024-07-29,-5.2024018671048555e-05
2024-07-30,8.060140037996488e-05
2024-07-31,0.0001245296816479169
2024-08-01,-0.00024554808328722255
2024-08-02,-0.0006761421273073775
2024-08-04,1.2013508515984483e-05
2024-08-05,-0.0008093506815232271
2024-08-06,-0.0003597885723857913
2024-08-07,-0.00013562587220114497
2024-08-08,9.411269646347753e-05
2024-08-09,3.003964758636901e-05
2024-08-11,3.291605717682666e-05
2024-08-12,0.0003466003465155132
2024-08-13,-4.8130330633472385e-05
2024-08-14,0.00012486181365610471
2024-08-15,0.00023702397078616266
2024-08-16,-0.00012559696196590142
2024-08-18,2.7125667334343406e-05
2024-08-19,3.218921130379582e-05
2024-08-20,7.898674583034504e-06
2024-08-21,4.6748034975951924e-05
2024-08-22,-0.0009744484271333037
2024-08-23,-0.000265019297268021
2024-08-25,6.460866182383951e-05
2024-08-26,-0.00028948756267344056
2024-08-27,-8.041772690534077e-05
2024-08-28,-7.871269402870418e-05
2024-08-29,-0.00011290368686306396
2024-08-30,-0.00017548868971679898
2024-09-01,-1.2966501159755728e-05
2024-09-02,-6.137680934881207e-07
2024-09-03,1.1809092553022316e-05
2024-09-04,0.00030815524652630377
2024-09-05,-0.00022790594693954114
2024-09-06,-0.0002620109062341919
2024-09-08,-6.137254858018526e-05
2024-09-09,0.0001668939776961892
2024-09-10,-3.658892872294983e-05
2024-09-11,0.0003119622710136827
2024-09-12,0.00017592886729650425
2024-09-13,-0.00043572138742814515
2024-09-15,2.0712779020548577e-06
2024-09-16,7.571127391782506e-05
2024-09-17,-0.00014717064995917184
2024-09-18,-0.0008370233454187831
2024-09-19,3.055819466812881e-05
2024-09-20,2.6254857089513806e-06
2024-09-22,-1.6090580979788438e-05
2024-09-23,0.0002705824764536735
2024-09-24,-0.00015750497057892554
2024-09-25,0.00019582686527017112
2024-09-26,0.0002763364937560103
2024-09-27,-0.00045271129585684744
2024-09-29,5.466225796182944e-05
2024-09-30,0.0001389003806623046
2024-10-01,-9.018281872374967e-05
2024-10-02,0.00016764909876934575
2024-10-03,-0.00013461559403243895
2024-10-04,0.0006867092421799503
2024-10-06,0.00010985659249433677
2024-10-07,-0.0012457614083520585
2024-10-08,-1.2703442871131454e-05
2024-10-09,0.0002462494589881986
2024-10-10,-0.00040690232053089415
2024-10-11,-8.781435859425701e-05
2024-10-13,1.616436323258197e-05
2024-10-14,-0.0007507143177531428
2024-10-15,-2.6161371426969282e-05
2024-10-16,-0.00034991750129483024
2024-10-17,0.00015064513558327164
2024-10-18,4.85393641838916e-05
2024-10-20,-5.162769019821656e-05
2024-10-21,-0.0002595177094282669
2024-10-22,2.5185124882948218e-06
2024-10-23,6.410104661210003e-05
2024-10-24,-3.227408961106737e-05
2024-10-25,0.0002665498171656455
2024-10-27,6.005752757110017e-06
2024-10-28,4.897366015464699e-05
2024-10-29,-7.790693685762184e-05
2024-10-30,0.00019690224664228873
2024-10-31,-6.519294509427231e-05
2024-11-01,9.73637445957215e-05
2024-11-03,-4.813556076047054e-05
2024-11-04,0.00023662968240127646
2024-11-05,-8.17596550998223e-05
2024-11-06,-3.701306727016407e-05
2024-11-07,4.273922195965896e-05
2024-11-08,-2.674094970493701e-05
2024-11-10,-1.3088029178487393e-07
2024-11-11,-0.00011112474758671886
2024-11-12,6.48239258351363e-05
2024-11-13,2.6580234159537253e-05
2024-11-14,-0.000206216543563717
2024-11-15,2.3283820076699935e-05
2024-11-17,-1.6394517434736855e-05
2024-11-18,-2.5889035853501885e-05
2024-11-19,-1.647906785823272e-05
2024-11-20,-0.00017926051673938792
2024-11-21,7.073391096201753e-05
2024-11-22,0.00012370687763352262
2024-11-24,-0.00010739239333079631
2024-11-25,-0.0001269847042205674
2024-11-26,3.0544158670375854e-06
2024-11-27,0.00014090837080052432
2024-11-28,-9.762879487451581e-06
2024-11-29,-7.448845071564292e-05
2024-12-01,0.00014399549321457428
2024-12-02,-0.0003734759559461398
2024-12-03,5.2430049186633076e-05
2024-12-04,0.0003857191097673407
2024-12-05,-8.498778618615255e-05
2024-12-06,9.20366550746371e-05
2024-12-08,-2.276468023304501e-05
2024-12-09,6.819337151220406e-05
2024-12-10,2.8785734017919284e-05
2024-12-11,-6.869593731517742e-05
2024-12-12,0.00028647423034425246
2024-12-13,3.849574720522775e-05
2024-12-15,-6.507402429287157e-05
2024-12-16,4.861975489618697e-05
2024-12-17,-0.00018252229783333185
2024-12-18,0.00038748225045835694
2024-12-19,-0.00016612713426886194
2024-12-20,-0.0001302827951477903
2024-12-22,-9.776263122623918e-06
2024-12-23,-0.0002251481662923771
2024-12-24,4.252675236464387e-05
2024-12-25,2.2768832241129577e-05
2024-12-26,-4.550757089906432e-05
2024-12-27,2.9323502119635303e-05
2024-12-29,-6.494061630515913e-06
2024-12-30,-9.750099853189642e-05
2024-12-31,3.571527911216954e-05
2025-01-12,0.0004031271065631642
2025-01-13,-0.0006846307574271959
2025-01-14,0.0001207097121784656
