date,SR3_SPREAD_R4_R3
2023-08-09,-5.285412262157063e-05
2023-08-10,5.287786192598176e-05
2023-08-11,-7.930421877788696e-05
2023-08-13,0.0
2023-08-14,-0.00010569707691465702
2023-08-15,0.00013215626156370952
2023-08-16,5.2656546765894596e-05
2023-08-17,5.2915614954018864e-05
2023-08-18,7.929864900724226e-05
2023-08-20,-2.6428458163696433e-05
2023-08-21,0.00010568588953996372
2023-08-22,-0.00015862105430131113
2023-08-23,0.00015866159528465928
2023-08-24,0.0001850236565961172
2023-08-25,0.00037008504310354073
2023-08-27,5.2884869638725185e-05
2023-08-28,-5.29156450473911e-05
2023-08-29,-2.6327703778861178e-05
2023-08-30,-5.286949165972388e-05
2023-08-31,0.00010579630316409627
2023-09-01,-0.0002643502588769442
2023-09-03,0.0
2023-09-04,0.00018511171883628386
2023-09-05,0.00013213530655376005
2023-09-06,7.929166116038555e-05
2023-09-07,-0.00029079268789478085
2023-09-08,7.929166116038555e-05
2023-09-10,-2.6432649608665315e-05
2023-09-11,5.286390188452561e-05
2023-09-12,-5.286669662440957e-05
2023-09-13,7.93587560892206e-05
2023-09-14,3.3540425325995216e-08
2023-09-15,-0.00010572501190997396
2023-09-17,-2.642566460542284e-05
2023-09-18,-2.375215069072567e-08
2023-09-19,0.00010577671574529823
2023-09-20,-0.0001322882849407181
2023-09-21,0.00015867978419548123
2023-09-22,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,1.677553362888773e-08
2023-09-27,-0.00013219679556308872
2023-09-28,0.00029089404863458235
2023-09-29,-0.00010572500925110084
2023-10-01,-7.938318521716337e-05
2023-10-02,2.64361434954008e-05
2023-10-03,-0.00013221777008209923
2023-10-04,-0.0002114891479632064
2023-10-05,0.00044966893127562635
2023-10-06,0.00034356995612871977
2023-10-08,-0.0
2023-10-09,0.0003172784497522674
2023-10-10,-2.64431231822293e-05
2023-10-11,-5.285132921084568e-05
2023-10-12,-0.00015861545093620588
2023-10-13,-2.6427061310840827e-05
2023-10-15,0.0
2023-10-16,5.288835787231605e-05
2023-10-17,0.00013212832302733624
2023-10-18,-5.297708973739379e-05
2023-10-19,0.0002644970788501233
2023-10-20,-0.00013217722100344886
2023-10-22,-0.00010573059843521637
2023-10-23,-0.00010572640872597017
2023-10-24,0.00010568449287096104
2023-10-25,0.0
2023-10-26,0.00015862944162448045
2023-10-27,2.095999507290003e-08
2023-10-29,-0.00010571942065762396
2023-10-30,-0.00010573059843521637
2023-10-31,-0.00015861266786487693
2023-11-01,0.000475860388039151
2023-11-02,-0.0003700123841512415
2023-11-03,0.00021157714870390087
2023-11-05,-5.284295075047574e-05
2023-11-06,5.2833179236655425e-05
2023-11-07,0.00015851768473318373
2023-11-08,-5.284295075047574e-05
2023-11-09,-0.00021138297310152598
2023-11-10,2.6405415570418533e-05
2023-11-12,-2.64438222179475e-05
2023-11-13,-2.6447316731292858e-05
2023-11-14,0.0002644494423389432
2023-11-15,0.0002377534938030612
2023-11-16,9.770997344560328e-09
2023-11-17,-5.283876251616082e-05
2023-11-19,-0.0
2023-11-20,0.0001320536383064841
2023-11-21,-0.0
2023-11-22,-5.2856912785115284e-05
2023-11-23,-7.926442523986665e-05
2023-11-24,-2.6426362939813153e-05
2023-11-26,-5.285412262157063e-05
2023-11-27,7.928537449131134e-05
2023-11-28,2.6464065016273963e-05
2023-11-29,-0.00021131596725498802
2023-11-30,0.00010565798982042907
2023-12-01,-0.00021123224843666577
2023-12-03,-5.282899255110163e-05
2023-12-04,7.909424871055393e-05
2023-12-05,-2.6394264424522973e-05
2023-12-06,0.00010568031704094594
2023-12-07,-5.2834574945981316e-05
2023-12-08,0.00023759235063391948
2023-12-10,-2.642217348813869e-05
2023-12-11,-1.3959674416419432e-08
2023-12-12,2.6424268047664512e-05
2023-12-13,-0.00029054618574275715
2023-12-14,-0.0
2023-12-15,-2.641868329278374e-05
2023-12-17,-2.64193812580249e-05
2023-12-18,-0.0
2023-12-19,1.534753213405793e-08
2023-12-20,-0.0006597325420931721
2023-12-21,7.920792079207928e-05
2023-12-22,-7.895659193057902e-05
2023-12-25,-0.0
2023-12-26,7.912577542945609e-05
2023-12-27,-0.00010546298249325403
2023-12-28,-2.6396367859726766e-05
2023-12-29,6.81986802586465e-08
2024-01-01,-0.0
2024-01-02,-0.00018476969776970442
2024-01-03,0.0003425056109622737
2024-01-04,0.00015824454056334591
2024-01-05,-7.910902270436004e-05
2024-01-07,-0.0
2024-01-08,5.2806674763594685e-05
2024-01-09,-5.2803886365970776e-05
2024-01-10,7.921001214539203e-05
2024-01-11,-0.00015825288811521787
2024-01-12,-5.268273978997762e-05
2024-01-15,-0.00010559940864340867
2024-01-16,0.0004219305381653049
2024-01-17,-0.0005797165809866556
2024-01-18,-0.00010553254359801922
2024-01-19,0.00018429131387509567
2024-01-21,5.2703699799816484e-05
2024-01-22,-2.08622853103968e-07
2024-01-23,-0.0002108592514498131
2024-01-24,0.00026351849899863833
2024-01-25,-0.0004217407348832136
2024-01-26,0.00026374386362859603
2024-01-28,-0.0
2024-01-29,0.00013186495013195465
2024-01-30,0.00010540739959952194
2024-01-31,0.0002375358694559626
2024-02-01,-0.0005801216108475282
2024-02-02,0.0003946103818286417
2024-02-04,0.0002109482122139017
2024-02-05,0.00010544762390329865
2024-02-06,-0.00015826958586129258
2024-02-07,5.2748180187855986e-05
2024-02-08,7.915081486586928e-05
2024-02-09,7.915290074278492e-05
2024-02-11,-5.2756528620356846e-05
2024-02-12,2.6312116041760092e-05
2024-02-13,0.000553951883072834
2024-02-14,-0.00010557989758730457
2024-02-15,-0.00013200623069398176
2024-02-16,2.635455646560203e-05
2024-02-18,2.6394974396826143e-05
2024-02-19,-0.0
2024-02-20,2.6395671110068797e-05
2024-02-21,-0.0003430377698796505
2024-02-22,5.272031358294349e-05
2024-02-23,2.629189343128502e-05
2024-02-25,-2.640403453646467e-05
2024-02-26,0.00015824724016832992
2024-02-27,-2.6351761738485635e-05
2024-02-28,0.00023756105621308699
2024-02-29,-2.6386611411854943e-05
2024-03-01,0.00015841584158415856
2024-03-03,-2.6398458329968122e-05
2024-03-04,-0.0003431444247838922
2024-03-05,-0.00013189615351660855
2024-03-06,-2.6400549131389006e-05
2024-03-07,0.0001320062306942038
2024-03-08,-0.00010559104587937185
2024-03-10,-2.6400549131389006e-05
2024-03-11,0.00010545453422927675
2024-03-12,5.271191758549065e-05
2024-03-13,-2.6406823523172918e-05
2024-03-14,7.916123078755e-05
2024-03-15,-2.6408218237516934e-05
2024-03-17,-2.640891565008907e-05
2024-03-18,0.00010557989758752662
2024-03-19,-2.6385909840387356e-05
2024-03-20,-0.00042199054763258914
2024-03-21,-2.6389402016158137e-05
2024-03-22,7.92190009286653e-05
2024-03-24,-0.0
2024-03-25,0.00013171047037507932
2024-03-26,-7.913271446902126e-05
2024-03-27,-5.278158978161418e-05
2024-03-28,0.00029009135989710444
2024-03-31,-0.0
2024-04-01,-1.1694900181602463e-07
2024-04-02,-0.0
2024-04-03,-0.0
2024-04-04,0.00013198532323199785
2024-04-05,-7.918074324320123e-05
2024-04-07,-0.0
2024-04-08,-0.00018476969776970442
2024-04-09,0.0001848038439200561
2024-04-10,0.00010526513415398675
2024-04-11,0.0001848672916942018
2024-04-12,2.6404731727991404e-05
2024-04-14,-0.0
2024-04-15,-0.00013200065544449746
2024-04-16,0.00013196511156243762
2024-04-17,-0.0002639685406458092
2024-04-18,-2.6423537905495564e-05
2024-04-19,5.282896869984732e-05
2024-04-21,0.00010555203715423289
2024-04-22,-0.0
2024-04-23,-0.00015834476934450947
2024-04-24,-2.507703800169736e-08
2024-04-25,0.0001846533658059757
2024-04-26,0.00013200483932884755
2024-04-28,-0.0001848052388547794
2024-04-29,5.281085791253304e-05
2024-04-30,0.00015834754045174204
2024-05-01,-0.00010561334952718937
2024-05-02,-0.00015840329478855608
2024-05-03,-5.275091306589097e-05
2024-05-05,5.27843758246771e-05
2024-05-06,0.00010557432432434233
2024-05-07,-0.0
2024-05-08,2.640403453635365e-05
2024-05-09,-0.00010559941048327026
2024-05-10,0.00015836984638128992
2024-05-12,-2.6399155226952686e-05
2024-05-13,5.2790643262023984e-05
2024-05-14,-5.2805978087655525e-05
2024-05-15,-0.000501534450451091
2024-05-16,0.00018463809284718913
2024-05-17,-0.00013197000503128997
2024-05-19,2.64019431830409e-05
2024-05-20,-0.000105604984555141
2024-05-21,-0.0
2024-05-22,0.0002109898457071102
2024-05-23,-7.922047056951875e-05
2024-05-24,-5.28178312999561e-05
2024-05-26,2.6410310585145425e-05
2024-05-27,0.0001319435143750658
2024-05-28,0.00010558547143901809
2024-05-29,2.6410310585145425e-05
2024-05-30,2.6409613099298568e-05
2024-05-31,-2.640891565008907e-05
2024-06-02,2.6409613099298568e-05
2024-06-03,-0.0
2024-06-04,-0.00023758263662032597
2024-06-05,-2.637615758738221e-05
2024-06-06,-2.6340616976927578e-05
2024-06-07,0.00029011132516598703
2024-06-09,-0.0
2024-06-10,-0.0
2024-06-11,-5.28038863660818e-05
2024-06-12,-5.280109826300006e-05
2024-06-13,-0.0001583949313621602
2024-06-14,-2.6445168210043057e-05
2024-06-16,-0.0
2024-06-17,7.913681145366169e-05
2024-06-18,2.641589180041315e-05
2024-06-19,-0.0
2024-06-20,-0.0001844670114918845
2024-06-21,-2.639915522706371e-05
2024-06-23,-0.0
2024-06-24,-5.27593120187575e-05
2024-06-25,-0.0
2024-06-26,2.6399852160796655e-05
2024-06-27,2.6399155226952686e-05
2024-06-28,-0.00015826958586129258
2024-06-30,-0.0
2024-07-01,0.0002109927207512019
2024-07-02,-0.00013187947772586028
2024-07-03,2.6397761469842962e-05
2024-07-04,-2.6397064646355162e-05
2024-07-05,2.6397761469842962e-05
2024-07-07,-0.0
2024-07-08,-0.0
2024-07-09,-0.0
2024-07-10,-5.2794129292821346e-05
2024-07-11,-0.00018446753062528742
2024-07-12,-0.00010557432432434233
2024-07-14,-0.0
2024-07-15,-7.903599239678094e-05
2024-07-16,-7.905410687802927e-05
2024-07-17,-0.001028020138650776
2024-07-18,0.0011084359497756102
2024-07-19,5.260234777926254e-05
2024-07-21,-0.0
2024-07-22,-2.649283018263393e-05
2024-07-23,-7.898611704759695e-05
2024-07-24,2.722486209805197e-07
2024-07-25,7.916318493217389e-05
2024-07-26,-0.00010531858873075173
2024-07-28,-0.0
2024-07-29,0.00010530749789372518
2024-07-30,-0.00015804173946620814
2024-07-31,-5.258156728116248e-05
2024-08-01,-0.0005258075326088907
2024-08-02,-0.0006285832964736393
2024-08-04,-0.0002628733036706965
2024-08-05,0.0006835365964578122
2024-08-06,0.0002625085315273168
2024-08-07,-0.0009203639781723005
2024-08-08,0.0005244530292116689
2024-08-09,0.00020993160358806495
2024-08-11,0.00010511931041723432
2024-08-12,-0.00013156868331276605
2024-08-13,-0.0002101389263327036
2024-08-14,0.00028859110668089105
2024-08-15,0.00023567427775850192
2024-08-16,-0.00023669528814740382
2024-08-18,0.00018408457371266174
2024-08-19,-2.6351155498094414e-05
2024-08-20,-0.00021012583476531788
2024-08-21,-0.0001266487234918845
2024-08-22,7.770189742950517e-05
2024-08-23,0.00031569365677852623
2024-08-25,7.886642656229625e-05
2024-08-26,-0.00031544082855794464
2024-08-27,0.00010528776304585818
2024-08-28,-0.00034106676658884894
2024-08-29,0.0001833113987739221
2024-08-30,2.629364745465601e-05
2024-09-01,-0.0
2024-09-02,0.00010484481824446501
2024-09-03,-2.577681523363573e-05
2024-09-04,-0.00018286366737685356
2024-09-05,-0.00015766653527793384
2024-09-06,-0.00015781406241943685
2024-09-08,-2.602548991470499e-05
2024-09-09,0.00013089747818839648
2024-09-10,-0.0002096720782636119
2024-09-11,0.0001296563188346589
2024-09-12,0.0009726019344704628
2024-09-13,-0.001180893722828369
2024-09-15,7.968678574310495e-05
2024-09-16,0.00018403226416419116
2024-09-17,-5.064920847175358e-07
2024-09-18,-0.0008570346150964525
2024-09-19,0.00020948440650458977
2024-09-20,0.00015708039898409965
2024-09-22,-0.0
2024-09-23,-0.0005481783559788678
2024-09-24,0.00015778093678342486
2024-09-25,-0.00010466820180032865
2024-09-26,-2.6169789594909787e-05
2024-09-27,0.0006519370838203864
2024-09-29,-0.0
2024-09-30,-0.0003146331260541757
2024-10-01,5.236973029609793e-05
2024-10-02,-0.0
2024-10-03,-0.00015710096355259218
2024-10-04,-0.00028989848882510216
2024-10-06,-0.0
2024-10-07,0.001514185662768508
2024-10-08,-0.00020931449502881172
2024-10-09,-0.0002883733123607568
2024-10-10,0.0006541643553314991
2024-10-11,0.0001048850197971074
2024-10-13,-0.0
2024-10-14,-0.0002618728107753876
2024-10-15,0.00013115429972354598
2024-10-16,0.0005531385441330805
2024-10-17,-2.6768046715641702e-05
2024-10-18,2.0531772926268843e-07
2024-10-20,5.227938101204366e-05
2024-10-21,7.806190675807567e-05
2024-10-22,0.0001047873689352663
2024-10-23,-7.864423650250085e-05
2024-10-24,5.2605265287386516e-05
2024-10-25,-0.00010464358946449259
2024-10-27,0.00015687094750049813
2024-10-28,-0.0001307736798701331
2024-10-29,-2.5992524756324187e-05
2024-10-30,0.00028759813864276396
2024-10-31,-5.229851995181001e-05
2024-11-01,-7.841835558708432e-05
2024-11-03,-0.00020916126333392349
2024-11-04,0.0001307969689519073
2024-11-05,-1.1766930541057263e-07
2024-11-06,0.0001566273572358723
2024-11-07,-0.00010461345329004779
2024-11-08,0.00023532758037314583
2024-11-10,5.231493591428826e-05
2024-11-11,-5.23176729099184e-05
2024-11-12,2.6004075820873496e-05
2024-11-13,-5.194362481897308e-05
2024-11-14,0.0003658186274162478
2024-11-15,-0.0002617486007844283
2024-11-17,5.232862375714742e-05
2024-11-18,-1.849842612422492e-08
2024-11-19,5.231423211249364e-05
2024-11-20,-0.00018281919154805593
2024-11-21,7.846967933433646e-05
2024-11-22,-3.969371142886757e-08
2024-11-24,5.234368865991712e-05
2024-11-25,-0.0
2024-11-26,0.000314045693648346
2024-11-27,-0.0004183908746404619
2024-11-28,2.6117127263747264e-05
2024-11-29,-2.6078146736274732e-05
2024-12-01,-0.0
2024-12-02,0.0001831070653168787
2024-12-03,-2.6153363322456435e-05
2024-12-04,-0.0001828732552036083
2024-12-05,-0.0
2024-12-06,2.6238087902363816e-07
2024-12-08,5.228484785124721e-05
2024-12-09,-0.0001307052857217883
2024-12-10,0.0001044822902517284
2024-12-11,0.00031373369238418825
2024-12-12,-0.00031350556892462134
2024-12-13,-7.841292244958886e-05
2024-12-15,-0.0
2024-12-16,0.00015662924396875333
2024-12-17,5.2245239152481915e-05
2024-12-18,-0.0001823707205752534
2024-12-19,-0.0
2024-12-20,0.00013061309788153785
2024-12-22,-0.0
2024-12-23,0.00036536350483740154
2024-12-24,-0.00020888819259479163
2024-12-25,-0.0
2024-12-26,-0.0
2024-12-27,5.221114185760545e-05
2024-12-29,-0.0
2024-12-30,-5.221386800324801e-05
2024-12-31,0.00013060286281474376
2025-01-13,0.0001825999086052521
2025-01-14,5.226434596550256e-05
2025-01-15,-0.0001043758605274725
2025-01-16,-5.220569042019285e-05
2025-01-17,0.0001304978713109195
2025-01-19,-5.221114185771647e-05
2025-01-20,-0.0001566252479898722
2025-01-21,7.821925946116526e-05
2025-01-22,5.2213868003470054e-05
2025-01-23,-0.00010441682430406551
2025-01-24,-5.2208415996846114e-05
2025-01-26,-5.220569042019285e-05
2025-01-27,5.223023085765277e-05
2025-01-28,-2.6089213627011887e-05
2025-01-29,0.00033931451031798954
2025-01-30,-0.00015668250730016542
2025-01-31,-0.00015669069599211216
2025-02-02,0.00020886637773476213
2025-02-03,-5.222750300304391e-05
2025-02-04,2.6136942255394757e-05
2025-02-05,-0.0
2025-02-06,-2.6133529462457616e-05
2025-02-07,7.829623891919546e-05
2025-02-09,5.2235687421631205e-05
2025-02-10,-2.6123984430248548e-05
2025-02-11,0.00015671524839366846
2025-02-12,-7.83794604318766e-05
2025-02-13,-0.0
2025-02-14,-0.0
2025-02-16,2.612603197826857e-05
2025-02-17,-0.0
2025-02-18,-5.22698133686994e-05
2025-02-19,-0.00018287333986477528
2025-02-20,-7.833100885146216e-05
2025-02-21,-2.603869958250904e-05
2025-02-23,-2.3188581388389196e-08
2025-02-24,-2.609942857234593e-05
2025-02-25,-7.834125835159966e-05
2025-02-26,5.218794971484364e-05
2025-02-27,2.5920711355098547e-08
2025-02-28,-0.00015660612743895186
2025-03-02,-7.835967088942741e-05
2025-03-03,2.6274673144754956e-05
2025-03-04,-0.000522058321394181
2025-03-05,0.000443461660366129
2025-03-06,-5.2077525106941636e-05
2025-03-07,-0.00010459676617702307
2025-03-09,7.836990595611049e-05
2025-03-10,-5.2017538070492364e-05
2025-03-11,-5.232699257606832e-05
2025-03-12,0.00023472594907103517
2025-03-13,-5.213204004839156e-05
2025-03-14,-8.181000965556962e-08
2025-03-16,2.6123301985370162e-05
2025-03-17,-1.384205630117208e-07
2025-03-18,-0.0
2025-03-19,0.0001048854391019205
2025-03-20,-0.00026091264586147744
2025-03-21,-0.00015647133813434522
2025-03-23,-0.0
2025-03-24,0.00020842512792573764
2025-03-25,-0.0
2025-03-26,-0.0
2025-03-27,0.00015655168814909803
2025-03-28,1.1040026648423407e-07
2025-03-30,-0.0
2025-03-31,-0.0003392505071683205
2025-04-01,0.00013045295532954082
2025-04-02,-0.000391389484741711
2025-04-03,7.881798166020637e-05
2025-04-04,-0.0005472499188718949
2025-04-06,-0.0005444392876339244
2025-04-07,0.0009330459006974268
2025-04-08,-0.00041666761274128383
2025-04-09,0.0008310400304331056
2025-04-10,-0.00023432244781673717
2025-04-11,0.00010385867783491154
2025-04-13,-0.0
2025-04-14,0.00010434601137365718
2025-04-15,-0.00010448635199411527
2025-04-16,-0.00020777478470979105
2025-04-17,0.00020849622100593823
2025-04-20,-5.196350032776742e-05
2025-04-21,5.984079809451259e-08
2025-04-22,0.00010358449682745796
2025-04-23,0.00013047339144911518
2025-04-24,2.6198834684798555e-05
2025-04-25,-0.00018246943224542456
2025-04-27,0.0001042807237081611
2025-04-28,-7.824387622756834e-05
2025-04-29,-5.203421104327255e-05
2025-04-30,-2.6038891783430884e-05
2025-05-01,0.0001040304243241641
2025-05-02,0.00023416404115139677
2025-05-04,-0.0
2025-05-05,0.00013036433924629165
2025-05-06,2.61512446393386e-05
2025-05-07,0.00010429688441859764
2025-05-08,5.215659331059275e-05
2025-05-09,5.221932114873873e-05
2025-05-11,0.00010444409629750684
2025-05-12,2.6023708786904187e-05
2025-05-13,-5.225889054372157e-05
2025-05-14,5.224387440572187e-05
2025-05-15,5.226162167804027e-05
2025-05-16,5.2246603970851346e-05
2025-05-18,-2.612466691065407e-05
2025-05-19,5.224796886027505e-05
2025-05-20,-5.22670822343807e-05
2025-05-21,0.00015679305929383602
2025-05-22,-0.0004180287983318598
2025-05-23,7.836172153885546e-05
2025-05-25,-2.6128079847365093e-05
2025-05-26,5.2235687421631205e-05
2025-05-27,0.00010447683226244564
2025-05-28,-0.00010450139948947612
2025-05-29,-5.2202923227051556e-05
2025-05-30,2.6127397188657753e-05
2025-06-01,-2.612671456558857e-05
2025-06-02,-7.833852080563197e-05
2025-06-03,5.222750300304391e-05
2025-06-04,-0.00013054077973362332
2025-06-05,-5.221932114873873e-05
2025-06-06,0.0002870766815299408
2025-06-08,-2.6129445271805274e-05
2025-06-09,-0.0
2025-06-10,7.83712731633468e-05
2025-06-11,-0.00010445771653522229
2025-06-12,-5.219201872885826e-05
2025-06-13,-7.837195329041258e-05
2025-06-15,-7.837809593469469e-05
2025-06-16,0.00018269256123304434
2025-06-17,5.224250973012712e-05
2025-06-18,-0.00039170549602673965
2025-06-19,0.00010441138084060775
2025-06-20,-0.00018265375326453892
2025-06-22,-0.0
2025-06-23,-0.00023472387121969973
2025-06-24,-0.0001827451729239371
2025-06-25,3.2701807661794646e-07
2025-06-26,-0.00010437872681168248
2025-06-27,0.0001564618754563707
2025-06-29,-0.0
2025-06-30,-5.2224775433429294e-05
2025-07-01,-2.617913463587307e-05
2025-07-02,2.0026198344069712e-07
2025-07-03,0.00046860931085079827
2025-07-04,-0.00010442773600649602
2025-07-06,7.828875214588304e-05
2025-07-07,-2.6128762541932637e-05
2025-07-08,-2.617446781205679e-05
2025-07-09,-2.603870783901563e-05
2025-07-10,0.00010451778108766518
2025-07-11,2.6042140018556204e-05
2025-07-13,-5.215519845913619e-05
2025-07-14,-1.0912559933462518e-07
2025-07-15,0.00013045416280121902
2025-07-16,-0.00020834426126525862
2025-07-17,-5.2175727851322407e-05
2025-07-18,-5.217300568705063e-05
2025-07-20,0.00010434056761277066
2025-07-21,-0.0
2025-07-22,-7.833511763333245e-05
2025-07-23,-2.6010201198189975e-05
2025-07-24,0.00013045227349051114
2025-07-25,-7.828675192567136e-05
2025-07-27,-2.6162111946503863e-05
2025-07-28,2.6165526653354476e-05
2025-07-29,-5.207219354952386e-05
2025-07-30,0.0004951676120854565
2025-07-31,-0.00013056876605466172
2025-08-01,-0.0006518380909541488
2025-08-03,-0.00020845275939351815
2025-08-04,-2.609058651636964e-05
2025-08-05,0.00023417976102291238
2025-08-06,-0.0001302081207972261
2025-08-07,-7.835676292156091e-05
2025-08-08,0.0002605795288721513
2025-08-10,-5.212948965227504e-05
2025-08-11,7.808813049092755e-05
2025-08-12,-0.00026054672085651376
2025-08-13,-2.5631575986340138e-05
2025-08-14,0.00023409350381553562
2025-08-15,5.19907560836419e-05
2025-08-17,-2.6225968303594804e-05
2025-08-18,2.600349993941986e-05
2025-08-19,-5.207775197635378e-05
2025-08-20,-2.4601162732729165e-05
2025-08-21,0.00020796136618872474
2025-08-22,-5.175722926376025e-05
2025-08-24,-0.0
2025-08-25,-7.827028383433632e-05
2025-08-26,2.620123154195575e-05
2025-08-27,0.00013028845133256084
2025-08-28,-0.0001823656679725838
2025-08-29,0.00010428072370838315
2025-08-31,-2.606746259314896e-05
2025-09-01,-2.600705446020868e-05
2025-09-02,0.00018228491729010976
2025-09-03,2.622561928511402e-05
2025-09-04,-0.00015611431399187303
2025-09-05,-0.00028569736052475037
2025-09-07,-0.0
2025-09-08,-0.00010395669814355912
2025-09-09,-2.64432692470562e-05
2025-09-10,7.815349346107503e-05
2025-09-11,-0.0002339014721515209
2025-09-12,-7.840538656700424e-05
2025-09-14,-2.6051843168062305e-05
2025-09-15,0.0001559357322240551
2025-09-16,0.00013018265475872592
2025-09-17,8.055443504972892e-05
2025-09-18,2.5933500085950634e-05
2025-09-19,5.187104354331673e-05
2025-09-21,-2.6011184809493493e-05
2025-09-22,0.00010382852924750718
2025-09-23,-0.00010391769718376409
2025-09-24,-2.6013214713072053e-05
2025-09-25,-0.0003121666970161696
2025-09-26,0.000545737670794133
2025-09-28,-0.0
2025-09-29,6.220670245582482e-08
2025-09-30,0.00020813820376730519
2025-10-01,-0.0004156760614588695
2025-10-02,-5.2018310445323124e-05
2025-10-03,7.780453572847623e-05
2025-10-05,-0.0
2025-10-06,-0.0
2025-10-07,5.188182333137892e-05
2025-10-08,-2.5944957173784644e-05
2025-10-09,-5.1956149010212727e-05
2025-10-10,-5.166153084079639e-05
2025-10-12,-7.802340702200983e-05
2025-10-13,0.00010391976783030721
2025-10-14,-0.00012989716394939954
2025-10-15,0.00041765682252203895
2025-10-16,-0.0002069619877838047
2025-10-17,0.00023308488964668417
2025-10-19,-0.0
2025-10-20,-2.6081090636287385e-05
2025-10-21,-7.796516649150043e-05
2025-10-22,-5.194400436325797e-05
2025-10-23,-1.3205646842706642e-07
2025-10-24,0.00010403628422217537
2025-10-26,0.0001037613488975575
2025-10-27,-0.0001558239189716204
2025-10-28,2.5911357574570637e-05
2025-10-29,0.00036216725075133294
2025-10-30,2.6041558610412352e-05
2025-10-31,-0.0002599212188818534
