date,baseline,combined
2020-06-21,1.0898585374379521,1.094056110928135
2020-06-22,1.0999312657066551,1.1036066306698074
2020-06-23,1.0914654743037189,1.0952889653367972
2020-06-24,1.0684932031536598,1.0741562449962663
2020-06-25,1.0737091539312076,1.0790991245390307
2020-06-26,1.057849961781274,1.0645044050592392
2020-06-28,1.0556389255969545,1.0625115881204907
2020-06-29,1.06150954909665,1.0679212263174929
2020-06-30,1.0637738314932725,1.0700852873699804
2020-07-01,1.0717016515985527,1.0771871642898065
2020-07-02,1.0721254950852033,1.0776923244431962
2020-07-03,1.0706188433786783,1.0762458497088012
2020-07-05,1.0739564305660854,1.0792632479244155
2020-07-06,1.0772584340385076,1.0823690716232897
2020-07-07,1.071678339812473,1.0776469956077932
2020-07-08,1.0720542471094774,1.0778524978633992
2020-07-09,1.0656128739740138,1.072479060087214
2020-07-10,1.0702273303649523,1.076679385992597
2020-07-12,1.067175445888038,1.0739296381863932
2020-07-13,1.0615960769374477,1.0687165272712442
2020-07-14,1.0658419102146612,1.0726117102356045
2020-07-15,1.0635339277364244,1.0703900826181791
2020-07-16,1.0662329151495524,1.0731889896351048
2020-07-17,1.0702851366163366,1.076875051872225
2020-07-19,1.071996206170085,1.0784802248996508
2020-07-20,1.0733171753780002,1.0799551550956195
2020-07-21,1.0716610606761638,1.0784024347135306
2020-07-22,1.0692272392725914,1.076279673872529
2020-07-23,1.0565340503395124,1.0647401296603287
2020-07-24,1.0552220946778166,1.0634840913444326
2020-07-26,1.0528629794238802,1.0612180322880953
2020-07-27,1.05558438897954,1.063551723100963
2020-07-28,1.0498063341614066,1.0584700850210458
2020-07-29,1.0497265498168864,1.0581963656182267
2020-07-30,1.0472206331705736,1.056175767741213
2020-07-31,1.0506553818677498,1.0595608864879331
2020-08-02,1.0474392659200435,1.0564506181800426
2020-08-03,1.0553162160695377,1.0636199631407193
2020-08-04,1.0492383382424884,1.0583196751190604
2020-08-05,1.056886242695581,1.065321268758785
2020-08-06,1.0507551473004284,1.0597427530747547
2020-08-07,1.0557011607403002,1.064073836700145
2020-08-09,1.055651623053301,1.0640557564240367
2020-08-10,1.060368186683044,1.0683810770587978
2020-08-11,1.0826704654528827,1.088991418167359
2020-08-12,1.0966046992764509,1.1018535946498094
2020-08-13,1.1015966858755621,1.1059994357679575
2020-08-14,1.102621328194231,1.1067865112822406
2020-08-16,1.1044794016219197,1.1085345078481141
2020-08-17,1.0987219142184863,1.103314839214771
2020-08-18,1.0957269399735412,1.1007879134882539
2020-08-19,1.1052867811702072,1.1096608893104962
2020-08-20,1.1022547060521415,1.1071635804360649
2020-08-21,1.0975820345177378,1.1031034570915677
2020-08-23,1.09962815572144,1.1050648107980743
2020-08-24,1.1056264668147164,1.1105967024364953
2020-08-25,1.1186607641307293,1.122625772234308
2020-08-26,1.1186795999926837,1.1224758274497513
2020-08-27,1.1337334240882226,1.135595153916717
2020-08-28,1.1181485098820803,1.121136526255865
2020-08-30,1.1201988828702045,1.1230733421777581
2020-08-31,1.1166980272016518,1.1207550139932867
2020-09-01,1.1136190130986978,1.118422141915178
2020-09-02,1.1141589102647111,1.1195479942598299
2020-09-03,1.0982958945913999,1.1046541303804582
2020-09-04,1.104964389141026,1.1097085342814903
2020-09-06,1.1002070602157323,1.105216916020161
2020-09-07,1.1036203105802176,1.10837226119569
2020-09-08,1.0745221782702448,1.0814154019991782
2020-09-09,1.0915687581304603,1.0972113325513417
2020-09-10,1.0770610512478005,1.0837904113341588
2020-09-11,1.0692065798434844,1.0763655929439324
2020-09-13,1.073558697339756,1.080437260746452
2020-09-14,1.0722563405539178,1.079298093980503
2020-09-15,1.078668681141651,1.0853693414580219
2020-09-16,1.0766949720729488,1.0831698828277507
2020-09-17,1.06877450105022,1.0757679063507317
2020-09-18,1.0703882354763226,1.077114069041041
2020-09-20,1.061742365192483,1.0689323850011208
2020-09-21,1.056507565755296,1.0642558448383244
2020-09-22,1.0566274302119547,1.0642437741020527
2020-09-23,1.0542868268410142,1.0621234996310907
2020-09-24,1.0595898260910461,1.0672508135379257
2020-09-25,1.0637638892405885,1.07134922758822
2020-09-27,1.0654630526142344,1.0729599864299078
2020-09-28,1.0725809273353342,1.0795894694745831
2020-09-29,1.0683410373726072,1.0755730527269372
2020-09-30,1.077830456002508,1.0842485087511124
2020-10-01,1.0728947785493514,1.0795622713345108
2020-10-02,1.0680364182849444,1.0746052732298066
2020-10-04,1.0722416301045468,1.0784645768631964
2020-10-05,1.0871653000604304,1.0918585863989285
2020-10-06,1.0825060487681915,1.087892318976603
2020-10-07,1.0996153547100445,1.1038124930677091
2020-10-08,1.1126372953903103,1.1163181151351063
2020-10-09,1.1138149504994532,1.117456673880044
2020-10-11,1.1110051715942435,1.1149634930075
2020-10-12,1.114219542490926,1.1180760354882282
2020-10-13,1.1098222656358039,1.1143156087226396
2020-10-14,1.1086791302794234,1.1133124192875834
2020-10-15,1.1068591710325333,1.1115128951230244
2020-10-16,1.105807579046832,1.1103274800426737
2020-10-18,1.1105125251760561,1.1146487443620017
2020-10-19,1.1057730286478094,1.1100016074773325
2020-10-20,1.107919378059184,1.1115683985808695
2020-10-21,1.1013017477448677,1.1050917061867394
2020-10-22,1.1137034210555823,1.116324947293235
2020-10-23,1.1054078702205676,1.1088174900350476
2020-10-25,1.0993754084876017,1.103278672731422
2020-10-26,1.0882295246431903,1.0930674373169604
2020-10-27,1.0800543308710076,1.085697962758882
2020-10-28,1.0658634030992122,1.0719595371523307
2020-10-29,1.0655560586110506,1.0712180148907136
2020-10-30,1.069499357556119,1.0745092689194722
2020-11-01,1.0560325852463583,1.0618828439762535
2020-11-02,1.074866829566052,1.0800593877953957
2020-11-03,1.1009191339293907,1.104005624547049
2020-11-04,1.0816307998358465,1.0876192457915876
2020-11-05,1.088966319456425,1.09471924037941
2020-11-06,1.090872396433194,1.0957101124834816
2020-11-08,1.0966716272643753,1.1011173978613966
2020-11-09,1.124560833247829,1.1265871524160511
2020-11-10,1.1440138499749193,1.1448261818238767
2020-11-11,1.1432259188878264,1.1442802193940858
2020-11-12,1.122818897191019,1.1258551422995569
2020-11-13,1.1250615072525443,1.1279096570934959
2020-11-15,1.12986382019974,1.1324424217127198
2020-11-16,1.1355470398631633,1.1378043865779313
2020-11-17,1.1273905746102433,1.1304856357236912
2020-11-18,1.121702966183837,1.125222424043794
2020-11-19,1.1136847273516572,1.1182335772093526
2020-11-20,1.1180465517851155,1.1224340104907051
2020-11-22,1.119074808085318,1.123398720978453
2020-11-23,1.1321769458617412,1.135347799919287
2020-11-24,1.143946728285359,1.1461676094893842
2020-11-25,1.147376417387525,1.1493076554223085
2020-11-26,1.1401280393147881,1.142667780056745
2020-11-27,1.137427084809412,1.1403922286789707
2020-11-29,1.1370804004401003,1.1400210722914155
2020-11-30,1.139700074004044,1.1421052300467096
2020-12-01,1.1443352223352916,1.1455343218148357
2020-12-02,1.1482046593847741,1.1489266979473887
2020-12-03,1.1484313964834476,1.1495319315553763
2020-12-04,1.158513873619318,1.158259873212233
2020-12-06,1.1596287358991362,1.159232297039704
2020-12-07,1.1527855644952096,1.1534222017335964
2020-12-08,1.1559426149672927,1.1564911346574993
2020-12-09,1.1535883314055362,1.154270556334738
2020-12-10,1.1526638211180047,1.1539084540959057
2020-12-11,1.1475141829481321,1.149053150319059
2020-12-13,1.1497755972583679,1.1510531838337217
2020-12-14,1.1482188453097617,1.1496820499055984
2020-12-15,1.153609829536191,1.15454060669057
2020-12-16,1.154786636960582,1.1556086074703058
2020-12-17,1.1571444613627402,1.1576715771542667
2020-12-18,1.1616461728949483,1.161762161898247
2020-12-20,1.1586980243264213,1.1590298133283472
2020-12-21,1.15224290284903,1.1530836798403916
2020-12-22,1.1534317890934882,1.1544764534822005
2020-12-23,1.1571565416219303,1.157559573423947
2020-12-24,1.161000477533889,1.1615450459256913
2020-12-25,1.161025513603965,1.1619090224485689
2020-12-27,1.1608124206457617,1.161203804822933
2020-12-28,1.1663316700365258,1.1665001419654664
2020-12-29,1.1622587163861573,1.1626131100551003
2020-12-30,1.1608231134165063,1.1613685345857891
2020-12-31,1.1682184301969876,1.1685166760799772
2021-01-01,1.1684420103257922,1.1686262690182698
2021-01-03,1.168444101860067,1.1686282562891663
2021-01-04,1.1565398830656997,1.157283135030104
2021-01-05,1.16142505375332,1.1615773962411717
2021-01-06,1.1657331816836507,1.1643683832407385
2021-01-07,1.1828246590125089,1.1801534244270586
2021-01-08,1.1962043664066269,1.1925561890133116
2021-01-10,1.195571948652927,1.1919754704180885
2021-01-11,1.193499982290917,1.1899035172757118
2021-01-12,1.1903817166172468,1.1872139287017753
2021-01-13,1.1964768388075644,1.1934849515690185
2021-01-14,1.1945430659220804,1.1911264536939457
2021-01-15,1.1907091057586472,1.1878481138939883
2021-01-17,1.1922761434707219,1.1892340023777213
2021-01-18,1.1964725365808175,1.19310184762189
2021-01-19,1.199668872064313,1.1962024402212168
2021-01-20,1.2088907641257298,1.205046983104445
2021-01-21,1.2024083900024056,1.19845842213802
2021-01-22,1.2020351259628108,1.1983701929794888
2021-01-24,1.2046282925216016,1.200725739956106
2021-01-25,1.2122302917686738,1.2085980988330316
2021-01-26,1.210434335271894,1.206915278789768
2021-01-27,1.1913378671536718,1.1890171575881805
2021-01-28,1.1971263776298235,1.1941110427892436
2021-01-29,1.1815069914444765,1.1790837234168488
2021-01-31,1.1771329678288769,1.1748652467075322
2021-02-01,1.2092215472786236,1.2050669200985067
2021-02-02,1.2258518604019053,1.220534875137879
2021-02-03,1.225920135193056,1.2201108624642438
2021-02-04,1.2405248719383988,1.2338157920412787
2021-02-05,1.2314599586317996,1.2248097057704135
2021-02-07,1.2329846582823694,1.2261356299001254
2021-02-08,1.2389860960013273,1.2321492099524776
2021-02-09,1.2310738567102004,1.224587849166067
2021-02-10,1.2287848165469824,1.2228613945841746
2021-02-11,1.229816845490234,1.2234960956895315
2021-02-12,1.2372668729641603,1.2298010554363255
2021-02-14,1.230757624791109,1.2233929850309027
2021-02-15,1.2302610122021074,1.2229143664959203
2021-02-16,1.2242840182730614,1.2164339694036335
2021-02-17,1.2354284677952434,1.227688910879858
2021-02-18,1.2157611727965039,1.2086639707303901
2021-02-19,1.2013250515543479,1.1943128011419466
2021-02-21,1.200207750274543,1.193045323884854
2021-02-22,1.1803932970425386,1.1742276378602785
2021-02-23,1.1759357904063905,1.1697957862484838
2021-02-24,1.1826081401649298,1.1755179059090979
2021-02-25,1.152492364960811,1.1461053476201615
2021-02-26,1.1789645126635313,1.1725986289472343
2021-02-28,1.1756790313951677,1.1691111339469096
2021-03-01,1.1886879272263693,1.180948479881154
2021-03-02,1.1742785909377573,1.1672999500567343
2021-03-03,1.1551002848268757,1.1484508886749314
2021-03-04,1.158205451609248,1.150968932145212
2021-03-05,1.1845042380373958,1.1759420646844392
2021-03-07,1.1829510974566022,1.1742989534067736
2021-03-08,1.1792355462242246,1.1708544046657272
2021-03-09,1.1897420598436361,1.181636322122535
2021-03-10,1.1870689944526316,1.1790356709233976
2021-03-11,1.1868512338383188,1.17822919724443
2021-03-12,1.1790919856300868,1.1699235096992595
2021-03-14,1.1797975972785548,1.1704185084851593
2021-03-15,1.18725454142963,1.177875820308108
2021-03-16,1.1859159618302904,1.1763431616299267
2021-03-17,1.1699977202061316,1.1607165354227107
2021-03-18,1.1522045785007717,1.143756414379634
2021-03-19,1.1614759011681788,1.1526183610919303
2021-03-21,1.1647585808596828,1.1559319133417425
2021-03-22,1.1686905475600395,1.1600160181846755
2021-03-23,1.1754437386041992,1.167103956803802
2021-03-24,1.1898818528313202,1.1808312332481883
2021-03-25,1.1816746560494489,1.1727140117174848
2021-03-26,1.1864578054775363,1.1768540450548661
2021-03-28,1.1871507765789877,1.1775673284809796
2021-03-29,1.1895543740717294,1.179408725679797
2021-03-30,1.1898848322228122,1.1801442329585823
2021-03-31,1.1890657704048557,1.1789986776560861
2021-04-01,1.1988477609217785,1.1890972575102514
2021-04-02,1.1998793877737077,1.189756649924121
2021-04-04,1.201469286746457,1.1914260811377453
2021-04-05,1.1928857876457264,1.1833298152900165
2021-04-06,1.1930240432608807,1.1836504970704738
2021-04-07,1.196999723761242,1.1871470085630358
2021-04-08,1.1991800452891486,1.1896130865694603
2021-04-09,1.2008650424557994,1.1911006739349785
2021-04-11,1.2007095377612935,1.1908534608991608
2021-04-12,1.2000023235553365,1.1901468090889327
2021-04-13,1.2052503302433069,1.1956131146617923
2021-04-14,1.2032522657390412,1.1934586061140728
2021-04-15,1.2157918898389968,1.2059943322475544
2021-04-16,1.2167603823734197,1.2068265726771317
2021-04-18,1.2157463166161413,1.2059012635145692
2021-04-19,1.2094606553347373,1.1996961113994766
2021-04-20,1.2022380661671321,1.1931307090059187
2021-04-21,1.2086960302244714,1.1994081020611007
2021-04-22,1.2102480864790643,1.2010405349951923
2021-04-23,1.2037838487759807,1.194896414981148
2021-04-25,1.2023767303899842,1.1935298439342825
2021-04-26,1.2051694017691519,1.196054236110423
2021-04-27,1.2009204031048677,1.1914984184034902
2021-04-28,1.2019308122287449,1.1924707811443747
2021-04-29,1.200982489738795,1.191416606284685
2021-04-30,1.2155146519975972,1.205192361135594
2021-05-02,1.2159076865482625,1.2055220420436727
2021-05-03,1.2201666375375948,1.2097864291181228
2021-05-04,1.2229075270060312,1.2126410756977444
2021-05-05,1.223320426273114,1.213151240527025
2021-05-06,1.2266952628119663,1.2164718416535063
2021-05-07,1.2130285771506546,1.2031507276917963
2021-05-09,1.2121938723638253,1.2022735939356015
2021-05-10,1.1960913439315735,1.1866972547725805
2021-05-11,1.1895122125819861,1.180124791468812
2021-05-12,1.1847806003353576,1.174970264541608
2021-05-13,1.190830957086665,1.1809121077039233
2021-05-14,1.1971599915737237,1.1873672875347034
2021-05-16,1.1970625840663272,1.1872251482302554
2021-05-17,1.1986070430445956,1.1885492082599909
2021-05-18,1.1822907335412172,1.1731888906258208
2021-05-19,1.188864133339259,1.1792557126755652
2021-05-20,1.1906033752603862,1.1813052517366498
2021-05-21,1.1975041262882973,1.1880293044057808
2021-05-23,1.1979710142675721,1.1884993823391246
2021-05-24,1.2010882211760996,1.191597355737634
2021-05-25,1.2098785336858717,1.200420541516995
2021-05-26,1.21362147764149,1.20383845707024
2021-05-27,1.2065984411895878,1.1969182362344963
2021-05-28,1.2097636419796536,1.1999311592346067
2021-05-30,1.2040829190547555,1.1940022661986132
2021-05-31,1.1991962986683318,1.1894291495412668
2021-06-01,1.2002370246724392,1.190359459580577
2021-06-02,1.206783150498246,1.1968186338264277
2021-06-03,1.2006555992992307,1.190722006207889
2021-06-04,1.2138635383689413,1.2039273600781202
2021-06-06,1.211923667564849,1.2019685417837387
2021-06-07,1.21228418515024,1.2023082201542477
2021-06-08,1.2171912052264662,1.2073032010876892
2021-06-09,1.2261887675956067,1.2163220342979193
2021-06-10,1.2319924472362687,1.2221415753329012
2021-06-11,1.2308363508345563,1.2209717671594378
2021-06-13,1.228610617395826,1.218783891279954
2021-06-14,1.2222414152952659,1.2124193492009065
2021-06-15,1.2187022579498987,1.2089635899351103
2021-06-16,1.2156705137509758,1.2059357048271475
2021-06-17,1.2241250626869913,1.215055918655837
2021-06-18,1.2395791551134983,1.230573205760318
2021-06-20,1.2398584351772433,1.2308365942126276
2021-06-21,1.2261058292667457,1.2167286538099764
2021-06-22,1.2240033322362378,1.2149950522830357
2021-06-23,1.2239278821237582,1.2148049210902863
2021-06-24,1.2269990245438165,1.2177800933892888
2021-06-25,1.2196087538777556,1.2101528482047788
2021-06-27,1.2196849356061623,1.2101747400437013
2021-06-28,1.226105563163549,1.2168824345770324
2021-06-29,1.2246918669070541,1.2156983737879845
2021-06-30,1.2306963087901541,1.2213508025430904
2021-07-01,1.2394428702931923,1.2298946841511855
2021-07-02,1.2452034477842384,1.23561352574477
2021-07-04,1.2447281020169043,1.2351654250929929
2021-07-05,1.2445233908798363,1.234772804578507
2021-07-06,1.2580744875822718,1.2484483882757471
2021-07-07,1.2700805363960095,1.2603122147350982
2021-07-08,1.2732673557935967,1.2633462997016898
2021-07-09,1.265894215101152,1.2557742482595684
2021-07-11,1.2648584260603197,1.2547780643982902
2021-07-12,1.2636200656374084,1.2535408255768026
2021-07-13,1.2625398518131152,1.2519793619733406
2021-07-14,1.273716805785073,1.2633310162025635
2021-07-15,1.2890569125620173,1.278405555382502
2021-07-16,1.288546558220247,1.2779146500058847
2021-07-18,1.2936888680216392,1.283050953861201
2021-07-19,1.2965614799091185,1.2865279551256472
2021-07-20,1.29011147230081,1.27989699430753
2021-07-21,1.2824447483419468,1.2720781186681025
2021-07-22,1.2872294773427164,1.2768873119128015
2021-07-23,1.2741595560434544,1.2644501845743545
2021-07-25,1.2726963322270226,1.263020944777411
2021-07-26,1.2680922472408285,1.2584511280003652
2021-07-27,1.2791330413391904,1.26944427096626
2021-07-28,1.2828684580815546,1.2729958532091876
2021-07-29,1.2929493058968524,1.28222936101746
2021-07-30,1.2859792268968246,1.2759342385971955
2021-08-01,1.2850990906819448,1.2749146053053317
2021-08-02,1.2879374902473995,1.278306302317907
2021-08-03,1.2783079119955938,1.2693059487249534
2021-08-04,1.273188855583535,1.2644770915615302
2021-08-05,1.2666366984092798,1.258088920617553
2021-08-06,1.238867475165451,1.2308998941248432
2021-08-08,1.2193815125646192,1.2124294287172837
2021-08-09,1.221105877015369,1.2138660910642682
2021-08-10,1.2206412129353337,1.2130309983222203
2021-08-11,1.2365316102531958,1.2281779394686905
2021-08-12,1.23078847186713,1.2226902640092314
2021-08-13,1.2433386464891716,1.235492677757511
2021-08-15,1.2427893481045147,1.2349255990169483
2021-08-16,1.246170089614149,1.238243043727629
2021-08-17,1.2513451753268652,1.2432057588942005
2021-08-18,1.2530263827836026,1.2449675894021999
2021-08-19,1.2490811038722889,1.2416218546349262
2021-08-20,1.2403776456818336,1.2333740148168089
2021-08-22,1.2395497925621344,1.232534477164897
2021-08-23,1.2528537404038196,1.2451304437994124
2021-08-24,1.2532484468677823,1.2450173290773208
2021-08-25,1.2469628394211303,1.2386251523897405
2021-08-26,1.256372400190395,1.2475826115834316
2021-08-27,1.2687877602699686,1.259637888048027
2021-08-29,1.2702039608997013,1.26100318934275
2021-08-30,1.263351151897418,1.2547965193412483
2021-08-31,1.2588594313195591,1.2501161362308328
2021-09-01,1.2567376466315088,1.247730152101873
2021-09-02,1.2517492392964507,1.2432417854019349
2021-09-03,1.2565740371229137,1.2472629723431827
2021-09-05,1.2562612510955902,1.2469184502456119
2021-09-06,1.2529679457240963,1.2438229936565945
2021-09-07,1.2417965723614321,1.232900719202243
2021-09-08,1.2348289480400432,1.2266633878574171
2021-09-09,1.234906085490651,1.2273577763212102
2021-09-10,1.2373718672385956,1.2292785113321043
2021-09-12,1.2373459100969062,1.2292637610068435
2021-09-13,1.2419803809207732,1.2339973271897233
2021-09-14,1.249538275713534,1.241644578138851
2021-09-15,1.2429774962662883,1.2353929458805082
2021-09-16,1.2227308768692158,1.216062991174645
2021-09-17,1.2222548009131398,1.2153548349972048
2021-09-19,1.2270168815799607,1.2198341028983672
2021-09-20,1.2387770105369136,1.2315916139539027
2021-09-21,1.2474166085888745,1.2397420126247136
2021-09-22,1.2444516661436134,1.237328499817162
2021-09-23,1.230192756158484,1.2223739238495928
2021-09-24,1.2379400482556497,1.2291701483237572
2021-09-26,1.2391287916682217,1.2301237907289504
2021-09-27,1.243829707185448,1.2345967281375112
2021-09-28,1.2437974668408363,1.2333853377241597
2021-09-29,1.2435903605593994,1.2336829068561919
2021-09-30,1.2606371413815536,1.2496480799811165
2021-10-01,1.2600120547139655,1.2494242267411038
2021-10-03,1.2606239306891462,1.2499905215394262
2021-10-04,1.2746867006845293,1.2630957876052638
2021-10-05,1.2730291125743025,1.2608560863073046
2021-10-06,1.2676521907173772,1.2560134088158321
2021-10-07,1.2624180204613764,1.2504786318427041
2021-10-08,1.2661215327281559,1.253612202349757
2021-10-10,1.2668906069350971,1.254304417317432
2021-10-11,1.2692298805715696,1.2564630195160111
2021-10-12,1.274989414651378,1.2628728119750847
2021-10-13,1.2863667528201908,1.2741128152387335
2021-10-14,1.2822401696392274,1.2704668638449155
2021-10-15,1.2626536342591397,1.2517633391366234
2021-10-17,1.2659816868685372,1.2547148324850521
2021-10-18,1.254408448010556,1.2441740668327368
2021-10-19,1.2571821547340905,1.2459064749874003
2021-10-20,1.2684671643539003,1.2560594536906082
2021-10-21,1.2635455028043876,1.251522920376359
2021-10-22,1.269211304917161,1.2576032732187576
2021-10-24,1.2710741078638645,1.259213095137159
2021-10-25,1.273008968337856,1.2610031946282307
2021-10-26,1.263761175798325,1.2527729350798888
2021-10-27,1.2585894354794915,1.2490703398901224
2021-10-28,1.259720376583333,1.2498575301864585
2021-10-29,1.2439601940114995,1.2353613915390353
2021-10-31,1.2406396018437276,1.2320417120025533
2021-11-01,1.2510934543752716,1.2415789171937983
2021-11-02,1.2520789610270686,1.2426869591275371
2021-11-03,1.2332033537077702,1.224280622736602
2021-11-04,1.2392770299443963,1.2304324269402662
2021-11-05,1.2481385355448507,1.2398083320935862
2021-11-07,1.2488611450413671,1.2403923756100401
2021-11-08,1.2513195086837197,1.2428783220785167
2021-11-09,1.258577183026325,1.2503694754607735
2021-11-10,1.2609051233473647,1.251623644716752
2021-11-11,1.2633174558411169,1.253848937789533
2021-11-12,1.2587876795777257,1.2493091570072026
